date,session_key,driver_number,position,meeting_key
2024-03-02T15:03:50.143000+00:00,9472,11,13,1229
2024-03-02T15:03:50.143000+00:00,9472,14,14,1229
2024-03-02T15:03:50.143000+00:00,9472,3,15,1229
2024-03-02T15:03:50.143000+00:00,9472,20,8,1229
2024-03-02T15:03:50.309000+00:00,9472,1,10,1229
2024-03-02T15:03:50.309000+00:00,9472,16,11,1229
2024-03-02T15:03:50.309000+00:00,9472,63,12,1229
2024-03-02T15:03:50.309000+00:00,9472,55,13,1229
2024-03-02T15:03:50.309000+00:00,9472,11,14,1229
2024-03-02T15:03:50.309000+00:00,9472,14,15,1229
2024-03-02T15:03:50.309000+00:00,9472,3,16,1229
2024-03-02T15:03:50.309000+00:00,9472,77,9,1229
2024-03-02T15:03:50.439000+00:00,9472,1,1,1229
2024-03-02T15:03:50.439000+00:00,9472,4,2,1229
2024-03-02T15:03:50.439000+00:00,9472,81,3,1229
2024-03-02T15:03:50.439000+00:00,9472,44,4,1229
2024-03-02T15:03:50.439000+00:00,9472,27,8,1229
2024-03-02T15:03:50.439000+00:00,9472,22,5,1229
2024-03-02T15:03:50.439000+00:00,9472,18,6,1229
2024-03-02T15:03:50.439000+00:00,9472,23,7,1229
2024-03-02T15:03:50.439000+00:00,9472,20,9,1229
2024-03-02T15:03:50.439000+00:00,9472,77,10,1229
2024-03-02T15:03:50.737000+00:00,9472,16,12,1229
2024-03-02T15:03:50.737000+00:00,9472,63,13,1229
2024-03-02T15:03:50.737000+00:00,9472,55,14,1229
2024-03-02T15:03:50.737000+00:00,9472,11,15,1229
2024-03-02T15:03:50.737000+00:00,9472,14,16,1229
2024-03-02T15:03:50.737000+00:00,9472,3,11,1229
2024-03-02T15:03:50.792000+00:00,9472,16,2,1229
2024-03-02T15:03:50.792000+00:00,9472,4,3,1229
2024-03-02T15:03:50.792000+00:00,9472,81,4,1229
2024-03-02T15:03:50.792000+00:00,9472,44,5,1229
2024-03-02T15:03:50.792000+00:00,9472,27,9,1229
2024-03-02T15:03:50.792000+00:00,9472,22,6,1229
2024-03-02T15:03:50.792000+00:00,9472,18,7,1229
2024-03-02T15:03:50.792000+00:00,9472,23,8,1229
2024-03-02T15:03:50.792000+00:00,9472,3,12,1229
2024-03-02T15:03:50.792000+00:00,9472,20,10,1229
2024-03-02T15:03:50.792000+00:00,9472,77,11,1229
2024-03-02T15:03:50.834000+00:00,9472,63,14,1229
2024-03-02T15:03:50.834000+00:00,9472,55,15,1229
2024-03-02T15:03:50.834000+00:00,9472,11,16,1229
2024-03-02T15:03:50.834000+00:00,9472,14,17,1229
2024-03-02T15:03:50.834000+00:00,9472,24,13,1229
2024-03-02T15:03:51.033000+00:00,9472,63,3,1229
2024-03-02T15:03:51.033000+00:00,9472,4,4,1229
2024-03-02T15:03:51.033000+00:00,9472,81,5,1229
2024-03-02T15:03:51.033000+00:00,9472,44,6,1229
2024-03-02T15:03:51.033000+00:00,9472,22,18,1229
2024-03-02T15:03:51.033000+00:00,9472,2,19,1229
2024-03-02T15:03:51.033000+00:00,9472,31,20,1229
2024-03-02T15:03:51.033000+00:00,9472,10,14,1229
2024-03-02T15:03:51.053000+00:00,9472,55,16,1229
2024-03-02T15:03:51.053000+00:00,9472,11,17,1229
2024-03-02T15:03:51.053000+00:00,9472,14,18,1229
2024-03-02T15:03:51.053000+00:00,9472,27,10,1229
2024-03-02T15:03:51.053000+00:00,9472,22,7,1229
2024-03-02T15:03:51.053000+00:00,9472,18,8,1229
2024-03-02T15:03:51.053000+00:00,9472,23,9,1229
2024-03-02T15:03:51.053000+00:00,9472,3,13,1229
2024-03-02T15:03:51.053000+00:00,9472,20,11,1229
2024-03-02T15:03:51.053000+00:00,9472,77,12,1229
2024-03-02T15:03:51.053000+00:00,9472,24,14,1229
2024-03-02T15:03:51.053000+00:00,9472,10,15,1229
2024-03-02T15:03:51.086000+00:00,9472,55,17,1229
2024-03-02T15:03:51.086000+00:00,9472,11,18,1229
2024-03-02T15:03:51.086000+00:00,9472,14,19,1229
2024-03-02T15:03:51.086000+00:00,9472,2,20,1229
2024-03-02T15:03:51.086000+00:00,9472,31,16,1229
2024-03-02T15:03:51.154000+00:00,9472,55,18,1229
2024-03-02T15:03:51.154000+00:00,9472,11,4,1229
2024-03-02T15:03:51.154000+00:00,9472,4,5,1229
2024-03-02T15:03:51.154000+00:00,9472,81,6,1229
2024-03-02T15:03:51.154000+00:00,9472,44,7,1229
2024-03-02T15:03:51.154000+00:00,9472,27,11,1229
2024-03-02T15:03:51.154000+00:00,9472,22,8,1229
2024-03-02T15:03:51.154000+00:00,9472,18,9,1229
2024-03-02T15:03:51.154000+00:00,9472,23,10,1229
2024-03-02T15:03:51.154000+00:00,9472,3,14,1229
2024-03-02T15:03:51.154000+00:00,9472,20,12,1229
2024-03-02T15:03:51.154000+00:00,9472,77,13,1229
2024-03-02T15:03:51.154000+00:00,9472,24,15,1229
2024-03-02T15:03:51.154000+00:00,9472,31,17,1229
2024-03-02T15:03:51.154000+00:00,9472,10,16,1229
2024-03-02T15:03:51.178000+00:00,9472,55,5,1229
2024-03-02T15:03:51.178000+00:00,9472,14,20,1229
2024-03-02T15:03:51.178000+00:00,9472,2,19,1229
2024-03-02T15:03:51.178000+00:00,9472,4,6,1229
2024-03-02T15:03:51.178000+00:00,9472,81,7,1229
2024-03-02T15:03:51.178000+00:00,9472,44,8,1229
2024-03-02T15:03:51.178000+00:00,9472,27,12,1229
2024-03-02T15:03:51.178000+00:00,9472,22,9,1229
2024-03-02T15:03:51.178000+00:00,9472,18,10,1229
2024-03-02T15:03:51.178000+00:00,9472,23,11,1229
2024-03-02T15:03:51.178000+00:00,9472,3,15,1229
2024-03-02T15:03:51.178000+00:00,9472,20,13,1229
2024-03-02T15:03:51.178000+00:00,9472,77,14,1229
2024-03-02T15:03:51.178000+00:00,9472,24,16,1229
2024-03-02T15:03:51.178000+00:00,9472,31,18,1229
2024-03-02T15:03:51.178000+00:00,9472,10,17,1229
2024-03-02T15:03:51.214000+00:00,9472,14,6,1229
2024-03-02T15:03:51.214000+00:00,9472,4,7,1229
2024-03-02T15:03:51.214000+00:00,9472,81,8,1229
2024-03-02T15:03:51.214000+00:00,9472,44,9,1229
2024-03-02T15:03:51.214000+00:00,9472,27,13,1229
2024-03-02T15:03:51.214000+00:00,9472,22,10,1229
2024-03-02T15:03:51.214000+00:00,9472,18,11,1229
2024-03-02T15:03:51.214000+00:00,9472,23,12,1229
2024-03-02T15:03:51.214000+00:00,9472,3,16,1229
2024-03-02T15:03:51.214000+00:00,9472,20,14,1229
2024-03-02T15:03:51.214000+00:00,9472,77,15,1229
2024-03-02T15:03:51.214000+00:00,9472,24,17,1229
2024-03-02T15:03:51.214000+00:00,9472,2,20,1229
2024-03-02T15:03:51.214000+00:00,9472,31,19,1229
2024-03-02T15:03:51.214000+00:00,9472,10,18,1229
2024-03-02T15:03:51.932000+00:00,9472,27,14,1229
2024-03-02T15:03:51.932000+00:00,9472,23,13,1229
2024-03-02T15:03:51.932000+00:00,9472,20,12,1229
2024-03-02T15:03:51.987000+00:00,9472,27,13,1229
2024-03-02T15:03:51.987000+00:00,9472,23,14,1229
2024-03-02T15:03:52.099000+00:00,9472,27,14,1229
2024-03-02T15:03:52.099000+00:00,9472,23,12,1229
2024-03-02T15:03:52.099000+00:00,9472,20,13,1229
2024-03-02T15:03:52.977000+00:00,9472,63,4,1229
2024-03-02T15:03:52.977000+00:00,9472,11,3,1229
2024-03-02T15:03:54.037000+00:00,9472,44,10,1229
2024-03-02T15:03:54.037000+00:00,9472,22,9,1229
2024-03-02T15:03:54.175000+00:00,9472,44,9,1229
2024-03-02T15:03:54.175000+00:00,9472,22,10,1229
2024-03-02T15:03:54.583000+00:00,9472,27,13,1229
2024-03-02T15:03:54.583000+00:00,9472,20,14,1229
2024-03-02T15:03:54.985000+00:00,9472,3,17,1229
2024-03-02T15:03:54.985000+00:00,9472,24,16,1229
2024-03-02T15:03:57.844000+00:00,9472,63,3,1229
2024-03-02T15:03:57.844000+00:00,9472,11,4,1229
2024-03-02T15:03:58.944000+00:00,9472,4,8,1229
2024-03-02T15:03:58.944000+00:00,9472,81,7,1229
2024-03-02T15:03:59.551000+00:00,9472,18,12,1229
2024-03-02T15:03:59.551000+00:00,9472,23,11,1229
2024-03-02T15:03:59.984000+00:00,9472,27,14,1229
2024-03-02T15:03:59.984000+00:00,9472,18,13,1229
2024-03-02T15:03:59.984000+00:00,9472,20,12,1229
2024-03-02T15:04:00.701000+00:00,9472,27,15,1229
2024-03-02T15:04:00.701000+00:00,9472,18,14,1229
2024-03-02T15:04:00.701000+00:00,9472,77,16,1229
2024-03-02T15:04:00.701000+00:00,9472,24,13,1229
2024-03-02T15:04:01.591000+00:00,9472,27,16,1229
2024-03-02T15:04:01.591000+00:00,9472,18,15,1229
2024-03-02T15:04:01.591000+00:00,9472,3,14,1229
2024-03-02T15:04:01.591000+00:00,9472,77,17,1229
2024-03-02T15:04:01.928000+00:00,9472,27,17,1229
2024-03-02T15:04:01.928000+00:00,9472,18,16,1229
2024-03-02T15:04:01.928000+00:00,9472,77,18,1229
2024-03-02T15:04:01.928000+00:00,9472,31,15,1229
2024-03-02T15:04:01.928000+00:00,9472,10,19,1229
2024-03-02T15:04:01.987000+00:00,9472,27,16,1229
2024-03-02T15:04:01.987000+00:00,9472,18,17,1229
2024-03-02T15:04:02.073000+00:00,9472,27,17,1229
2024-03-02T15:04:02.073000+00:00,9472,18,18,1229
2024-03-02T15:04:02.073000+00:00,9472,77,19,1229
2024-03-02T15:04:02.073000+00:00,9472,2,16,1229
2024-03-02T15:04:02.073000+00:00,9472,10,20,1229
2024-03-02T15:04:02.336000+00:00,9472,18,19,1229
2024-03-02T15:04:02.336000+00:00,9472,77,18,1229
2024-03-02T15:04:02.527000+00:00,9472,18,20,1229
2024-03-02T15:04:02.527000+00:00,9472,10,19,1229
2024-03-02T15:04:06.025000+00:00,9472,4,7,1229
2024-03-02T15:04:06.025000+00:00,9472,81,8,1229
2024-03-02T15:04:06.059000+00:00,9472,4,8,1229
2024-03-02T15:04:06.059000+00:00,9472,81,7,1229
2024-03-02T15:04:07.432000+00:00,9472,27,18,1229
2024-03-02T15:04:07.432000+00:00,9472,77,19,1229
2024-03-02T15:04:07.432000+00:00,9472,10,17,1229
2024-03-02T15:04:12.866000+00:00,9472,2,15,1229
2024-03-02T15:04:12.866000+00:00,9472,31,16,1229
2024-03-02T15:04:13.037000+00:00,9472,2,16,1229
2024-03-02T15:04:13.037000+00:00,9472,31,15,1229
2024-03-02T15:04:16.742000+00:00,9472,4,7,1229
2024-03-02T15:04:16.742000+00:00,9472,81,8,1229
2024-03-02T15:04:17.529000+00:00,9472,2,15,1229
2024-03-02T15:04:17.529000+00:00,9472,31,16,1229
2024-03-02T15:04:41.092000+00:00,9472,27,19,1229
2024-03-02T15:04:41.092000+00:00,9472,77,18,1229
2024-03-02T15:05:13.948000+00:00,9472,27,20,1229
2024-03-02T15:05:13.948000+00:00,9472,18,19,1229
2024-03-02T15:05:51.237000+00:00,9472,3,15,1229
2024-03-02T15:05:51.237000+00:00,9472,2,14,1229
2024-03-02T15:05:51.253000+00:00,9472,2,15,1229
2024-03-02T15:05:55.820000+00:00,9472,3,14,1229
2024-03-02T15:05:55.933000+00:00,9472,3,15,1229
2024-03-02T15:05:55.933000+00:00,9472,2,14,1229
2024-03-02T15:07:11.174000+00:00,9472,14,7,1229
2024-03-02T15:07:11.174000+00:00,9472,4,6,1229
2024-03-02T15:07:25.177000+00:00,9472,16,3,1229
2024-03-02T15:07:25.177000+00:00,9472,63,2,1229
2024-03-02T15:09:30.277000+00:00,9472,16,4,1229
2024-03-02T15:09:30.277000+00:00,9472,11,3,1229
2024-03-02T15:09:31.174000+00:00,9472,16,5,1229
2024-03-02T15:09:31.174000+00:00,9472,55,4,1229
2024-03-02T15:09:33.627000+00:00,9472,16,3,1229
2024-03-02T15:09:33.627000+00:00,9472,55,5,1229
2024-03-02T15:09:33.627000+00:00,9472,11,4,1229
2024-03-02T15:10:32.604000+00:00,9472,14,8,1229
2024-03-02T15:10:32.604000+00:00,9472,81,7,1229
2024-03-02T15:11:30.829000+00:00,9472,18,18,1229
2024-03-02T15:11:30.829000+00:00,9472,77,19,1229
2024-03-02T15:11:30.833000+00:00,9472,18,19,1229
2024-03-02T15:11:30.833000+00:00,9472,77,18,1229
2024-03-02T15:11:35.677000+00:00,9472,18,18,1229
2024-03-02T15:11:35.677000+00:00,9472,77,19,1229
2024-03-02T15:14:28.052000+00:00,9472,16,4,1229
2024-03-02T15:14:28.052000+00:00,9472,11,3,1229
2024-03-02T15:15:24.802000+00:00,9472,20,13,1229
2024-03-02T15:15:24.802000+00:00,9472,24,12,1229
2024-03-02T15:15:33.315000+00:00,9472,20,12,1229
2024-03-02T15:15:33.315000+00:00,9472,24,13,1229
2024-03-02T15:18:37.923000+00:00,9472,14,9,1229
2024-03-02T15:18:37.923000+00:00,9472,44,8,1229
2024-03-02T15:18:39.861000+00:00,9472,24,14,1229
2024-03-02T15:18:39.861000+00:00,9472,2,13,1229
2024-03-02T15:18:40.616000+00:00,9472,3,14,1229
2024-03-02T15:18:40.616000+00:00,9472,24,15,1229
2024-03-02T15:18:41.113000+00:00,9472,24,16,1229
2024-03-02T15:18:41.113000+00:00,9472,31,15,1229
2024-03-02T15:18:43.202000+00:00,9472,18,19,1229
2024-03-02T15:18:43.202000+00:00,9472,77,18,1229
2024-03-02T15:18:46.377000+00:00,9472,24,17,1229
2024-03-02T15:18:46.377000+00:00,9472,10,16,1229
2024-03-02T15:18:47.903000+00:00,9472,24,18,1229
2024-03-02T15:18:49.400000+00:00,9472,77,17,1229
2024-03-02T15:19:07.996000+00:00,9472,3,13,1229
2024-03-02T15:19:07.996000+00:00,9472,2,14,1229
2024-03-02T15:19:08.704000+00:00,9472,2,15,1229
2024-03-02T15:19:08.704000+00:00,9472,31,14,1229
2024-03-02T15:19:09.311000+00:00,9472,2,16,1229
2024-03-02T15:19:09.311000+00:00,9472,10,15,1229
2024-03-02T15:19:10.736000+00:00,9472,77,16,1229
2024-03-02T15:19:10.736000+00:00,9472,2,17,1229
2024-03-02T15:19:31.223000+00:00,9472,24,17,1229
2024-03-02T15:19:31.223000+00:00,9472,2,18,1229
2024-03-02T15:19:33.068000+00:00,9472,18,18,1229
2024-03-02T15:19:33.068000+00:00,9472,2,19,1229
2024-03-02T15:19:38.301000+00:00,9472,27,19,1229
2024-03-02T15:19:38.301000+00:00,9472,2,20,1229
2024-03-02T15:20:15.578000+00:00,9472,16,5,1229
2024-03-02T15:20:15.578000+00:00,9472,55,4,1229
2024-03-02T15:20:20.635000+00:00,9472,31,15,1229
2024-03-02T15:20:20.635000+00:00,9472,10,14,1229
2024-03-02T15:20:22.326000+00:00,9472,77,15,1229
2024-03-02T15:20:22.326000+00:00,9472,31,16,1229
2024-03-02T15:20:47.471000+00:00,9472,24,16,1229
2024-03-02T15:20:47.471000+00:00,9472,31,17,1229
2024-03-02T15:20:49.163000+00:00,9472,18,17,1229
2024-03-02T15:20:49.163000+00:00,9472,31,18,1229
2024-03-02T15:21:38.799000+00:00,9472,63,3,1229
2024-03-02T15:21:38.809000+00:00,9472,11,2,1229
2024-03-02T15:21:40.286000+00:00,9472,63,4,1229
2024-03-02T15:21:40.299000+00:00,9472,55,3,1229
2024-03-02T15:21:43.848000+00:00,9472,16,6,1229
2024-03-02T15:21:43.848000+00:00,9472,4,5,1229
2024-03-02T15:21:48.802000+00:00,9472,63,5,1229
2024-03-02T15:21:48.802000+00:00,9472,4,4,1229
2024-03-02T15:21:50.852000+00:00,9472,16,7,1229
2024-03-02T15:21:50.852000+00:00,9472,63,6,1229
2024-03-02T15:21:50.852000+00:00,9472,81,5,1229
2024-03-02T15:21:52.939000+00:00,9472,16,8,1229
2024-03-02T15:21:52.939000+00:00,9472,63,7,1229
2024-03-02T15:21:52.939000+00:00,9472,44,6,1229
2024-03-02T15:21:54.041000+00:00,9472,16,9,1229
2024-03-02T15:21:54.041000+00:00,9472,63,8,1229
2024-03-02T15:21:54.041000+00:00,9472,14,7,1229
2024-03-02T15:21:56.195000+00:00,9472,16,10,1229
2024-03-02T15:21:56.195000+00:00,9472,63,9,1229
2024-03-02T15:21:56.195000+00:00,9472,22,8,1229
2024-03-02T15:21:58.265000+00:00,9472,16,11,1229
2024-03-02T15:21:58.265000+00:00,9472,63,10,1229
2024-03-02T15:21:58.265000+00:00,9472,23,9,1229
2024-03-02T15:22:03.303000+00:00,9472,16,12,1229
2024-03-02T15:22:03.303000+00:00,9472,63,11,1229
2024-03-02T15:22:03.303000+00:00,9472,3,10,1229
2024-03-02T15:22:03.303000+00:00,9472,20,13,1229
2024-03-02T15:22:04.084000+00:00,9472,16,13,1229
2024-03-02T15:22:04.084000+00:00,9472,20,14,1229
2024-03-02T15:22:04.084000+00:00,9472,10,12,1229
2024-03-02T15:22:05.593000+00:00,9472,63,12,1229
2024-03-02T15:22:05.593000+00:00,9472,10,11,1229
2024-03-02T15:22:06.388000+00:00,9472,20,15,1229
2024-03-02T15:22:06.388000+00:00,9472,77,14,1229
2024-03-02T15:22:07.978000+00:00,9472,16,14,1229
2024-03-02T15:22:07.978000+00:00,9472,77,13,1229
2024-03-02T15:22:23.768000+00:00,9472,20,16,1229
2024-03-02T15:22:23.768000+00:00,9472,24,15,1229
2024-03-02T15:22:25.644000+00:00,9472,18,16,1229
2024-03-02T15:22:25.644000+00:00,9472,20,17,1229
2024-03-02T15:23:17.955000+00:00,9472,55,2,1229
2024-03-02T15:23:17.955000+00:00,9472,11,3,1229
2024-03-02T15:23:26.849000+00:00,9472,11,4,1229
2024-03-02T15:23:26.849000+00:00,9472,4,3,1229
2024-03-02T15:23:27.882000+00:00,9472,14,6,1229
2024-03-02T15:23:27.882000+00:00,9472,44,7,1229
2024-03-02T15:23:32.802000+00:00,9472,11,5,1229
2024-03-02T15:23:32.802000+00:00,9472,14,4,1229
2024-03-02T15:23:32.802000+00:00,9472,81,6,1229
2024-03-02T15:23:34.987000+00:00,9472,11,6,1229
2024-03-02T15:23:34.987000+00:00,9472,81,7,1229
2024-03-02T15:23:34.987000+00:00,9472,44,8,1229
2024-03-02T15:23:34.987000+00:00,9472,22,5,1229
2024-03-02T15:23:35.024000+00:00,9472,16,13,1229
2024-03-02T15:23:35.024000+00:00,9472,77,14,1229
2024-03-02T15:23:37.192000+00:00,9472,11,7,1229
2024-03-02T15:23:37.192000+00:00,9472,81,8,1229
2024-03-02T15:23:37.192000+00:00,9472,44,9,1229
2024-03-02T15:23:37.192000+00:00,9472,23,6,1229
2024-03-02T15:23:38.943000+00:00,9472,63,11,1229
2024-03-02T15:23:38.943000+00:00,9472,10,12,1229
2024-03-02T15:23:42.197000+00:00,9472,81,9,1229
2024-03-02T15:23:42.197000+00:00,9472,44,10,1229
2024-03-02T15:23:42.197000+00:00,9472,3,8,1229
2024-03-02T15:23:43.810000+00:00,9472,63,9,1229
2024-03-02T15:23:43.810000+00:00,9472,81,10,1229
2024-03-02T15:23:43.810000+00:00,9472,44,11,1229
2024-03-02T15:23:43.831000+00:00,9472,11,8,1229
2024-03-02T15:23:43.831000+00:00,9472,3,7,1229
2024-03-02T15:23:45.411000+00:00,9472,63,8,1229
2024-03-02T15:23:45.411000+00:00,9472,11,9,1229
2024-03-02T15:23:46.167000+00:00,9472,16,10,1229
2024-03-02T15:23:46.167000+00:00,9472,81,11,1229
2024-03-02T15:23:46.167000+00:00,9472,44,12,1229
2024-03-02T15:23:46.167000+00:00,9472,10,13,1229
2024-03-02T15:23:59.237000+00:00,9472,77,15,1229
2024-03-02T15:23:59.237000+00:00,9472,24,13,1229
2024-03-02T15:23:59.237000+00:00,9472,10,14,1229
2024-03-02T15:24:01.213000+00:00,9472,18,14,1229
2024-03-02T15:24:01.213000+00:00,9472,77,16,1229
2024-03-02T15:24:01.213000+00:00,9472,10,15,1229
2024-03-02T15:24:02.329000+00:00,9472,20,15,1229
2024-03-02T15:24:02.329000+00:00,9472,77,17,1229
2024-03-02T15:24:02.329000+00:00,9472,10,16,1229
2024-03-02T15:24:04.385000+00:00,9472,77,18,1229
2024-03-02T15:24:04.385000+00:00,9472,31,16,1229
2024-03-02T15:24:04.385000+00:00,9472,10,17,1229
2024-03-02T15:24:09.245000+00:00,9472,27,18,1229
2024-03-02T15:24:09.245000+00:00,9472,77,19,1229
2024-03-02T15:24:09.297000+00:00,9472,27,19,1229
2024-03-02T15:24:09.297000+00:00,9472,77,18,1229
2024-03-02T15:24:10.847000+00:00,9472,27,17,1229
2024-03-02T15:24:10.847000+00:00,9472,77,19,1229
2024-03-02T15:24:10.847000+00:00,9472,10,18,1229
2024-03-02T15:25:09.697000+00:00,9472,63,7,1229
2024-03-02T15:25:09.697000+00:00,9472,3,8,1229
2024-03-02T15:25:11.420000+00:00,9472,14,3,1229
2024-03-02T15:25:11.420000+00:00,9472,4,4,1229
2024-03-02T15:25:13.851000+00:00,9472,4,5,1229
2024-03-02T15:25:13.851000+00:00,9472,22,4,1229
2024-03-02T15:25:15.319000+00:00,9472,11,8,1229
2024-03-02T15:25:15.319000+00:00,9472,3,9,1229
2024-03-02T15:25:16.041000+00:00,9472,4,6,1229
2024-03-02T15:25:16.041000+00:00,9472,23,5,1229
2024-03-02T15:25:18.219000+00:00,9472,16,9,1229
2024-03-02T15:25:18.219000+00:00,9472,3,10,1229
2024-03-02T15:25:20.869000+00:00,9472,63,6,1229
2024-03-02T15:25:20.869000+00:00,9472,4,7,1229
2024-03-02T15:25:21.384000+00:00,9472,11,7,1229
2024-03-02T15:25:21.384000+00:00,9472,4,8,1229
2024-03-02T15:25:22.697000+00:00,9472,16,8,1229
2024-03-02T15:25:22.697000+00:00,9472,4,9,1229
2024-03-02T15:25:30.558000+00:00,9472,81,10,1229
2024-03-02T15:25:30.558000+00:00,9472,3,11,1229
2024-03-02T15:25:32.638000+00:00,9472,44,11,1229
2024-03-02T15:25:32.638000+00:00,9472,3,12,1229
2024-03-02T15:25:36.666000+00:00,9472,3,13,1229
2024-03-02T15:25:36.666000+00:00,9472,24,12,1229
2024-03-02T15:25:38.531000+00:00,9472,18,13,1229
2024-03-02T15:25:38.531000+00:00,9472,3,14,1229
2024-03-02T15:25:39+00:00,9472,3,15,1229
2024-03-02T15:25:39+00:00,9472,20,14,1229
2024-03-02T15:25:41.653000+00:00,9472,3,16,1229
2024-03-02T15:25:41.653000+00:00,9472,31,15,1229
2024-03-02T15:25:46.280000+00:00,9472,63,7,1229
2024-03-02T15:25:46.280000+00:00,9472,11,6,1229
2024-03-02T15:25:51.858000+00:00,9472,77,18,1229
2024-03-02T15:25:51.858000+00:00,9472,10,19,1229
2024-03-02T15:26:50.059000+00:00,9472,55,3,1229
2024-03-02T15:26:50.059000+00:00,9472,14,2,1229
2024-03-02T15:26:55.043000+00:00,9472,55,4,1229
2024-03-02T15:26:55.043000+00:00,9472,22,5,1229
2024-03-02T15:26:55.043000+00:00,9472,23,3,1229
2024-03-02T15:26:57.181000+00:00,9472,55,5,1229
2024-03-02T15:26:57.181000+00:00,9472,11,4,1229
