date,session_key,meeting_key,driver_number,position
2025-03-16 05:36:51.669000+00:00,9693,1254,81,10
2025-03-16 05:36:51.669000+00:00,9693,1254,18,9
2025-03-16 05:36:53.846000+00:00,9693,1254,81,11
2025-03-16 05:36:53.846000+00:00,9693,1254,27,10
2025-03-16 05:36:56.642000+00:00,9693,1254,81,12
2025-03-16 05:36:56.642000+00:00,9693,1254,16,11
2025-03-16 05:36:56.762000+00:00,9693,1254,4,2
2025-03-16 05:36:56.762000+00:00,9693,1254,1,1
2025-03-16 05:37:01.319000+00:00,9693,1254,81,13
2025-03-16 05:37:01.319000+00:00,9693,1254,30,12
2025-03-16 05:37:02.762000+00:00,9693,1254,81,14
2025-03-16 05:37:02.762000+00:00,9693,1254,5,13
2025-03-16 05:37:03.186000+00:00,9693,1254,4,3
2025-03-16 05:37:03.186000+00:00,9693,1254,63,4
2025-03-16 05:37:03.186000+00:00,9693,1254,22,2
2025-03-16 05:37:05.579000+00:00,9693,1254,4,4
2025-03-16 05:37:05.579000+00:00,9693,1254,63,5
2025-03-16 05:37:05.579000+00:00,9693,1254,23,6
2025-03-16 05:37:05.579000+00:00,9693,1254,44,3
2025-03-16 05:37:06.286000+00:00,9693,1254,4,5
2025-03-16 05:37:06.286000+00:00,9693,1254,63,6
2025-03-16 05:37:06.286000+00:00,9693,1254,23,7
2025-03-16 05:37:06.286000+00:00,9693,1254,10,4
2025-03-16 05:37:11.677000+00:00,9693,1254,4,6
2025-03-16 05:37:11.677000+00:00,9693,1254,63,7
2025-03-16 05:37:11.677000+00:00,9693,1254,23,8
2025-03-16 05:37:11.677000+00:00,9693,1254,16,5
2025-03-16 05:37:11.677000+00:00,9693,1254,18,10
2025-03-16 05:37:11.677000+00:00,9693,1254,12,9
2025-03-16 05:37:11.677000+00:00,9693,1254,27,11
2025-03-16 05:37:16.349000+00:00,9693,1254,63,8
2025-03-16 05:37:16.349000+00:00,9693,1254,23,9
2025-03-16 05:37:16.349000+00:00,9693,1254,18,11
2025-03-16 05:37:16.349000+00:00,9693,1254,12,10
2025-03-16 05:37:16.349000+00:00,9693,1254,27,12
2025-03-16 05:37:16.349000+00:00,9693,1254,30,7
2025-03-16 05:37:24.344000+00:00,9693,1254,18,10
2025-03-16 05:37:24.344000+00:00,9693,1254,12,11
2025-03-16 05:37:27.142000+00:00,9693,1254,4,7
2025-03-16 05:37:27.142000+00:00,9693,1254,30,6
2025-03-16 05:37:40.183000+00:00,9693,1254,81,15
2025-03-16 05:37:40.183000+00:00,9693,1254,31,14
2025-03-16 05:38:20.461000+00:00,9693,1254,22,3
2025-03-16 05:38:20.461000+00:00,9693,1254,44,2
2025-03-16 05:38:21.953000+00:00,9693,1254,22,4
2025-03-16 05:38:21.953000+00:00,9693,1254,10,3
2025-03-16 05:38:25.839000+00:00,9693,1254,22,5
2025-03-16 05:38:25.839000+00:00,9693,1254,16,4
2025-03-16 05:38:28.980000+00:00,9693,1254,22,3
2025-03-16 05:38:28.980000+00:00,9693,1254,16,5
2025-03-16 05:38:28.980000+00:00,9693,1254,10,4
2025-03-16 05:38:39.620000+00:00,9693,1254,4,6
2025-03-16 05:38:39.620000+00:00,9693,1254,30,7
2025-03-16 05:38:41.870000+00:00,9693,1254,22,4
2025-03-16 05:38:41.870000+00:00,9693,1254,10,3
2025-03-16 05:38:41.899000+00:00,9693,1254,22,3
2025-03-16 05:38:41.899000+00:00,9693,1254,10,4
2025-03-16 05:38:43.609000+00:00,9693,1254,22,4
2025-03-16 05:38:43.609000+00:00,9693,1254,10,3
2025-03-16 05:39:47.762000+00:00,9693,1254,22,5
2025-03-16 05:39:47.762000+00:00,9693,1254,16,4
2025-03-16 05:39:56.261000+00:00,9693,1254,18,11
2025-03-16 05:39:56.261000+00:00,9693,1254,12,10
2025-03-16 05:40:08.935000+00:00,9693,1254,63,7
2025-03-16 05:40:08.935000+00:00,9693,1254,30,8
2025-03-16 05:40:15.328000+00:00,9693,1254,1,2
2025-03-16 05:40:15.328000+00:00,9693,1254,44,1
2025-03-16 05:40:19.312000+00:00,9693,1254,1,3
2025-03-16 05:40:19.312000+00:00,9693,1254,16,2
2025-03-16 05:40:19.312000+00:00,9693,1254,10,4
2025-03-16 05:40:19.875000+00:00,9693,1254,4,3
2025-03-16 05:40:19.875000+00:00,9693,1254,1,4
2025-03-16 05:40:19.875000+00:00,9693,1254,22,6
2025-03-16 05:40:19.875000+00:00,9693,1254,10,5
2025-03-16 05:40:20.172000+00:00,9693,1254,1,5
2025-03-16 05:40:20.172000+00:00,9693,1254,22,4
2025-03-16 05:40:20.172000+00:00,9693,1254,10,6
2025-03-16 05:40:21.437000+00:00,9693,1254,23,8
2025-03-16 05:40:21.437000+00:00,9693,1254,30,9
2025-03-16 05:40:28.231000+00:00,9693,1254,63,6
2025-03-16 05:40:28.231000+00:00,9693,1254,10,7
2025-03-16 05:40:30.419000+00:00,9693,1254,23,7
2025-03-16 05:40:30.419000+00:00,9693,1254,10,8
2025-03-16 05:40:31.564000+00:00,9693,1254,4,2
2025-03-16 05:40:31.564000+00:00,9693,1254,16,3
2025-03-16 05:40:32.881000+00:00,9693,1254,10,9
2025-03-16 05:40:32.881000+00:00,9693,1254,12,8
2025-03-16 05:40:32.881000+00:00,9693,1254,30,10
2025-03-16 05:40:33.702000+00:00,9693,1254,10,10
2025-03-16 05:40:33.702000+00:00,9693,1254,30,9
2025-03-16 05:40:33.974000+00:00,9693,1254,10,11
2025-03-16 05:40:33.974000+00:00,9693,1254,18,10
2025-03-16 05:40:36.774000+00:00,9693,1254,18,9
2025-03-16 05:40:36.774000+00:00,9693,1254,30,10
2025-03-16 05:40:38.071000+00:00,9693,1254,10,12
2025-03-16 05:40:38.071000+00:00,9693,1254,27,11
2025-03-16 05:40:47.177000+00:00,9693,1254,27,10
2025-03-16 05:40:47.177000+00:00,9693,1254,30,11
2025-03-16 05:40:50.018000+00:00,9693,1254,4,1
2025-03-16 05:40:50.018000+00:00,9693,1254,44,2
2025-03-16 05:40:51.314000+00:00,9693,1254,10,11
2025-03-16 05:40:51.314000+00:00,9693,1254,30,12
2025-03-16 05:40:56.086000+00:00,9693,1254,1,4
2025-03-16 05:40:56.086000+00:00,9693,1254,22,5
2025-03-16 05:40:56.125000+00:00,9693,1254,1,5
2025-03-16 05:40:56.125000+00:00,9693,1254,22,4
2025-03-16 05:41:00.162000+00:00,9693,1254,1,4
2025-03-16 05:41:00.162000+00:00,9693,1254,22,5
2025-03-16 05:41:01.074000+00:00,9693,1254,63,5
2025-03-16 05:41:01.074000+00:00,9693,1254,22,6
2025-03-16 05:41:26.647000+00:00,9693,1254,5,14
2025-03-16 05:41:26.647000+00:00,9693,1254,31,13
2025-03-16 05:41:59.727000+00:00,9693,1254,81,14
2025-03-16 05:41:59.727000+00:00,9693,1254,5,15
2025-03-16 05:42:13.911000+00:00,9693,1254,30,13
2025-03-16 05:42:13.911000+00:00,9693,1254,31,12
2025-03-16 05:42:22.404000+00:00,9693,1254,81,13
2025-03-16 05:42:22.404000+00:00,9693,1254,30,14
2025-03-16 05:42:27.724000+00:00,9693,1254,5,16
2025-03-16 05:42:27.724000+00:00,9693,1254,87,15
2025-03-16 05:42:29.472000+00:00,9693,1254,1,2
2025-03-16 05:42:29.472000+00:00,9693,1254,16,4
2025-03-16 05:42:29.472000+00:00,9693,1254,44,3
2025-03-16 05:42:30.647000+00:00,9693,1254,63,3
2025-03-16 05:42:30.647000+00:00,9693,1254,16,5
2025-03-16 05:42:30.647000+00:00,9693,1254,44,4
2025-03-16 05:42:35.862000+00:00,9693,1254,22,7
2025-03-16 05:42:35.862000+00:00,9693,1254,23,4
2025-03-16 05:42:35.862000+00:00,9693,1254,16,6
2025-03-16 05:42:35.862000+00:00,9693,1254,44,5
2025-03-16 05:42:38.644000+00:00,9693,1254,22,8
2025-03-16 05:42:38.644000+00:00,9693,1254,16,7
2025-03-16 05:42:38.644000+00:00,9693,1254,44,6
2025-03-16 05:42:38.644000+00:00,9693,1254,12,5
2025-03-16 05:42:39.675000+00:00,9693,1254,22,9
2025-03-16 05:42:39.675000+00:00,9693,1254,16,8
2025-03-16 05:42:39.675000+00:00,9693,1254,44,7
2025-03-16 05:42:39.675000+00:00,9693,1254,18,6
2025-03-16 05:42:40.456000+00:00,9693,1254,22,10
2025-03-16 05:42:40.456000+00:00,9693,1254,16,9
2025-03-16 05:42:40.456000+00:00,9693,1254,44,8
2025-03-16 05:42:40.456000+00:00,9693,1254,27,7
2025-03-16 05:42:41.949000+00:00,9693,1254,22,11
2025-03-16 05:42:41.949000+00:00,9693,1254,16,10
2025-03-16 05:42:41.949000+00:00,9693,1254,44,9
2025-03-16 05:42:41.949000+00:00,9693,1254,10,8
2025-03-16 05:42:50.047000+00:00,9693,1254,30,15
2025-03-16 05:42:50.047000+00:00,9693,1254,87,14
2025-03-16 05:51:40.328000+00:00,9693,1254,81,12
2025-03-16 05:51:40.328000+00:00,9693,1254,31,13
2025-03-16 05:51:49.918000+00:00,9693,1254,16,9
2025-03-16 05:51:49.918000+00:00,9693,1254,44,10
2025-03-16 05:52:10.859000+00:00,9693,1254,81,13
2025-03-16 05:52:10.859000+00:00,9693,1254,31,12
2025-03-16 05:52:41.053000+00:00,9693,1254,81,12
2025-03-16 05:52:41.053000+00:00,9693,1254,31,13
2025-03-16 05:53:28.205000+00:00,9693,1254,81,11
2025-03-16 05:53:28.205000+00:00,9693,1254,22,12
2025-03-16 05:55:01.836000+00:00,9693,1254,16,8
2025-03-16 05:55:01.836000+00:00,9693,1254,10,9
2025-03-16 05:55:05.694000+00:00,9693,1254,44,9
2025-03-16 05:55:05.694000+00:00,9693,1254,10,10
2025-03-16 05:56:38.808000+00:00,9693,1254,81,10
2025-03-16 05:56:38.808000+00:00,9693,1254,10,11
2025-03-16 05:58:36.109000+00:00,9693,1254,23,5
2025-03-16 05:58:36.109000+00:00,9693,1254,12,4
2025-03-16 06:00:14.188000+00:00,9693,1254,81,9
2025-03-16 06:00:14.188000+00:00,9693,1254,44,10
2025-03-16 06:00:43.154000+00:00,9693,1254,23,4
2025-03-16 06:00:43.154000+00:00,9693,1254,12,5
2025-03-16 06:04:35.366000+00:00,9693,1254,6,19
2025-03-16 06:04:35.366000+00:00,9693,1254,7,20
2025-03-22 02:18:40.491000+00:00,9993,1255,44,1
2025-03-22 02:18:40.491000+00:00,9993,1255,1,2
2025-03-22 02:18:40.491000+00:00,9993,1255,81,3
2025-03-22 02:18:40.491000+00:00,9993,1255,16,4
2025-03-22 02:18:40.491000+00:00,9993,1255,63,5
2025-03-22 02:18:40.491000+00:00,9993,1255,4,6
2025-03-22 02:18:40.491000+00:00,9993,1255,12,7
2025-03-22 02:18:40.491000+00:00,9993,1255,22,8
2025-03-22 02:18:40.491000+00:00,9993,1255,23,9
2025-03-22 02:18:40.491000+00:00,9993,1255,18,10
2025-03-22 02:18:40.491000+00:00,9993,1255,14,11
2025-03-22 02:18:40.491000+00:00,9993,1255,87,12
2025-03-22 02:18:40.491000+00:00,9993,1255,55,13
2025-03-22 02:18:40.491000+00:00,9993,1255,5,14
2025-03-22 02:18:40.491000+00:00,9993,1255,6,15
2025-03-22 02:18:40.491000+00:00,9993,1255,7,16
2025-03-22 02:18:40.491000+00:00,9993,1255,10,17
2025-03-22 02:18:40.491000+00:00,9993,1255,31,18
2025-03-22 02:18:40.491000+00:00,9993,1255,30,19
2025-03-22 02:18:40.491000+00:00,9993,1255,27,20
2025-03-22 03:03:52.501000+00:00,9993,1255,12,8
2025-03-22 03:03:52.501000+00:00,9993,1255,22,7
2025-03-22 03:03:53.098000+00:00,9993,1255,23,10
2025-03-22 03:03:53.098000+00:00,9993,1255,18,9
2025-03-22 03:03:56.080000+00:00,9993,1255,87,13
2025-03-22 03:03:56.080000+00:00,9993,1255,55,12
2025-03-22 03:03:56.544000+00:00,9993,1255,7,17
2025-03-22 03:03:56.544000+00:00,9993,1255,10,16
2025-03-22 03:04:01.024000+00:00,9993,1255,12,9
2025-03-22 03:04:01.024000+00:00,9993,1255,18,8
2025-03-22 03:04:01.398000+00:00,9993,1255,23,11
2025-03-22 03:04:01.398000+00:00,9993,1255,14,10
2025-03-22 03:04:01.666000+00:00,9993,1255,87,12
2025-03-22 03:04:01.666000+00:00,9993,1255,55,13
2025-03-22 03:04:02.076000+00:00,9993,1255,6,16
2025-03-22 03:04:02.076000+00:00,9993,1255,10,15
2025-03-22 03:04:02.702000+00:00,9993,1255,31,19
2025-03-22 03:04:02.702000+00:00,9993,1255,30,18
2025-03-22 03:04:07.151000+00:00,9993,1255,12,8
2025-03-22 03:04:07.151000+00:00,9993,1255,18,9
2025-03-22 03:04:07.623000+00:00,9993,1255,23,10
2025-03-22 03:04:07.623000+00:00,9993,1255,14,11
2025-03-22 03:04:09.153000+00:00,9993,1255,31,18
2025-03-22 03:04:09.153000+00:00,9993,1255,30,19
2025-03-22 03:04:21.162000+00:00,9993,1255,4,7
2025-03-22 03:04:21.162000+00:00,9993,1255,22,6
2025-03-22 03:04:21.369000+00:00,9993,1255,4,8
2025-03-22 03:04:21.369000+00:00,9993,1255,12,7
2025-03-22 03:04:21.697000+00:00,9993,1255,4,9
2025-03-22 03:04:21.697000+00:00,9993,1255,18,8
2025-03-22 03:04:23.094000+00:00,9993,1255,5,15
2025-03-22 03:04:23.094000+00:00,9993,1255,10,14
2025-03-22 03:04:26.869000+00:00,9993,1255,5,14
2025-03-22 03:04:26.869000+00:00,9993,1255,10,15
2025-03-22 03:04:30.097000+00:00,9993,1255,23,11
2025-03-22 03:04:30.097000+00:00,9993,1255,14,10
2025-03-22 03:04:31.116000+00:00,9993,1255,5,15
2025-03-22 03:04:31.116000+00:00,9993,1255,10,14
2025-03-22 03:04:54.841000+00:00,9993,1255,7,18
2025-03-22 03:04:54.841000+00:00,9993,1255,31,17
2025-03-22 03:05:15.417000+00:00,9993,1255,16,5
2025-03-22 03:05:15.417000+00:00,9993,1255,63,4
2025-03-22 03:10:16.199000+00:00,9993,1255,7,19
2025-03-22 03:10:16.199000+00:00,9993,1255,30,18
2025-03-22 03:13:31.300000+00:00,9993,1255,31,18
2025-03-22 03:13:31.300000+00:00,9993,1255,30,17
2025-03-22 03:15:08.101000+00:00,9993,1255,5,16
2025-03-22 03:15:08.101000+00:00,9993,1255,6,15
2025-03-22 03:18:24.824000+00:00,9993,1255,6,14
2025-03-22 03:18:24.824000+00:00,9993,1255,10,15
2025-03-22 03:18:42.372000+00:00,9993,1255,6,15
2025-03-22 03:18:42.372000+00:00,9993,1255,10,14
2025-03-22 03:18:48.197000+00:00,9993,1255,5,17
2025-03-22 03:18:48.197000+00:00,9993,1255,30,16
2025-03-22 03:20:03.730000+00:00,9993,1255,55,14
2025-03-22 03:20:03.730000+00:00,9993,1255,10,13
2025-03-22 03:21:35.679000+00:00,9993,1255,55,15
2025-03-22 03:21:35.679000+00:00,9993,1255,6,14
2025-03-22 03:21:45.186000+00:00,9993,1255,55,16
2025-03-22 03:21:45.186000+00:00,9993,1255,30,15
2025-03-22 03:21:55.130000+00:00,9993,1255,55,17
2025-03-22 03:21:55.130000+00:00,9993,1255,5,16
2025-03-22 03:21:55.787000+00:00,9993,1255,55,18
2025-03-22 03:21:55.787000+00:00,9993,1255,31,17
2025-03-22 03:21:56.060000+00:00,9993,1255,55,19
2025-03-22 03:21:56.060000+00:00,9993,1255,7,18
2025-03-22 03:21:56.626000+00:00,9993,1255,55,20
2025-03-22 03:21:56.626000+00:00,9993,1255,27,19
2025-03-22 03:27:02.932000+00:00,9993,1255,7,19
2025-03-22 03:27:02.932000+00:00,9993,1255,27,18
2025-03-22 03:27:18.714000+00:00,9993,1255,7,18
2025-03-22 03:27:18.714000+00:00,9993,1255,27,19
2025-03-22 03:27:29.398000+00:00,9993,1255,7,19
2025-03-22 03:27:29.398000+00:00,9993,1255,27,18
2025-03-22 03:27:48.611000+00:00,9993,1255,1,3
2025-03-22 03:27:48.611000+00:00,9993,1255,81,2
2025-03-22 03:30:20.534000+00:00,9993,1255,87,13
2025-03-22 03:30:20.534000+00:00,9993,1255,10,12
2025-03-22 03:31:21.837000+00:00,9993,1255,4,8
2025-03-22 03:31:21.837000+00:00,9993,1255,18,9
2025-03-22 03:33:01.431000+00:00,9993,1255,7,18
2025-03-22 03:33:01.431000+00:00,9993,1255,27,19
2025-03-22 03:33:19.262000+00:00,9993,1255,87,14
2025-03-22 03:33:19.262000+00:00,9993,1255,6,13
2025-03-22 03:33:48.615000+00:00,9993,1255,87,15
2025-03-22 03:33:48.615000+00:00,9993,1255,30,14
2025-03-22 03:34:04.902000+00:00,9993,1255,5,17
2025-03-22 03:34:04.902000+00:00,9993,1255,31,16
2025-03-22 03:35:06.557000+00:00,9993,1255,55,17
2025-03-22 03:35:06.557000+00:00,9993,1255,5,18
2025-03-22 03:35:06.557000+00:00,9993,1255,7,19
2025-03-22 03:35:06.557000+00:00,9993,1255,27,20
2025-03-22 03:35:08.737000+00:00,9993,1255,7,20
2025-03-22 03:35:08.737000+00:00,9993,1255,27,19
2025-03-23 06:04:39.545000+00:00,9998,1255,81,1
2025-03-23 06:04:39.545000+00:00,9998,1255,63,2
2025-03-23 06:04:39.545000+00:00,9998,1255,4,3
2025-03-23 06:04:39.545000+00:00,9998,1255,1,4
2025-03-23 06:04:39.545000+00:00,9998,1255,44,5
2025-03-23 06:04:39.545000+00:00,9998,1255,16,6
2025-03-23 06:04:39.545000+00:00,9998,1255,6,7
2025-03-23 06:04:39.545000+00:00,9998,1255,12,8
2025-03-23 06:04:39.545000+00:00,9998,1255,22,9
2025-03-23 06:04:39.545000+00:00,9998,1255,23,10
2025-03-23 06:04:39.545000+00:00,9998,1255,31,11
2025-03-23 06:04:39.545000+00:00,9998,1255,27,12
2025-03-23 06:04:39.545000+00:00,9998,1255,14,13
2025-03-23 06:04:39.545000+00:00,9998,1255,18,14
2025-03-23 06:04:39.545000+00:00,9998,1255,55,15
2025-03-23 06:04:39.545000+00:00,9998,1255,10,16
