session_key,driver_number,final_position,avg_lap_time,lap_time_std,best_lap_time,consistency_score,total_laps,qualifying_position,qualifying_best_lap,avg_finish_position,best_finish_position,worst_finish_position,finish_position_std,races_completed,podium_rate,win_rate,avg_finish_last_3,trend_last_3,avg_finish_last_5,trend_last_5,avg_finish_last_10,trend_last_10,team_avg_position,team_consistency,teammate_avg_position,avg_air_temp,avg_track_temp,avg_humidity,rainfall,weather_variability,num_pit_stops,avg_pit_duration,total_pit_time
9934,44,15,1.0735714285714288e-07,4.972451580988447e-10,1.07e-07,0.004631691426070409,14,,,5.428571428571429,1.0,10.0,2.161820850060222,14,0.14285714285714285,0.07142857142857142,4.666666666666667,-2.0,5.0,-1.0,5.2,-1.0,5.892857142857143,3.7257720744860934,6.357142857142857,20.942500000000003,35.21375,61.125,0,2.224076753411017,0,,0.0
9934,55,6,1.0692857142857143e-07,2.672612419124267e-10,1.06e-07,0.002499437132113543,14,,,13.714285714285714,8.0,20.0,4.266624149448022,14,0.0,0.0,14.0,2.0,13.2,2.0,13.0,-8.0,11.892857142857142,5.045077414911388,10.071428571428571,20.942500000000003,35.21375,61.125,0,2.224076753411017,0,,0.0
9934,63,12,1.0707142857142858e-07,2.6726124191242323e-10,1.07e-07,0.002496102326066661,14,,,4.857142857142857,1.0,11.0,2.721794126179664,14,0.35714285714285715,0.07142857142857142,5.333333333333333,9.0,6.2,-1.0,5.3,8.0,7.857142857142857,5.369984608346428,10.857142857142858,20.942500000000003,35.21375,61.125,0,2.224076753411017,0,,0.0
9934,81,2,1.0599999999999996e-07,4.120348268804832e-23,1.06e-07,3.8871210083064467e-16,14,,,2.5,1.0,9.0,2.026608708444444,14,0.8571428571428571,0.35714285714285715,2.6666666666666665,-2.0,2.4,-1.0,2.0,1.0,2.9642857142857144,3.4690688628953734,3.4285714285714284,20.942500000000003,35.21375,61.125,0,2.224076753411017,0,,0.0
9934,87,7,1.07e-07,0.0,1.07e-07,0.0,14,,,12.714285714285714,8.0,19.0,3.126581232605612,14,0.0,0.0,11.0,0.0,12.4,-1.0,12.9,1.0,12.678571428571429,3.5461606142475857,12.642857142857142,20.942500000000003,35.21375,61.125,0,2.224076753411017,0,,0.0
9939,1,4,1.141904761904762e-07,1.7984055397718277e-08,1.06e-07,0.15749172783656537,42,,,5.333333333333333,1.0,18.0,5.28730134903956,15,0.4666666666666667,0.2,8.0,-17.0,7.2,-9.0,6.4,-1.0,9.233333333333333,5.788974194295758,13.133333333333333,17.030044843049332,24.09013452914799,84.4439461883408,102,1.7950862560069558,1,2.5e-08,2.5e-08
9939,4,2,1.1395238095238094e-07,1.8393997404975963e-08,1.05e-07,0.16141828061199134,42,,,3.4,1.0,18.0,4.2708313008125245,15,0.8,0.3333333333333333,1.6666666666666667,2.0,5.0,1.0,3.5,-1.0,2.933333333333333,3.3559234529741917,2.466666666666667,17.030044843049332,24.09013452914799,84.4439461883408,102,1.7950862560069558,1,2.4e-08,2.4e-08
9939,5,9,1.1488095238095237e-07,1.7340495929207095e-08,1.06e-07,0.15094317700035192,42,,,15.533333333333333,8.0,19.0,3.403266404826725,15,0.0,0.0,11.666666666666666,1.0,12.2,-3.0,14.4,-9.0,13.933333333333334,4.456705310228871,12.333333333333334,17.030044843049332,24.09013452914799,84.4439461883408,102,1.7950862560069558,1,2.3e-08,2.3e-08
9939,6,20,1.16625e-07,1.72844787346395e-08,1.07e-07,0.14820560544171063,40,,,11.8,6.0,19.0,3.7094473981982814,15,0.0,0.0,12.333333333333334,-4.0,12.0,1.0,10.9,-2.0,12.366666666666667,4.269920634183055,12.933333333333334,17.030044843049332,24.09013452914799,84.4439461883408,102,1.7950862560069558,2,2.3e-08,4.6e-08
9939,10,10,1.1504761904761906e-07,1.706222811766214e-08,1.07e-07,0.14830579075782488,42,,,12.866666666666667,6.0,20.0,4.271871824960211,15,0.0,0.0,13.0,7.0,12.4,12.0,13.9,0.0,14.766666666666667,3.963864556493098,16.666666666666668,17.030044843049332,24.09013452914799,84.4439461883408,102,1.7950862560069558,1,2.6e-08,2.6e-08
