meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1273,9865,23,1,,,38.165,21.333,272,251,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2051, 2051, 2051, 2051, 2051, 2051, 2051, 2051]","[2051, 2049, 2051, 2064, 2064, 2064]",
1273,9865,55,1,,,38.675,30.628,279,244,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2064, 2064, 2064]",
1273,9865,27,1,2025-11-08T18:05:13.511000+00:00,,40.755,17.073,267,225,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2051]",
1273,9865,87,1,2025-11-08T18:05:18.603000+00:00,,40.907,16.775,265,243,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2051, 2051]",
1273,9865,31,1,2025-11-08T18:05:23.139000+00:00,,44.801,17.311,226,229,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049]",
1273,9865,43,1,2025-11-08T18:05:29.444000+00:00,,44.338,17.93,260,147,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051]",
1273,9865,10,1,2025-11-08T18:05:36.168000+00:00,,43.492,17.386,274,232,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049]",
1273,9865,30,1,2025-11-08T18:05:41.687000+00:00,,43.781,17.023,253,226,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051]",
1273,9865,81,1,2025-11-08T18:05:45.970000+00:00,,44.983,16.936,257,238,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2051]",
1273,9865,14,1,2025-11-08T18:05:56.969000+00:00,,47.832,18.219,253,201,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",
1273,9865,44,1,2025-11-08T18:06:04.812000+00:00,,47.05,20.634,233,95,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051]",
1273,9865,6,1,2025-11-08T18:06:11.612000+00:00,,51.799,17.205,255,234,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",
1273,9865,22,1,2025-11-08T18:06:18.737000+00:00,,50.354,18.88,263,72,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",
1273,9865,18,1,2025-11-08T18:06:23.582000+00:00,,48.367,18.753,246,156,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9865,27,2,2025-11-08T18:06:34.549000+00:00,18.844,36.251,20.79,317,263,False,75.885,"[2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2051, 2049, 2049, 2064, 2064, 2064]",329.0
1273,9865,16,1,2025-11-08T18:06:34.936000+00:00,,52.167,16.773,241,237,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9865,87,2,2025-11-08T18:06:42.039000+00:00,18.394,36.121,16.149,321,266,False,70.664,"[2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2049, 2051, 2051, 2051, 2051]",332.0
1273,9865,4,1,2025-11-08T18:06:48.086000+00:00,,47.899,20.741,137,103,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",
1273,9865,31,2,2025-11-08T18:06:52.019000+00:00,18.439,36.33,16.202,319,261,False,70.971,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049]",330.0
1273,9865,23,2,2025-11-08T18:06:53.232000+00:00,60.781,47.193,17.844,263,214,True,125.818,"[None, 2064, 2064, 2064, 2064, 2064, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 0]",
