date,session_key,driver_number,meeting_key,position
2025-12-05T09:31:42.757000+00:00,9832,87,1276,18
2025-12-05T09:33:36.789000+00:00,9832,6,1276,2
2025-12-05T09:33:36.789000+00:00,9832,40,1276,1
2025-12-05T09:33:39.394000+00:00,9832,6,1276,3
2025-12-05T09:33:39.394000+00:00,9832,40,1276,2
2025-12-05T09:33:39.394000+00:00,9832,89,1276,1
2025-12-05T09:33:48.417000+00:00,9832,6,1276,4
2025-12-05T09:33:48.417000+00:00,9832,36,1276,2
2025-12-05T09:33:48.417000+00:00,9832,40,1276,3
2025-12-05T09:33:54.233000+00:00,9832,6,1276,5
2025-12-05T09:33:54.233000+00:00,9832,12,1276,3
2025-12-05T09:33:54.233000+00:00,9832,39,1276,6
2025-12-05T09:33:54.233000+00:00,9832,40,1276,4
2025-12-05T09:34:02.038000+00:00,9832,6,1276,6
2025-12-05T09:34:02.038000+00:00,9832,39,1276,4
2025-12-05T09:34:02.038000+00:00,9832,40,1276,5
2025-12-05T09:34:07.364000+00:00,9832,6,1276,7
2025-12-05T09:34:07.364000+00:00,9832,12,1276,4
2025-12-05T09:34:07.364000+00:00,9832,36,1276,3
2025-12-05T09:34:07.364000+00:00,9832,39,1276,5
2025-12-05T09:34:07.364000+00:00,9832,40,1276,6
2025-12-05T09:34:07.364000+00:00,9832,55,1276,2
2025-12-05T09:34:20.293000+00:00,9832,6,1276,8
2025-12-05T09:34:20.293000+00:00,9832,35,1276,6
2025-12-05T09:34:20.293000+00:00,9832,40,1276,7
2025-12-05T09:34:26.030000+00:00,9832,6,1276,9
2025-12-05T09:34:26.030000+00:00,9832,12,1276,5
2025-12-05T09:34:26.030000+00:00,9832,35,1276,7
2025-12-05T09:34:26.030000+00:00,9832,36,1276,4
2025-12-05T09:34:26.030000+00:00,9832,39,1276,6
2025-12-05T09:34:26.030000+00:00,9832,40,1276,8
2025-12-05T09:34:26.030000+00:00,9832,43,1276,2
2025-12-05T09:34:26.030000+00:00,9832,55,1276,3
2025-12-05T09:34:33.674000+00:00,9832,4,1276,4
2025-12-05T09:34:33.674000+00:00,9832,6,1276,10
2025-12-05T09:34:33.674000+00:00,9832,12,1276,6
2025-12-05T09:34:33.674000+00:00,9832,35,1276,8
2025-12-05T09:34:33.674000+00:00,9832,36,1276,5
2025-12-05T09:34:33.674000+00:00,9832,39,1276,7
2025-12-05T09:34:33.674000+00:00,9832,40,1276,9
2025-12-05T09:34:33.674000+00:00,9832,61,1276,11
2025-12-05T09:34:42.424000+00:00,9832,6,1276,11
2025-12-05T09:34:42.424000+00:00,9832,40,1276,10
2025-12-05T09:34:42.424000+00:00,9832,61,1276,9
2025-12-05T09:34:50.354000+00:00,9832,6,1276,12
2025-12-05T09:34:50.354000+00:00,9832,34,1276,11
2025-12-05T09:34:50.908000+00:00,9832,1,1276,1
2025-12-05T09:34:50.908000+00:00,9832,4,1276,5
2025-12-05T09:34:50.908000+00:00,9832,6,1276,13
2025-12-05T09:34:50.908000+00:00,9832,12,1276,7
2025-12-05T09:34:50.908000+00:00,9832,34,1276,12
2025-12-05T09:34:50.908000+00:00,9832,35,1276,9
2025-12-05T09:34:50.908000+00:00,9832,36,1276,6
2025-12-05T09:34:50.908000+00:00,9832,39,1276,8
2025-12-05T09:34:50.908000+00:00,9832,40,1276,11
2025-12-05T09:34:50.908000+00:00,9832,43,1276,3
2025-12-05T09:34:50.908000+00:00,9832,46,1276,14
2025-12-05T09:34:50.908000+00:00,9832,55,1276,4
2025-12-05T09:34:50.908000+00:00,9832,61,1276,10
2025-12-05T09:34:50.908000+00:00,9832,89,1276,2
2025-12-05T09:34:55.993000+00:00,9832,4,1276,6
2025-12-05T09:34:55.993000+00:00,9832,6,1276,14
2025-12-05T09:34:55.993000+00:00,9832,12,1276,8
2025-12-05T09:34:55.993000+00:00,9832,27,1276,3
2025-12-05T09:34:55.993000+00:00,9832,34,1276,13
2025-12-05T09:34:55.993000+00:00,9832,35,1276,10
2025-12-05T09:34:55.993000+00:00,9832,36,1276,7
2025-12-05T09:34:55.993000+00:00,9832,39,1276,9
2025-12-05T09:34:55.993000+00:00,9832,40,1276,12
2025-12-05T09:34:55.993000+00:00,9832,43,1276,4
2025-12-05T09:34:55.993000+00:00,9832,46,1276,15
2025-12-05T09:34:55.993000+00:00,9832,50,1276,16
2025-12-05T09:34:55.993000+00:00,9832,55,1276,5
2025-12-05T09:34:55.993000+00:00,9832,61,1276,11
2025-12-05T09:35:07.121000+00:00,9832,6,1276,15
2025-12-05T09:35:07.121000+00:00,9832,34,1276,14
2025-12-05T09:35:07.121000+00:00,9832,35,1276,11
2025-12-05T09:35:07.121000+00:00,9832,39,1276,10
2025-12-05T09:35:07.121000+00:00,9832,40,1276,13
2025-12-05T09:35:07.121000+00:00,9832,46,1276,16
2025-12-05T09:35:07.121000+00:00,9832,50,1276,9
2025-12-05T09:35:07.121000+00:00,9832,61,1276,12
2025-12-05T09:35:13.755000+00:00,9832,4,1276,7
2025-12-05T09:35:13.755000+00:00,9832,6,1276,16
2025-12-05T09:35:13.755000+00:00,9832,12,1276,9
2025-12-05T09:35:13.755000+00:00,9832,16,1276,2
2025-12-05T09:35:13.755000+00:00,9832,27,1276,4
2025-12-05T09:35:13.755000+00:00,9832,34,1276,15
2025-12-05T09:35:13.755000+00:00,9832,35,1276,12
2025-12-05T09:35:13.755000+00:00,9832,36,1276,8
2025-12-05T09:35:13.755000+00:00,9832,39,1276,11
2025-12-05T09:35:13.755000+00:00,9832,40,1276,14
2025-12-05T09:35:13.755000+00:00,9832,43,1276,5
2025-12-05T09:35:13.755000+00:00,9832,46,1276,17
2025-12-05T09:35:13.755000+00:00,9832,50,1276,10
2025-12-05T09:35:13.755000+00:00,9832,55,1276,6
2025-12-05T09:35:13.755000+00:00,9832,61,1276,13
2025-12-05T09:35:13.755000+00:00,9832,89,1276,3
2025-12-05T09:35:26.967000+00:00,9832,5,1276,9
2025-12-05T09:35:26.967000+00:00,9832,6,1276,17
2025-12-05T09:35:26.967000+00:00,9832,12,1276,10
2025-12-05T09:35:26.967000+00:00,9832,34,1276,16
2025-12-05T09:35:26.967000+00:00,9832,35,1276,13
2025-12-05T09:35:26.967000+00:00,9832,39,1276,12
2025-12-05T09:35:26.967000+00:00,9832,40,1276,15
2025-12-05T09:35:26.967000+00:00,9832,46,1276,18
2025-12-05T09:35:26.967000+00:00,9832,50,1276,11
2025-12-05T09:35:26.967000+00:00,9832,61,1276,14
2025-12-05T09:35:26.967000+00:00,9832,87,1276,19
2025-12-05T09:35:33.703000+00:00,9832,6,1276,18
2025-12-05T09:35:33.703000+00:00,9832,12,1276,11
2025-12-05T09:35:33.703000+00:00,9832,34,1276,17
2025-12-05T09:35:33.703000+00:00,9832,35,1276,14
2025-12-05T09:35:33.703000+00:00,9832,39,1276,13
2025-12-05T09:35:33.703000+00:00,9832,40,1276,16
2025-12-05T09:35:33.703000+00:00,9832,46,1276,19
2025-12-05T09:35:33.703000+00:00,9832,50,1276,12
2025-12-05T09:35:33.703000+00:00,9832,61,1276,15
2025-12-05T09:35:33.703000+00:00,9832,87,1276,10
2025-12-05T09:35:37.829000+00:00,9832,4,1276,8
2025-12-05T09:35:37.829000+00:00,9832,5,1276,10
2025-12-05T09:35:37.829000+00:00,9832,6,1276,19
2025-12-05T09:35:37.829000+00:00,9832,12,1276,12
2025-12-05T09:35:37.829000+00:00,9832,16,1276,3
2025-12-05T09:35:37.829000+00:00,9832,27,1276,5
2025-12-05T09:35:37.829000+00:00,9832,34,1276,18
2025-12-05T09:35:37.829000+00:00,9832,35,1276,15
2025-12-05T09:35:37.829000+00:00,9832,36,1276,9
2025-12-05T09:35:37.829000+00:00,9832,39,1276,14
2025-12-05T09:35:37.829000+00:00,9832,40,1276,17
2025-12-05T09:35:37.829000+00:00,9832,43,1276,6
2025-12-05T09:35:37.829000+00:00,9832,46,1276,20
2025-12-05T09:35:37.829000+00:00,9832,50,1276,13
2025-12-05T09:35:37.829000+00:00,9832,55,1276,7
2025-12-05T09:35:37.829000+00:00,9832,61,1276,16
2025-12-05T09:35:37.829000+00:00,9832,63,1276,2
2025-12-05T09:35:37.829000+00:00,9832,87,1276,11
2025-12-05T09:35:37.829000+00:00,9832,89,1276,4
2025-12-05T09:36:09.819000+00:00,9832,4,1276,9
2025-12-05T09:36:09.819000+00:00,9832,5,1276,11
2025-12-05T09:36:09.819000+00:00,9832,12,1276,13
2025-12-05T09:36:09.819000+00:00,9832,27,1276,6
2025-12-05T09:36:09.819000+00:00,9832,35,1276,16
2025-12-05T09:36:09.819000+00:00,9832,36,1276,10
2025-12-05T09:36:09.819000+00:00,9832,39,1276,15
2025-12-05T09:36:09.819000+00:00,9832,43,1276,7
2025-12-05T09:36:09.819000+00:00,9832,50,1276,14
2025-12-05T09:36:09.819000+00:00,9832,55,1276,8
2025-12-05T09:36:09.819000+00:00,9832,61,1276,4
2025-12-05T09:36:09.819000+00:00,9832,87,1276,12
2025-12-05T09:36:09.819000+00:00,9832,89,1276,5
2025-12-05T09:36:18.863000+00:00,9832,34,1276,14
2025-12-05T09:36:18.863000+00:00,9832,35,1276,17
2025-12-05T09:36:18.863000+00:00,9832,39,1276,16
2025-12-05T09:36:18.863000+00:00,9832,40,1276,18
2025-12-05T09:36:18.863000+00:00,9832,50,1276,15
2025-12-05T09:36:34.578000+00:00,9832,4,1276,10
2025-12-05T09:36:34.578000+00:00,9832,5,1276,12
2025-12-05T09:36:34.578000+00:00,9832,12,1276,14
2025-12-05T09:36:34.578000+00:00,9832,34,1276,15
2025-12-05T09:36:34.578000+00:00,9832,36,1276,11
2025-12-05T09:36:34.578000+00:00,9832,43,1276,8
2025-12-05T09:36:34.578000+00:00,9832,50,1276,7
2025-12-05T09:36:34.578000+00:00,9832,55,1276,9
2025-12-05T09:36:34.578000+00:00,9832,87,1276,13
2025-12-05T09:37:24.981000+00:00,9832,4,1276,11
2025-12-05T09:37:24.981000+00:00,9832,5,1276,13
2025-12-05T09:37:24.981000+00:00,9832,12,1276,15
2025-12-05T09:37:24.981000+00:00,9832,34,1276,16
2025-12-05T09:37:24.981000+00:00,9832,35,1276,18
2025-12-05T09:37:24.981000+00:00,9832,36,1276,12
2025-12-05T09:37:24.981000+00:00,9832,39,1276,17
2025-12-05T09:37:24.981000+00:00,9832,40,1276,10
2025-12-05T09:37:24.981000+00:00,9832,87,1276,14
2025-12-05T09:37:44.945000+00:00,9832,4,1276,12
2025-12-05T09:37:44.945000+00:00,9832,5,1276,14
2025-12-05T09:37:44.945000+00:00,9832,12,1276,16
2025-12-05T09:37:44.945000+00:00,9832,34,1276,17
2025-12-05T09:37:44.945000+00:00,9832,36,1276,13
2025-12-05T09:37:44.945000+00:00,9832,39,1276,9
2025-12-05T09:37:44.945000+00:00,9832,40,1276,11
2025-12-05T09:37:44.945000+00:00,9832,55,1276,10
2025-12-05T09:37:44.945000+00:00,9832,87,1276,15
2025-12-05T09:37:51.385000+00:00,9832,1,1276,2
2025-12-05T09:37:51.385000+00:00,9832,4,1276,13
2025-12-05T09:37:51.385000+00:00,9832,16,1276,4
2025-12-05T09:37:51.385000+00:00,9832,27,1276,7
2025-12-05T09:37:51.385000+00:00,9832,36,1276,1
2025-12-05T09:37:51.385000+00:00,9832,39,1276,10
2025-12-05T09:37:51.385000+00:00,9832,40,1276,12
2025-12-05T09:37:51.385000+00:00,9832,43,1276,9
2025-12-05T09:37:51.385000+00:00,9832,50,1276,8
2025-12-05T09:37:51.385000+00:00,9832,55,1276,11
2025-12-05T09:37:51.385000+00:00,9832,61,1276,5
2025-12-05T09:37:51.385000+00:00,9832,63,1276,3
2025-12-05T09:37:51.385000+00:00,9832,89,1276,6
2025-12-05T09:37:57.354000+00:00,9832,1,1276,3
2025-12-05T09:37:57.354000+00:00,9832,16,1276,5
2025-12-05T09:37:57.354000+00:00,9832,27,1276,8
2025-12-05T09:37:57.354000+00:00,9832,36,1276,2
2025-12-05T09:37:57.354000+00:00,9832,39,1276,11
2025-12-05T09:37:57.354000+00:00,9832,43,1276,10
2025-12-05T09:37:57.354000+00:00,9832,50,1276,9
2025-12-05T09:37:57.354000+00:00,9832,55,1276,1
2025-12-05T09:37:57.354000+00:00,9832,61,1276,6
2025-12-05T09:37:57.354000+00:00,9832,63,1276,4
2025-12-05T09:37:57.354000+00:00,9832,89,1276,7
2025-12-05T09:38:02.666000+00:00,9832,1,1276,4
2025-12-05T09:38:02.666000+00:00,9832,4,1276,14
2025-12-05T09:38:02.666000+00:00,9832,5,1276,15
2025-12-05T09:38:02.666000+00:00,9832,12,1276,1
2025-12-05T09:38:02.666000+00:00,9832,16,1276,6
2025-12-05T09:38:02.666000+00:00,9832,27,1276,9
2025-12-05T09:38:02.666000+00:00,9832,36,1276,3
2025-12-05T09:38:02.666000+00:00,9832,39,1276,12
2025-12-05T09:38:02.666000+00:00,9832,40,1276,13
2025-12-05T09:38:02.666000+00:00,9832,43,1276,11
2025-12-05T09:38:02.666000+00:00,9832,50,1276,10
2025-12-05T09:38:02.666000+00:00,9832,55,1276,2
2025-12-05T09:38:02.666000+00:00,9832,61,1276,7
2025-12-05T09:38:02.666000+00:00,9832,63,1276,5
2025-12-05T09:38:02.666000+00:00,9832,87,1276,16
2025-12-05T09:38:02.666000+00:00,9832,89,1276,8
2025-12-05T09:38:09.414000+00:00,9832,5,1276,16
2025-12-05T09:38:09.414000+00:00,9832,34,1276,18
2025-12-05T09:38:09.414000+00:00,9832,35,1276,15
2025-12-05T09:38:09.414000+00:00,9832,87,1276,17
2025-12-05T09:38:17.376000+00:00,9832,1,1276,5
2025-12-05T09:38:17.376000+00:00,9832,16,1276,7
2025-12-05T09:38:17.376000+00:00,9832,27,1276,10
2025-12-05T09:38:17.376000+00:00,9832,36,1276,4
2025-12-05T09:38:17.376000+00:00,9832,43,1276,2
2025-12-05T09:38:17.376000+00:00,9832,50,1276,11
2025-12-05T09:38:17.376000+00:00,9832,55,1276,3
2025-12-05T09:38:17.376000+00:00,9832,61,1276,8
2025-12-05T09:38:17.376000+00:00,9832,63,1276,6
2025-12-05T09:38:17.376000+00:00,9832,89,1276,9
2025-12-05T09:38:27.004000+00:00,9832,1,1276,6
2025-12-05T09:38:27.004000+00:00,9832,4,1276,1
2025-12-05T09:38:27.004000+00:00,9832,12,1276,2
2025-12-05T09:38:27.004000+00:00,9832,16,1276,8
2025-12-05T09:38:27.004000+00:00,9832,27,1276,11
2025-12-05T09:38:27.004000+00:00,9832,36,1276,5
2025-12-05T09:38:27.004000+00:00,9832,39,1276,13
2025-12-05T09:38:27.004000+00:00,9832,40,1276,14
2025-12-05T09:38:27.004000+00:00,9832,43,1276,3
2025-12-05T09:38:27.004000+00:00,9832,50,1276,12
2025-12-05T09:38:27.004000+00:00,9832,55,1276,4
2025-12-05T09:38:27.004000+00:00,9832,61,1276,9
2025-12-05T09:38:27.004000+00:00,9832,63,1276,7
2025-12-05T09:38:27.004000+00:00,9832,89,1276,10
2025-12-05T09:38:36.916000+00:00,9832,1,1276,7
2025-12-05T09:38:36.916000+00:00,9832,12,1276,3
2025-12-05T09:38:36.916000+00:00,9832,16,1276,9
2025-12-05T09:38:36.916000+00:00,9832,27,1276,2
2025-12-05T09:38:36.916000+00:00,9832,36,1276,6
2025-12-05T09:38:36.916000+00:00,9832,43,1276,4
2025-12-05T09:38:36.916000+00:00,9832,55,1276,5
2025-12-05T09:38:36.916000+00:00,9832,61,1276,10
2025-12-05T09:38:36.916000+00:00,9832,63,1276,8
2025-12-05T09:38:36.916000+00:00,9832,89,1276,11
2025-12-05T09:38:59.128000+00:00,9832,1,1276,8
2025-12-05T09:38:59.128000+00:00,9832,5,1276,17
2025-12-05T09:38:59.128000+00:00,9832,6,1276,3
2025-12-05T09:38:59.128000+00:00,9832,12,1276,4
2025-12-05T09:38:59.128000+00:00,9832,16,1276,10
2025-12-05T09:38:59.128000+00:00,9832,34,1276,19
2025-12-05T09:38:59.128000+00:00,9832,35,1276,16
2025-12-05T09:38:59.128000+00:00,9832,36,1276,7
2025-12-05T09:38:59.128000+00:00,9832,39,1276,14
2025-12-05T09:38:59.128000+00:00,9832,40,1276,15
2025-12-05T09:38:59.128000+00:00,9832,43,1276,5
2025-12-05T09:38:59.128000+00:00,9832,50,1276,13
2025-12-05T09:38:59.128000+00:00,9832,55,1276,6
2025-12-05T09:38:59.128000+00:00,9832,61,1276,11
2025-12-05T09:38:59.128000+00:00,9832,63,1276,9
2025-12-05T09:38:59.128000+00:00,9832,87,1276,18
2025-12-05T09:38:59.128000+00:00,9832,89,1276,12
2025-12-05T09:39:05.760000+00:00,9832,1,1276,3
2025-12-05T09:39:05.760000+00:00,9832,6,1276,4
2025-12-05T09:39:05.760000+00:00,9832,12,1276,5
2025-12-05T09:39:05.760000+00:00,9832,36,1276,8
2025-12-05T09:39:05.760000+00:00,9832,43,1276,6
2025-12-05T09:39:05.760000+00:00,9832,55,1276,7
2025-12-05T09:39:13.261000+00:00,9832,5,1276,8
2025-12-05T09:39:13.261000+00:00,9832,16,1276,11
2025-12-05T09:39:13.261000+00:00,9832,35,1276,17
2025-12-05T09:39:13.261000+00:00,9832,36,1276,9
2025-12-05T09:39:13.261000+00:00,9832,39,1276,15
2025-12-05T09:39:13.261000+00:00,9832,40,1276,16
2025-12-05T09:39:13.261000+00:00,9832,50,1276,14
2025-12-05T09:39:13.261000+00:00,9832,61,1276,12
2025-12-05T09:39:13.261000+00:00,9832,63,1276,10
2025-12-05T09:39:13.261000+00:00,9832,89,1276,13
2025-12-05T09:39:19.610000+00:00,9832,5,1276,9
2025-12-05T09:39:19.610000+00:00,9832,12,1276,6
2025-12-05T09:39:19.610000+00:00,9832,16,1276,5
2025-12-05T09:39:19.610000+00:00,9832,36,1276,10
2025-12-05T09:39:19.610000+00:00,9832,43,1276,7
2025-12-05T09:39:19.610000+00:00,9832,55,1276,8
2025-12-05T09:39:19.610000+00:00,9832,63,1276,11
2025-12-05T09:39:21.744000+00:00,9832,1,1276,4
2025-12-05T09:39:21.744000+00:00,9832,5,1276,10
2025-12-05T09:39:21.744000+00:00,9832,6,1276,5
2025-12-05T09:39:21.744000+00:00,9832,12,1276,7
2025-12-05T09:39:21.744000+00:00,9832,16,1276,6
2025-12-05T09:39:21.744000+00:00,9832,27,1276,3
2025-12-05T09:39:21.744000+00:00,9832,36,1276,11
2025-12-05T09:39:21.744000+00:00,9832,43,1276,8
2025-12-05T09:39:21.744000+00:00,9832,55,1276,9
2025-12-05T09:39:21.744000+00:00,9832,61,1276,13
2025-12-05T09:39:21.744000+00:00,9832,63,1276,12
2025-12-05T09:39:21.744000+00:00,9832,89,1276,2
2025-12-05T09:39:38.054000+00:00,9832,1,1276,5
2025-12-05T09:39:38.054000+00:00,9832,5,1276,11
2025-12-05T09:39:38.054000+00:00,9832,6,1276,6
2025-12-05T09:39:38.054000+00:00,9832,12,1276,8
2025-12-05T09:39:38.054000+00:00,9832,16,1276,7
2025-12-05T09:39:38.054000+00:00,9832,27,1276,4
2025-12-05T09:39:38.054000+00:00,9832,36,1276,12
2025-12-05T09:39:38.054000+00:00,9832,43,1276,9
2025-12-05T09:39:38.054000+00:00,9832,55,1276,10
2025-12-05T09:39:38.054000+00:00,9832,63,1276,2
2025-12-05T09:39:38.054000+00:00,9832,89,1276,3
2025-12-05T09:39:52.237000+00:00,9832,5,1276,12
2025-12-05T09:39:52.237000+00:00,9832,35,1276,18
2025-12-05T09:39:52.237000+00:00,9832,36,1276,13
2025-12-05T09:39:52.237000+00:00,9832,39,1276,16
2025-12-05T09:39:52.237000+00:00,9832,40,1276,17
2025-12-05T09:39:52.237000+00:00,9832,50,1276,15
2025-12-05T09:39:52.237000+00:00,9832,55,1276,11
2025-12-05T09:39:52.237000+00:00,9832,61,1276,14
2025-12-05T09:39:52.237000+00:00,9832,87,1276,10
