meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1273,9859,12,1,,,45.685,17.808,284.0,231.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2051, 2051, 2051]",
1273,9859,63,1,,,39.657,22.044,290.0,169.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2051]","[2049, 2051, 2049, 2051, 2051, 2051, 2051, 2051]","[2049, 2051, 2051, 2051, 2051, 2051]",
1273,9859,30,1,2025-11-07T14:35:10.089000+00:00,,46.127,17.303,267.0,227.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2051, 2051, 2051]",
1273,9859,4,1,2025-11-07T14:35:12.377000+00:00,,48.449,17.222,267.0,210.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2051, 2051, 2051]",
1273,9859,23,1,2025-11-07T14:35:17.835000+00:00,,41.537,17.5,277.0,241.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2051, 2049, 2049]",
1273,9859,87,1,2025-11-07T14:35:23.624000+00:00,,42.852,18.03,249.0,188.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,31,1,2025-11-07T14:35:27.349000+00:00,,48.044,20.555,169.0,204.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,55,1,2025-11-07T14:35:32.528000+00:00,,46.098,17.504,261.0,219.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,14,1,2025-11-07T14:35:40.223000+00:00,,42.322,17.682,245.0,219.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",
1273,9859,18,1,2025-11-07T14:35:44.804000+00:00,,42.003,17.63,273.0,213.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051]",
1273,9859,22,1,2025-11-07T14:35:49.240000+00:00,,51.109,19.899,243.0,107.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,16,1,2025-11-07T14:35:54.669000+00:00,,46.879,20.741,185.0,72.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,44,1,2025-11-07T14:36:00.003000+00:00,,45.403,20.873,266.0,105.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,81,1,2025-11-07T14:36:07.752000+00:00,,49.167,17.175,158.0,245.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,10,1,2025-11-07T14:36:11.050000+00:00,,45.416,18.247,281.0,225.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,43,1,2025-11-07T14:36:27.584000+00:00,,47.232,17.543,127.0,230.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,12,2,2025-11-07T14:36:29.363000+00:00,21.135,42.131,17.542,300.0,216.0,False,80.808,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2049]",285.0
1273,9859,6,1,2025-11-07T14:36:30.752000+00:00,,46.384,17.966,262.0,233.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,27,1,2025-11-07T14:36:33.538000+00:00,,46.792,19.252,161.0,125.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,63,2,2025-11-07T14:36:34.306000+00:00,19.325,43.622,18.287,308.0,180.0,False,81.234,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2049]",307.0
1273,9859,5,1,2025-11-07T14:36:37.003000+00:00,,48.699,17.709,166.0,222.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,30,2,2025-11-07T14:36:43.026000+00:00,19.321,37.868,16.931,320.0,254.0,False,74.12,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2051, 2051, 2051, 2051, 2051, 2051]",301.0
1273,9859,23,2,2025-11-07T14:36:57.951000+00:00,19.233,37.752,16.766,316.0,256.0,False,73.751,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2051, 2049, 2049]",315.0
1273,9859,87,2,2025-11-07T14:37:06.949000+00:00,19.543,38.027,16.879,302.0,253.0,False,74.449,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",291.0
1273,9859,4,2,2025-11-07T14:37:14.607000+00:00,18.823,37.441,16.436,322.0,262.0,False,72.7,"[2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2051, 2049, 2051, 2051, 2049, 2049, 2049, 2051]","[2051, 2051, 2051, 2051, 2051]",321.0
1273,9859,31,2,2025-11-07T14:37:20.725000+00:00,19.678,38.022,16.931,302.0,255.0,False,74.631,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",294.0
1273,9859,55,2,2025-11-07T14:37:25.862000+00:00,18.904,37.362,16.64,319.0,260.0,False,72.906,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",319.0
1273,9859,14,2,2025-11-07T14:37:33.946000+00:00,18.821,37.145,16.696,319.0,262.0,False,72.662,"[2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",322.0
1273,9859,18,2,2025-11-07T14:37:39.436000+00:00,18.967,37.59,16.711,319.0,261.0,False,73.268,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",318.0
1273,9859,12,3,2025-11-07T14:37:50.101000+00:00,19.187,38.008,16.861,311.0,253.0,False,74.056,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2048, 2048]",308.0
1273,9859,1,1,2025-11-07T14:37:51.804000+00:00,,45.173,17.853,282.0,217.0,True,,"[2064, 2064, 2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",
1273,9859,63,3,2025-11-07T14:37:55.488000+00:00,18.858,37.354,16.58,311.0,265.0,False,72.792,"[None, 2049, 2049, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2051, 2051, 2049, 2049, 2049]",309.0
1273,9859,30,3,2025-11-07T14:37:57.082000+00:00,25.702,58.105,18.389,191.0,187.0,False,102.196,"[2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",322.0
1273,9859,22,2,2025-11-07T14:38:01.824000+00:00,19.429,38.059,16.97,305.0,260.0,False,74.458,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",307.0
