meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1271,9879,6,1,,,46.164,43.235,175.0,115,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051, 2051]",279
1271,9879,22,1,,,49.11,40.885,149.0,127,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",272
1271,9879,27,1,2025-10-17T21:30:20.754000+00:00,,46.55,42.433,152.0,168,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",285
1271,9879,43,1,2025-10-17T21:30:28.665000+00:00,,44.629,40.483,154.0,165,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",293
1271,9879,87,1,2025-10-17T21:30:40.593000+00:00,,46.937,39.269,180.0,151,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]",189
1271,9879,5,1,2025-10-17T21:30:49.148000+00:00,,45.351,41.708,186.0,168,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2049, 2049, 2049, 2049]",289
1271,9879,31,1,2025-10-17T21:30:57.617000+00:00,,49.594,39.852,164.0,150,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",233
1271,9879,30,1,2025-10-17T21:31:07.971000+00:00,,49.123,39.227,164.0,127,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049]",276
1271,9879,23,1,2025-10-17T21:31:13.369000+00:00,,47.356,39.138,180.0,104,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051]",324
1271,9879,55,1,2025-10-17T21:31:24.347000+00:00,,48.829,38.556,178.0,142,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051]",300
1271,9879,14,1,2025-10-17T21:31:47.189000+00:00,,49.27,38.286,156.0,170,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]",298
