date,session_key,meeting_key,driver_number,position
2025-12-06T14:08:34.668000+00:00,9835,1276,6,9
2025-12-06T14:08:34.668000+00:00,9835,1276,10,17
2025-12-06T14:08:34.668000+00:00,9835,1276,44,16
2025-12-06T14:08:34.668000+00:00,9835,1276,22,11
2025-12-06T14:08:45.455000+00:00,9835,1276,63,1
2025-12-06T14:08:45.455000+00:00,9835,1276,4,6
2025-12-06T14:08:45.455000+00:00,9835,1276,1,4
2025-12-06T14:08:45.455000+00:00,9835,1276,14,5
2025-12-06T14:08:45.455000+00:00,9835,1276,81,3
2025-12-06T14:08:45.455000+00:00,9835,1276,31,14
2025-12-06T14:08:45.455000+00:00,9835,1276,87,2
2025-12-06T14:08:45.455000+00:00,9835,1276,16,16
2025-12-06T14:08:45.455000+00:00,9835,1276,12,9
2025-12-06T14:08:45.455000+00:00,9835,1276,23,15
2025-12-06T14:08:45.455000+00:00,9835,1276,5,13
2025-12-06T14:08:45.455000+00:00,9835,1276,55,11
2025-12-06T14:08:45.455000+00:00,9835,1276,27,8
2025-12-06T14:08:45.455000+00:00,9835,1276,18,19
2025-12-06T14:08:45.455000+00:00,9835,1276,30,7
2025-12-06T14:08:45.455000+00:00,9835,1276,6,10
2025-12-06T14:08:45.455000+00:00,9835,1276,10,18
2025-12-06T14:08:45.455000+00:00,9835,1276,44,17
2025-12-06T14:08:45.455000+00:00,9835,1276,22,12
2025-12-06T14:08:56.644000+00:00,9835,1276,31,15
2025-12-06T14:08:56.644000+00:00,9835,1276,16,17
2025-12-06T14:08:56.644000+00:00,9835,1276,23,16
2025-12-06T14:08:56.644000+00:00,9835,1276,5,14
2025-12-06T14:08:56.644000+00:00,9835,1276,55,12
2025-12-06T14:08:56.644000+00:00,9835,1276,6,11
2025-12-06T14:08:56.644000+00:00,9835,1276,10,10
2025-12-06T14:08:56.644000+00:00,9835,1276,44,18
2025-12-06T14:08:56.644000+00:00,9835,1276,22,13
2025-12-06T14:09:13.605000+00:00,9835,1276,31,14
2025-12-06T14:09:13.605000+00:00,9835,1276,16,16
2025-12-06T14:09:13.605000+00:00,9835,1276,23,15
2025-12-06T14:09:13.605000+00:00,9835,1276,5,13
2025-12-06T14:09:13.605000+00:00,9835,1276,55,11
2025-12-06T14:09:13.605000+00:00,9835,1276,6,10
2025-12-06T14:09:13.605000+00:00,9835,1276,10,18
2025-12-06T14:09:13.605000+00:00,9835,1276,44,17
2025-12-06T14:09:13.605000+00:00,9835,1276,22,12
2025-12-06T14:09:16.337000+00:00,9835,1276,4,7
2025-12-06T14:09:16.337000+00:00,9835,1276,14,6
2025-12-06T14:09:16.337000+00:00,9835,1276,31,15
2025-12-06T14:09:16.337000+00:00,9835,1276,16,17
2025-12-06T14:09:16.337000+00:00,9835,1276,12,10
2025-12-06T14:09:16.337000+00:00,9835,1276,23,16
2025-12-06T14:09:16.337000+00:00,9835,1276,5,14
2025-12-06T14:09:16.337000+00:00,9835,1276,55,12
2025-12-06T14:09:16.337000+00:00,9835,1276,27,9
2025-12-06T14:09:16.337000+00:00,9835,1276,30,8
2025-12-06T14:09:16.337000+00:00,9835,1276,6,11
2025-12-06T14:09:16.337000+00:00,9835,1276,44,5
2025-12-06T14:09:16.337000+00:00,9835,1276,22,13
2025-12-06T14:09:22.342000+00:00,9835,1276,31,16
2025-12-06T14:09:22.342000+00:00,9835,1276,16,18
2025-12-06T14:09:22.342000+00:00,9835,1276,23,17
2025-12-06T14:09:22.342000+00:00,9835,1276,5,15
2025-12-06T14:09:22.342000+00:00,9835,1276,55,13
2025-12-06T14:09:22.342000+00:00,9835,1276,18,11
2025-12-06T14:09:22.342000+00:00,9835,1276,6,12
2025-12-06T14:09:22.342000+00:00,9835,1276,10,19
2025-12-06T14:09:22.342000+00:00,9835,1276,22,14
2025-12-06T14:09:30.906000+00:00,9835,1276,16,19
2025-12-06T14:09:30.906000+00:00,9835,1276,10,20
2025-12-06T14:09:30.906000+00:00,9835,1276,43,18
2025-12-06T14:09:46.181000+00:00,9835,1276,16,18
2025-12-06T14:09:46.181000+00:00,9835,1276,10,19
2025-12-06T14:09:46.181000+00:00,9835,1276,43,20
2025-12-06T14:16:18.145000+00:00,9835,1276,63,2
2025-12-06T14:16:18.145000+00:00,9835,1276,4,1
2025-12-06T14:16:18.145000+00:00,9835,1276,1,5
2025-12-06T14:16:18.145000+00:00,9835,1276,14,7
2025-12-06T14:16:18.145000+00:00,9835,1276,81,4
2025-12-06T14:16:18.145000+00:00,9835,1276,87,3
2025-12-06T14:16:18.145000+00:00,9835,1276,44,6
2025-12-06T14:16:31.659000+00:00,9835,1276,63,3
2025-12-06T14:16:31.659000+00:00,9835,1276,4,2
2025-12-06T14:16:31.659000+00:00,9835,1276,81,1
2025-12-06T14:16:31.659000+00:00,9835,1276,87,4
2025-12-06T14:16:41.194000+00:00,9835,1276,14,8
2025-12-06T14:16:41.194000+00:00,9835,1276,31,17
2025-12-06T14:16:41.194000+00:00,9835,1276,12,11
2025-12-06T14:16:41.194000+00:00,9835,1276,23,7
2025-12-06T14:16:41.194000+00:00,9835,1276,5,16
2025-12-06T14:16:41.194000+00:00,9835,1276,55,14
2025-12-06T14:16:41.194000+00:00,9835,1276,27,10
2025-12-06T14:16:41.194000+00:00,9835,1276,18,12
2025-12-06T14:16:41.194000+00:00,9835,1276,30,9
2025-12-06T14:16:41.194000+00:00,9835,1276,6,13
2025-12-06T14:16:41.194000+00:00,9835,1276,22,15
2025-12-06T14:16:51.091000+00:00,9835,1276,14,9
2025-12-06T14:16:51.091000+00:00,9835,1276,12,12
2025-12-06T14:16:51.091000+00:00,9835,1276,23,8
2025-12-06T14:16:51.091000+00:00,9835,1276,27,11
2025-12-06T14:16:51.091000+00:00,9835,1276,18,13
2025-12-06T14:16:51.091000+00:00,9835,1276,30,10
2025-12-06T14:16:51.091000+00:00,9835,1276,6,6
2025-12-06T14:16:51.091000+00:00,9835,1276,44,7
2025-12-06T14:17:02.923000+00:00,9835,1276,63,4
2025-12-06T14:17:02.923000+00:00,9835,1276,1,6
2025-12-06T14:17:02.923000+00:00,9835,1276,14,10
2025-12-06T14:17:02.923000+00:00,9835,1276,87,5
2025-12-06T14:17:02.923000+00:00,9835,1276,12,13
2025-12-06T14:17:02.923000+00:00,9835,1276,23,9
2025-12-06T14:17:02.923000+00:00,9835,1276,55,3
2025-12-06T14:17:02.923000+00:00,9835,1276,27,12
2025-12-06T14:17:02.923000+00:00,9835,1276,18,14
2025-12-06T14:17:02.923000+00:00,9835,1276,30,11
2025-12-06T14:17:02.923000+00:00,9835,1276,6,7
2025-12-06T14:17:02.923000+00:00,9835,1276,44,8
2025-12-06T14:17:09.960000+00:00,9835,1276,63,5
2025-12-06T14:17:09.960000+00:00,9835,1276,4,3
2025-12-06T14:17:09.960000+00:00,9835,1276,1,7
2025-12-06T14:17:09.960000+00:00,9835,1276,14,11
2025-12-06T14:17:09.960000+00:00,9835,1276,87,6
2025-12-06T14:17:09.960000+00:00,9835,1276,12,2
2025-12-06T14:17:09.960000+00:00,9835,1276,23,10
2025-12-06T14:17:09.960000+00:00,9835,1276,55,4
2025-12-06T14:17:09.960000+00:00,9835,1276,27,13
2025-12-06T14:17:09.960000+00:00,9835,1276,30,12
2025-12-06T14:17:09.960000+00:00,9835,1276,6,8
2025-12-06T14:17:09.960000+00:00,9835,1276,44,9
2025-12-06T14:17:32.052000+00:00,9835,1276,63,6
2025-12-06T14:17:32.052000+00:00,9835,1276,4,4
2025-12-06T14:17:32.052000+00:00,9835,1276,1,2
2025-12-06T14:17:32.052000+00:00,9835,1276,87,7
2025-12-06T14:17:32.052000+00:00,9835,1276,12,3
2025-12-06T14:17:32.052000+00:00,9835,1276,55,5
2025-12-06T14:17:39.465000+00:00,9835,1276,63,7
2025-12-06T14:17:39.465000+00:00,9835,1276,4,5
2025-12-06T14:17:39.465000+00:00,9835,1276,14,12
2025-12-06T14:17:39.465000+00:00,9835,1276,31,18
2025-12-06T14:17:39.465000+00:00,9835,1276,87,8
2025-12-06T14:17:39.465000+00:00,9835,1276,16,4
2025-12-06T14:17:39.465000+00:00,9835,1276,23,11
2025-12-06T14:17:39.465000+00:00,9835,1276,5,17
2025-12-06T14:17:39.465000+00:00,9835,1276,55,6
2025-12-06T14:17:39.465000+00:00,9835,1276,27,14
2025-12-06T14:17:39.465000+00:00,9835,1276,18,15
2025-12-06T14:17:39.465000+00:00,9835,1276,30,13
2025-12-06T14:17:39.465000+00:00,9835,1276,6,9
2025-12-06T14:17:39.465000+00:00,9835,1276,44,10
2025-12-06T14:17:39.465000+00:00,9835,1276,22,16
2025-12-06T14:17:48.393000+00:00,9835,1276,14,13
2025-12-06T14:17:48.393000+00:00,9835,1276,23,12
2025-12-06T14:17:48.393000+00:00,9835,1276,27,15
2025-12-06T14:17:48.393000+00:00,9835,1276,18,16
2025-12-06T14:17:48.393000+00:00,9835,1276,30,14
2025-12-06T14:17:48.393000+00:00,9835,1276,44,11
2025-12-06T14:17:48.393000+00:00,9835,1276,22,10
2025-12-06T14:18:01.846000+00:00,9835,1276,14,14
2025-12-06T14:18:01.846000+00:00,9835,1276,23,13
2025-12-06T14:18:01.846000+00:00,9835,1276,30,9
2025-12-06T14:18:01.846000+00:00,9835,1276,6,10
2025-12-06T14:18:01.846000+00:00,9835,1276,44,12
2025-12-06T14:18:01.846000+00:00,9835,1276,22,11
2025-12-06T14:18:13.231000+00:00,9835,1276,31,19
2025-12-06T14:18:13.231000+00:00,9835,1276,5,18
2025-12-06T14:18:13.231000+00:00,9835,1276,27,16
2025-12-06T14:18:13.231000+00:00,9835,1276,18,17
2025-12-06T14:18:13.231000+00:00,9835,1276,10,15
2025-12-06T14:18:19.073000+00:00,9835,1276,14,15
2025-12-06T14:18:19.073000+00:00,9835,1276,23,14
2025-12-06T14:18:19.073000+00:00,9835,1276,27,17
2025-12-06T14:18:19.073000+00:00,9835,1276,18,10
2025-12-06T14:18:19.073000+00:00,9835,1276,6,11
2025-12-06T14:18:19.073000+00:00,9835,1276,10,16
2025-12-06T14:18:19.073000+00:00,9835,1276,44,13
2025-12-06T14:18:19.073000+00:00,9835,1276,22,12
2025-12-06T14:18:30.665000+00:00,9835,1276,63,8
2025-12-06T14:18:30.665000+00:00,9835,1276,4,6
2025-12-06T14:18:30.665000+00:00,9835,1276,14,4
2025-12-06T14:18:30.665000+00:00,9835,1276,87,9
2025-12-06T14:18:30.665000+00:00,9835,1276,16,5
2025-12-06T14:18:30.665000+00:00,9835,1276,23,15
2025-12-06T14:18:30.665000+00:00,9835,1276,55,7
2025-12-06T14:18:30.665000+00:00,9835,1276,18,11
2025-12-06T14:18:30.665000+00:00,9835,1276,30,10
2025-12-06T14:18:30.665000+00:00,9835,1276,6,12
2025-12-06T14:18:30.665000+00:00,9835,1276,44,14
2025-12-06T14:18:30.665000+00:00,9835,1276,22,13
2025-12-06T14:18:57.285000+00:00,9835,1276,31,12
2025-12-06T14:18:57.285000+00:00,9835,1276,23,16
2025-12-06T14:18:57.285000+00:00,9835,1276,5,19
2025-12-06T14:18:57.285000+00:00,9835,1276,27,18
2025-12-06T14:18:57.285000+00:00,9835,1276,6,13
2025-12-06T14:18:57.285000+00:00,9835,1276,10,17
2025-12-06T14:18:57.285000+00:00,9835,1276,44,15
2025-12-06T14:18:57.285000+00:00,9835,1276,22,14
2025-12-06T14:19:14.133000+00:00,9835,1276,23,17
2025-12-06T14:19:14.133000+00:00,9835,1276,5,14
2025-12-06T14:19:14.133000+00:00,9835,1276,27,19
2025-12-06T14:19:14.133000+00:00,9835,1276,10,18
2025-12-06T14:19:14.133000+00:00,9835,1276,44,16
2025-12-06T14:19:14.133000+00:00,9835,1276,22,15
2025-12-06T14:19:17.375000+00:00,9835,1276,27,18
2025-12-06T14:19:17.375000+00:00,9835,1276,10,19
2025-12-06T14:25:02.630000+00:00,9835,1276,1,1
2025-12-06T14:25:02.630000+00:00,9835,1276,81,2
2025-12-06T14:26:56.529000+00:00,9835,1276,63,9
2025-12-06T14:26:56.529000+00:00,9835,1276,4,7
2025-12-06T14:26:56.529000+00:00,9835,1276,14,5
2025-12-06T14:26:56.529000+00:00,9835,1276,81,3
2025-12-06T14:26:56.529000+00:00,9835,1276,31,2
2025-12-06T14:26:56.529000+00:00,9835,1276,87,10
2025-12-06T14:26:56.529000+00:00,9835,1276,16,6
2025-12-06T14:26:56.529000+00:00,9835,1276,12,4
2025-12-06T14:26:56.529000+00:00,9835,1276,55,8
2025-12-06T14:26:56.529000+00:00,9835,1276,18,12
2025-12-06T14:26:56.529000+00:00,9835,1276,30,11
2025-12-06T14:27:00.911000+00:00,9835,1276,63,10
2025-12-06T14:27:00.911000+00:00,9835,1276,4,8
2025-12-06T14:27:00.911000+00:00,9835,1276,14,6
2025-12-06T14:27:00.911000+00:00,9835,1276,81,4
2025-12-06T14:27:00.911000+00:00,9835,1276,31,3
2025-12-06T14:27:00.911000+00:00,9835,1276,87,2
2025-12-06T14:27:00.911000+00:00,9835,1276,16,7
2025-12-06T14:27:00.911000+00:00,9835,1276,12,5
2025-12-06T14:27:00.911000+00:00,9835,1276,55,9
2025-12-06T14:27:05.341000+00:00,9835,1276,63,11
2025-12-06T14:27:05.341000+00:00,9835,1276,4,9
2025-12-06T14:27:05.341000+00:00,9835,1276,14,7
2025-12-06T14:27:05.341000+00:00,9835,1276,81,5
2025-12-06T14:27:05.341000+00:00,9835,1276,31,4
2025-12-06T14:27:05.341000+00:00,9835,1276,16,8
2025-12-06T14:27:05.341000+00:00,9835,1276,12,6
2025-12-06T14:27:05.341000+00:00,9835,1276,55,10
2025-12-06T14:27:05.341000+00:00,9835,1276,30,3
2025-12-06T14:27:09.061000+00:00,9835,1276,4,10
2025-12-06T14:27:09.061000+00:00,9835,1276,14,8
2025-12-06T14:27:09.061000+00:00,9835,1276,81,6
2025-12-06T14:27:09.061000+00:00,9835,1276,31,5
2025-12-06T14:27:09.061000+00:00,9835,1276,87,3
2025-12-06T14:27:09.061000+00:00,9835,1276,16,9
2025-12-06T14:27:09.061000+00:00,9835,1276,12,7
2025-12-06T14:27:09.061000+00:00,9835,1276,55,2
2025-12-06T14:27:09.061000+00:00,9835,1276,30,4
2025-12-06T14:27:13.939000+00:00,9835,1276,81,7
2025-12-06T14:27:13.939000+00:00,9835,1276,31,6
2025-12-06T14:27:13.939000+00:00,9835,1276,87,4
2025-12-06T14:27:13.939000+00:00,9835,1276,12,2
2025-12-06T14:27:13.939000+00:00,9835,1276,55,3
2025-12-06T14:27:13.939000+00:00,9835,1276,30,5
2025-12-06T14:27:18.780000+00:00,9835,1276,63,12
2025-12-06T14:27:18.780000+00:00,9835,1276,4,11
2025-12-06T14:27:18.780000+00:00,9835,1276,14,9
2025-12-06T14:27:18.780000+00:00,9835,1276,81,8
2025-12-06T14:27:18.780000+00:00,9835,1276,16,10
2025-12-06T14:27:18.780000+00:00,9835,1276,18,13
2025-12-06T14:27:18.780000+00:00,9835,1276,6,7
2025-12-06T14:27:28.127000+00:00,9835,1276,63,4
2025-12-06T14:27:28.127000+00:00,9835,1276,4,12
2025-12-06T14:27:28.127000+00:00,9835,1276,14,10
2025-12-06T14:27:28.127000+00:00,9835,1276,81,9
2025-12-06T14:27:28.127000+00:00,9835,1276,31,7
2025-12-06T14:27:28.127000+00:00,9835,1276,87,5
2025-12-06T14:27:28.127000+00:00,9835,1276,16,11
2025-12-06T14:27:28.127000+00:00,9835,1276,30,6
2025-12-06T14:27:28.127000+00:00,9835,1276,6,8
2025-12-06T14:27:41.710000+00:00,9835,1276,4,13
2025-12-06T14:27:41.710000+00:00,9835,1276,14,11
2025-12-06T14:27:41.710000+00:00,9835,1276,81,10
2025-12-06T14:27:41.710000+00:00,9835,1276,31,8
2025-12-06T14:27:41.710000+00:00,9835,1276,16,12
2025-12-06T14:27:41.710000+00:00,9835,1276,18,7
2025-12-06T14:27:41.710000+00:00,9835,1276,6,9
2025-12-06T14:27:47.614000+00:00,9835,1276,63,5
2025-12-06T14:27:47.614000+00:00,9835,1276,14,12
2025-12-06T14:27:47.614000+00:00,9835,1276,81,11
2025-12-06T14:27:47.614000+00:00,9835,1276,31,9
2025-12-06T14:27:47.614000+00:00,9835,1276,87,6
2025-12-06T14:27:47.614000+00:00,9835,1276,16,3
2025-12-06T14:27:47.614000+00:00,9835,1276,55,4
2025-12-06T14:27:47.614000+00:00,9835,1276,18,8
2025-12-06T14:27:47.614000+00:00,9835,1276,30,7
2025-12-06T14:27:47.614000+00:00,9835,1276,6,10
2025-12-06T14:27:52.479000+00:00,9835,1276,63,6
2025-12-06T14:27:52.479000+00:00,9835,1276,14,3
2025-12-06T14:27:52.479000+00:00,9835,1276,81,12
2025-12-06T14:27:52.479000+00:00,9835,1276,31,10
2025-12-06T14:27:52.479000+00:00,9835,1276,87,7
2025-12-06T14:27:52.479000+00:00,9835,1276,16,4
2025-12-06T14:27:52.479000+00:00,9835,1276,55,5
2025-12-06T14:27:52.479000+00:00,9835,1276,18,9
2025-12-06T14:27:52.479000+00:00,9835,1276,30,8
2025-12-06T14:27:52.479000+00:00,9835,1276,6,11
2025-12-06T14:27:57.709000+00:00,9835,1276,4,14
2025-12-06T14:27:57.709000+00:00,9835,1276,81,13
2025-12-06T14:27:57.709000+00:00,9835,1276,5,15
2025-12-06T14:27:57.709000+00:00,9835,1276,22,12
2025-12-06T14:28:04.238000+00:00,9835,1276,4,15
2025-12-06T14:28:04.238000+00:00,9835,1276,81,14
2025-12-06T14:28:04.238000+00:00,9835,1276,5,12
2025-12-06T14:28:04.238000+00:00,9835,1276,22,13
2025-12-06T14:28:18.909000+00:00,9835,1276,63,7
2025-12-06T14:28:18.909000+00:00,9835,1276,14,4
2025-12-06T14:28:18.909000+00:00,9835,1276,81,2
2025-12-06T14:28:18.909000+00:00,9835,1276,31,11
2025-12-06T14:28:18.909000+00:00,9835,1276,87,8
2025-12-06T14:28:18.909000+00:00,9835,1276,16,5
2025-12-06T14:28:18.909000+00:00,9835,1276,12,3
2025-12-06T14:28:18.909000+00:00,9835,1276,5,13
2025-12-06T14:28:18.909000+00:00,9835,1276,55,6
2025-12-06T14:28:18.909000+00:00,9835,1276,18,10
2025-12-06T14:28:18.909000+00:00,9835,1276,30,9
2025-12-06T14:28:18.909000+00:00,9835,1276,6,12
2025-12-06T14:28:18.909000+00:00,9835,1276,22,14
2025-12-06T14:28:47.612000+00:00,9835,1276,63,8
2025-12-06T14:28:47.612000+00:00,9835,1276,14,5
2025-12-06T14:28:47.612000+00:00,9835,1276,81,3
2025-12-06T14:28:47.612000+00:00,9835,1276,31,2
2025-12-06T14:28:47.612000+00:00,9835,1276,87,9
2025-12-06T14:28:47.612000+00:00,9835,1276,16,6
2025-12-06T14:28:47.612000+00:00,9835,1276,12,4
2025-12-06T14:28:47.612000+00:00,9835,1276,55,7
2025-12-06T14:28:47.612000+00:00,9835,1276,18,11
2025-12-06T14:28:47.612000+00:00,9835,1276,30,10
2025-12-06T14:28:56.106000+00:00,9835,1276,63,9
2025-12-06T14:28:56.106000+00:00,9835,1276,14,6
2025-12-06T14:28:56.106000+00:00,9835,1276,81,4
2025-12-06T14:28:56.106000+00:00,9835,1276,31,3
2025-12-06T14:28:56.106000+00:00,9835,1276,87,2
2025-12-06T14:28:56.106000+00:00,9835,1276,16,7
2025-12-06T14:28:56.106000+00:00,9835,1276,12,5
2025-12-06T14:28:56.106000+00:00,9835,1276,55,8
2025-12-06T14:29:08.170000+00:00,9835,1276,63,10
2025-12-06T14:29:08.170000+00:00,9835,1276,14,7
2025-12-06T14:29:08.170000+00:00,9835,1276,81,5
2025-12-06T14:29:08.170000+00:00,9835,1276,31,4
2025-12-06T14:29:08.170000+00:00,9835,1276,16,8
2025-12-06T14:29:08.170000+00:00,9835,1276,12,6
2025-12-06T14:29:08.170000+00:00,9835,1276,55,9
2025-12-06T14:29:08.170000+00:00,9835,1276,30,3
2025-12-06T14:29:11.561000+00:00,9835,1276,63,11
2025-12-06T14:29:11.561000+00:00,9835,1276,4,9
2025-12-06T14:29:11.561000+00:00,9835,1276,5,14
2025-12-06T14:29:11.561000+00:00,9835,1276,55,10
2025-12-06T14:29:11.561000+00:00,9835,1276,18,12
2025-12-06T14:29:11.561000+00:00,9835,1276,6,13
2025-12-06T14:29:11.561000+00:00,9835,1276,22,15
2025-12-06T14:29:21.102000+00:00,9835,1276,4,10
2025-12-06T14:29:21.102000+00:00,9835,1276,14,8
2025-12-06T14:29:21.102000+00:00,9835,1276,81,6
2025-12-06T14:29:21.102000+00:00,9835,1276,31,5
2025-12-06T14:29:21.102000+00:00,9835,1276,87,3
2025-12-06T14:29:21.102000+00:00,9835,1276,16,9
2025-12-06T14:29:21.102000+00:00,9835,1276,12,7
2025-12-06T14:29:21.102000+00:00,9835,1276,55,2
2025-12-06T14:29:21.102000+00:00,9835,1276,30,4
2025-12-06T14:29:28.647000+00:00,9835,1276,81,7
2025-12-06T14:29:28.647000+00:00,9835,1276,31,6
2025-12-06T14:29:28.647000+00:00,9835,1276,87,4
2025-12-06T14:29:28.647000+00:00,9835,1276,12,2
2025-12-06T14:29:28.647000+00:00,9835,1276,55,3
2025-12-06T14:29:28.647000+00:00,9835,1276,30,5
2025-12-06T14:29:37.084000+00:00,9835,1276,63,12
2025-12-06T14:29:37.084000+00:00,9835,1276,4,11
2025-12-06T14:29:37.084000+00:00,9835,1276,14,9
2025-12-06T14:29:37.084000+00:00,9835,1276,81,8
2025-12-06T14:29:37.084000+00:00,9835,1276,16,10
2025-12-06T14:29:37.084000+00:00,9835,1276,18,13
2025-12-06T14:29:37.084000+00:00,9835,1276,6,7
2025-12-06T14:29:48.643000+00:00,9835,1276,63,4
2025-12-06T14:29:48.643000+00:00,9835,1276,4,12
2025-12-06T14:29:48.643000+00:00,9835,1276,14,10
2025-12-06T14:29:48.643000+00:00,9835,1276,81,9
2025-12-06T14:29:48.643000+00:00,9835,1276,31,7
2025-12-06T14:29:48.643000+00:00,9835,1276,87,5
2025-12-06T14:29:48.643000+00:00,9835,1276,16,11
2025-12-06T14:29:48.643000+00:00,9835,1276,30,6
2025-12-06T14:29:48.643000+00:00,9835,1276,6,8
2025-12-06T14:29:56.379000+00:00,9835,1276,4,13
2025-12-06T14:29:56.379000+00:00,9835,1276,14,11
2025-12-06T14:29:56.379000+00:00,9835,1276,81,10
2025-12-06T14:29:56.379000+00:00,9835,1276,31,8
2025-12-06T14:29:56.379000+00:00,9835,1276,16,12
2025-12-06T14:29:56.379000+00:00,9835,1276,18,7
2025-12-06T14:29:56.379000+00:00,9835,1276,6,9
2025-12-06T14:30:04.479000+00:00,9835,1276,63,5
2025-12-06T14:30:04.479000+00:00,9835,1276,14,12
2025-12-06T14:30:04.479000+00:00,9835,1276,81,11
2025-12-06T14:30:04.479000+00:00,9835,1276,31,9
2025-12-06T14:30:04.479000+00:00,9835,1276,87,6
2025-12-06T14:30:04.479000+00:00,9835,1276,16,3
2025-12-06T14:30:04.479000+00:00,9835,1276,55,4
2025-12-06T14:30:04.479000+00:00,9835,1276,18,8
2025-12-06T14:30:04.479000+00:00,9835,1276,30,7
2025-12-06T14:30:04.479000+00:00,9835,1276,6,10
2025-12-06T14:30:10.869000+00:00,9835,1276,63,6
2025-12-06T14:30:10.869000+00:00,9835,1276,31,2
2025-12-06T14:30:10.869000+00:00,9835,1276,87,7
2025-12-06T14:30:10.869000+00:00,9835,1276,16,4
2025-12-06T14:30:10.869000+00:00,9835,1276,12,3
2025-12-06T14:30:10.869000+00:00,9835,1276,55,5
2025-12-06T14:30:10.869000+00:00,9835,1276,18,9
2025-12-06T14:30:10.869000+00:00,9835,1276,30,8
2025-12-06T14:30:14.124000+00:00,9835,1276,63,7
2025-12-06T14:30:14.124000+00:00,9835,1276,14,4
2025-12-06T14:30:14.124000+00:00,9835,1276,81,12
2025-12-06T14:30:14.124000+00:00,9835,1276,87,8
2025-12-06T14:30:14.124000+00:00,9835,1276,16,5
2025-12-06T14:30:14.124000+00:00,9835,1276,55,6
2025-12-06T14:30:14.124000+00:00,9835,1276,18,10
2025-12-06T14:30:14.124000+00:00,9835,1276,30,9
2025-12-06T14:30:14.124000+00:00,9835,1276,6,11
2025-12-06T14:30:20.063000+00:00,9835,1276,63,8
2025-12-06T14:30:20.063000+00:00,9835,1276,14,5
2025-12-06T14:30:20.063000+00:00,9835,1276,87,3
2025-12-06T14:30:20.063000+00:00,9835,1276,16,6
2025-12-06T14:30:20.063000+00:00,9835,1276,12,4
2025-12-06T14:30:20.063000+00:00,9835,1276,55,7
2025-12-06T14:30:22.078000+00:00,9835,1276,4,14
2025-12-06T14:30:22.078000+00:00,9835,1276,81,13
2025-12-06T14:30:22.078000+00:00,9835,1276,5,15
2025-12-06T14:30:22.078000+00:00,9835,1276,22,12
2025-12-06T14:30:28.411000+00:00,9835,1276,4,15
2025-12-06T14:30:28.411000+00:00,9835,1276,81,14
2025-12-06T14:30:28.411000+00:00,9835,1276,5,12
2025-12-06T14:30:28.411000+00:00,9835,1276,22,13
2025-12-06T14:30:31.746000+00:00,9835,1276,63,9
2025-12-06T14:30:31.746000+00:00,9835,1276,14,6
2025-12-06T14:30:31.746000+00:00,9835,1276,16,7
2025-12-06T14:30:31.746000+00:00,9835,1276,12,5
2025-12-06T14:30:31.746000+00:00,9835,1276,55,8
2025-12-06T14:30:31.746000+00:00,9835,1276,30,4
2025-12-06T14:30:44.281000+00:00,9835,1276,14,7
2025-12-06T14:30:44.281000+00:00,9835,1276,31,3
2025-12-06T14:30:44.281000+00:00,9835,1276,87,4
2025-12-06T14:30:44.281000+00:00,9835,1276,16,8
2025-12-06T14:30:44.281000+00:00,9835,1276,12,6
2025-12-06T14:30:44.281000+00:00,9835,1276,55,2
2025-12-06T14:30:44.281000+00:00,9835,1276,30,5
2025-12-06T14:30:48.469000+00:00,9835,1276,63,10
2025-12-06T14:30:48.469000+00:00,9835,1276,14,8
2025-12-06T14:30:48.469000+00:00,9835,1276,81,6
2025-12-06T14:30:48.469000+00:00,9835,1276,16,9
2025-12-06T14:30:48.469000+00:00,9835,1276,12,7
2025-12-06T14:30:48.469000+00:00,9835,1276,5,13
2025-12-06T14:30:48.469000+00:00,9835,1276,18,11
2025-12-06T14:30:48.469000+00:00,9835,1276,6,12
2025-12-06T14:30:48.469000+00:00,9835,1276,22,14
2025-12-06T14:30:52.029000+00:00,9835,1276,81,7
2025-12-06T14:30:52.029000+00:00,9835,1276,87,5
2025-12-06T14:30:52.029000+00:00,9835,1276,12,4
2025-12-06T14:30:52.029000+00:00,9835,1276,30,6
2025-12-06T14:31:00.295000+00:00,9835,1276,63,11
2025-12-06T14:31:00.295000+00:00,9835,1276,14,9
2025-12-06T14:31:00.295000+00:00,9835,1276,81,8
2025-12-06T14:31:00.295000+00:00,9835,1276,87,6
2025-12-06T14:31:00.295000+00:00,9835,1276,16,10
2025-12-06T14:31:00.295000+00:00,9835,1276,12,5
2025-12-06T14:31:00.295000+00:00,9835,1276,18,12
2025-12-06T14:31:00.295000+00:00,9835,1276,30,7
2025-12-06T14:31:00.295000+00:00,9835,1276,6,4
2025-12-06T14:31:02.158000+00:00,9835,1276,63,12
2025-12-06T14:31:02.158000+00:00,9835,1276,4,11
2025-12-06T14:31:02.158000+00:00,9835,1276,5,14
2025-12-06T14:31:02.158000+00:00,9835,1276,18,13
2025-12-06T14:31:02.158000+00:00,9835,1276,22,15
2025-12-06T14:31:11.347000+00:00,9835,1276,63,1
2025-12-06T14:31:11.347000+00:00,9835,1276,4,12
2025-12-06T14:31:11.347000+00:00,9835,1276,1,2
2025-12-06T14:31:11.347000+00:00,9835,1276,14,10
2025-12-06T14:31:11.347000+00:00,9835,1276,81,9
2025-12-06T14:31:11.347000+00:00,9835,1276,31,4
