meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1276,9832,6,1,,,44.511,35.707,238.0,253,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2051, 2051, 2051, 2051, 2051]",280
1276,9832,40,1,2025-12-05T09:30:09.454000+00:00,,46.507,38.329,239.0,236,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",230
1276,9832,89,1,2025-12-05T09:30:13.501000+00:00,,44.605,38.818,269.0,301,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2051, 2051]",291
1276,9832,36,1,2025-12-05T09:30:22.878000+00:00,,46.654,39.181,247.0,269,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",268
1276,9832,39,1,2025-12-05T09:30:25.860000+00:00,,46.56,46.229,247.0,262,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",195
1276,9832,12,1,2025-12-05T09:30:27.173000+00:00,,42.318,43.437,263.0,300,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049]",271
1276,9832,55,1,2025-12-05T09:30:33.606000+00:00,,47.711,43.663,267.0,279,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",300
1276,9832,35,1,2025-12-05T09:30:38.658000+00:00,,43.605,48.171,245.0,276,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",249
1276,9832,43,1,2025-12-05T09:30:47.101000+00:00,,45.541,45.203,251.0,281,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",288
1276,9832,61,1,2025-12-05T09:30:52.929000+00:00,,44.829,49.435,249.0,228,True,,"[2064, 2064, 2064, 2064, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",265
