meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1271,9883,4,1,,,,,,,False,,"[2048, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1271,9883,14,1,,,,,,,False,,"[2048, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1271,9883,81,1,,,,,74.0,,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",
1271,9883,1,1,,,44.348,46.641,225.0,98.0,False,,"[2048, 2049, 2051, 2051, 2051, 2051]","[2051, 2051, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",293.0
1271,9883,63,1,,,48.153,44.255,212.0,103.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]",153.0
1271,9883,55,1,,,49.797,43.221,215.0,105.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2051, 2051, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049]",108.0
1271,9883,16,1,,,51.697,43.57,215.0,93.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2051, 2051]",99.0
1271,9883,44,1,,,54.167,49.806,206.0,86.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051, 2051]",83.0
1271,9883,23,1,,,54.683,51.15,213.0,91.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 0]",138.0
1271,9883,22,1,,,57.163,51.362,210.0,80.0,False,,"[2048, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",126.0
1271,9883,87,1,,,58.865,50.712,197.0,89.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",130.0
1271,9883,10,1,,,59.528,50.586,202.0,108.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",132.0
1271,9883,12,1,,,60.768,50.624,198.0,113.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",131.0
1271,9883,18,1,,,64.287,46.201,171.0,113.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2064, 2064, 2064]",115.0
1271,9883,30,1,,,62.168,49.913,192.0,114.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",122.0
1271,9883,31,1,,,62.692,49.847,183.0,118.0,False,,"[2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",109.0
