date,session_key,meeting_key,position,driver_number
2025-11-28T13:30:26.202000+00:00,9840,1275,12,16
2025-11-28T13:30:26.202000+00:00,9840,1275,13,18
2025-11-28T13:30:26.202000+00:00,9840,1275,14,22
2025-11-28T13:30:26.202000+00:00,9840,1275,15,23
2025-11-28T13:30:26.202000+00:00,9840,1275,5,31
2025-11-28T13:30:47.951000+00:00,9840,1275,8,4
2025-11-28T13:30:47.951000+00:00,9840,1275,9,5
2025-11-28T13:30:47.951000+00:00,9840,1275,10,10
2025-11-28T13:30:47.951000+00:00,9840,1275,11,12
2025-11-28T13:30:47.951000+00:00,9840,1275,12,14
2025-11-28T13:30:47.951000+00:00,9840,1275,13,16
2025-11-28T13:30:47.951000+00:00,9840,1275,14,18
2025-11-28T13:30:47.951000+00:00,9840,1275,15,22
2025-11-28T13:30:47.951000+00:00,9840,1275,16,23
2025-11-28T13:30:47.951000+00:00,9840,1275,17,43
2025-11-28T13:30:47.951000+00:00,9840,1275,18,44
2025-11-28T13:30:47.951000+00:00,9840,1275,19,55
2025-11-28T13:30:47.951000+00:00,9840,1275,20,81
2025-11-28T13:30:47.951000+00:00,9840,1275,7,87
2025-11-28T13:30:54.263000+00:00,9840,1275,9,4
2025-11-28T13:30:54.263000+00:00,9840,1275,10,5
2025-11-28T13:30:54.263000+00:00,9840,1275,11,10
2025-11-28T13:30:54.263000+00:00,9840,1275,8,12
2025-11-28T13:31:02.717000+00:00,9840,1275,10,4
2025-11-28T13:31:02.717000+00:00,9840,1275,11,5
2025-11-28T13:31:02.717000+00:00,9840,1275,12,10
2025-11-28T13:31:02.717000+00:00,9840,1275,13,14
2025-11-28T13:31:02.717000+00:00,9840,1275,14,16
2025-11-28T13:31:02.717000+00:00,9840,1275,15,18
2025-11-28T13:31:02.717000+00:00,9840,1275,9,22
2025-11-28T13:31:09.007000+00:00,9840,1275,11,4
2025-11-28T13:31:09.007000+00:00,9840,1275,12,5
2025-11-28T13:31:09.007000+00:00,9840,1275,13,10
2025-11-28T13:31:09.007000+00:00,9840,1275,14,14
2025-11-28T13:31:09.007000+00:00,9840,1275,15,16
2025-11-28T13:31:09.007000+00:00,9840,1275,16,18
2025-11-28T13:31:09.007000+00:00,9840,1275,17,23
2025-11-28T13:31:09.007000+00:00,9840,1275,10,43
2025-11-28T13:31:11.539000+00:00,9840,1275,12,4
2025-11-28T13:31:11.539000+00:00,9840,1275,13,5
2025-11-28T13:31:11.539000+00:00,9840,1275,14,10
2025-11-28T13:31:11.539000+00:00,9840,1275,15,14
2025-11-28T13:31:11.539000+00:00,9840,1275,16,16
2025-11-28T13:31:11.539000+00:00,9840,1275,17,18
2025-11-28T13:31:11.539000+00:00,9840,1275,18,23
2025-11-28T13:31:11.539000+00:00,9840,1275,19,44
2025-11-28T13:31:11.539000+00:00,9840,1275,11,55
2025-11-28T13:31:16.633000+00:00,9840,1275,13,4
2025-11-28T13:31:16.633000+00:00,9840,1275,14,5
2025-11-28T13:31:16.633000+00:00,9840,1275,12,10
2025-11-28T13:31:27.448000+00:00,9840,1275,14,4
2025-11-28T13:31:27.448000+00:00,9840,1275,15,5
2025-11-28T13:31:27.448000+00:00,9840,1275,16,14
2025-11-28T13:31:27.448000+00:00,9840,1275,17,16
2025-11-28T13:31:27.448000+00:00,9840,1275,18,18
2025-11-28T13:31:27.448000+00:00,9840,1275,19,23
2025-11-28T13:31:27.448000+00:00,9840,1275,13,44
2025-11-28T13:31:31.689000+00:00,9840,1275,15,4
2025-11-28T13:31:31.689000+00:00,9840,1275,16,5
2025-11-28T13:31:31.689000+00:00,9840,1275,17,14
2025-11-28T13:31:31.689000+00:00,9840,1275,14,16
2025-11-28T13:31:35.787000+00:00,9840,1275,16,4
2025-11-28T13:31:35.787000+00:00,9840,1275,17,5
2025-11-28T13:31:35.787000+00:00,9840,1275,18,14
2025-11-28T13:31:35.787000+00:00,9840,1275,19,18
2025-11-28T13:31:35.787000+00:00,9840,1275,20,23
2025-11-28T13:31:35.787000+00:00,9840,1275,15,81
2025-11-28T13:31:42.120000+00:00,9840,1275,17,4
2025-11-28T13:31:42.120000+00:00,9840,1275,16,5
2025-11-28T13:31:42.509000+00:00,9840,1275,18,4
2025-11-28T13:31:42.509000+00:00,9840,1275,19,14
2025-11-28T13:31:42.509000+00:00,9840,1275,20,18
2025-11-28T13:31:42.509000+00:00,9840,1275,17,23
2025-11-28T13:33:06.232000+00:00,9840,1275,20,14
2025-11-28T13:33:06.232000+00:00,9840,1275,19,18
2025-11-28T13:33:08.499000+00:00,9840,1275,1,27
2025-11-28T13:33:08.499000+00:00,9840,1275,2,63
2025-11-28T13:33:19.588000+00:00,9840,1275,2,30
2025-11-28T13:33:19.588000+00:00,9840,1275,3,63
2025-11-28T13:33:26.245000+00:00,9840,1275,3,6
2025-11-28T13:33:26.245000+00:00,9840,1275,4,63
2025-11-28T13:33:36.416000+00:00,9840,1275,4,31
2025-11-28T13:33:36.416000+00:00,9840,1275,5,63
2025-11-28T13:33:40.932000+00:00,9840,1275,1,1
2025-11-28T13:33:40.932000+00:00,9840,1275,4,6
2025-11-28T13:33:40.932000+00:00,9840,1275,2,27
2025-11-28T13:33:40.932000+00:00,9840,1275,3,30
2025-11-28T13:33:40.932000+00:00,9840,1275,5,31
2025-11-28T13:33:40.932000+00:00,9840,1275,6,63
2025-11-28T13:33:46.733000+00:00,9840,1275,5,6
2025-11-28T13:33:46.733000+00:00,9840,1275,3,27
2025-11-28T13:33:46.733000+00:00,9840,1275,4,30
2025-11-28T13:33:46.733000+00:00,9840,1275,6,31
2025-11-28T13:33:46.733000+00:00,9840,1275,7,63
2025-11-28T13:33:46.733000+00:00,9840,1275,2,87
2025-11-28T13:34:03.503000+00:00,9840,1275,7,12
2025-11-28T13:34:03.503000+00:00,9840,1275,8,63
2025-11-28T13:34:06.143000+00:00,9840,1275,6,6
2025-11-28T13:34:06.143000+00:00,9840,1275,8,12
2025-11-28T13:34:06.143000+00:00,9840,1275,2,22
2025-11-28T13:34:06.143000+00:00,9840,1275,4,27
2025-11-28T13:34:06.143000+00:00,9840,1275,5,30
2025-11-28T13:34:06.143000+00:00,9840,1275,7,31
2025-11-28T13:34:06.143000+00:00,9840,1275,9,63
2025-11-28T13:34:06.143000+00:00,9840,1275,3,87
2025-11-28T13:34:15.972000+00:00,9840,1275,9,12
2025-11-28T13:34:15.972000+00:00,9840,1275,8,31
2025-11-28T13:34:15.972000+00:00,9840,1275,7,43
2025-11-28T13:34:15.972000+00:00,9840,1275,10,63
2025-11-28T13:34:21.878000+00:00,9840,1275,10,12
2025-11-28T13:34:21.878000+00:00,9840,1275,9,55
2025-11-28T13:34:21.878000+00:00,9840,1275,11,63
2025-11-28T13:34:32.628000+00:00,9840,1275,7,6
2025-11-28T13:34:32.628000+00:00,9840,1275,13,10
2025-11-28T13:34:32.628000+00:00,9840,1275,11,12
2025-11-28T13:34:32.628000+00:00,9840,1275,5,27
2025-11-28T13:34:32.628000+00:00,9840,1275,6,30
2025-11-28T13:34:32.628000+00:00,9840,1275,9,31
2025-11-28T13:34:32.628000+00:00,9840,1275,8,43
2025-11-28T13:34:32.628000+00:00,9840,1275,4,44
2025-11-28T13:34:32.628000+00:00,9840,1275,10,55
2025-11-28T13:34:32.628000+00:00,9840,1275,12,63
2025-11-28T13:34:38.456000+00:00,9840,1275,2,1
2025-11-28T13:34:38.456000+00:00,9840,1275,8,6
2025-11-28T13:34:38.456000+00:00,9840,1275,12,12
2025-11-28T13:34:38.456000+00:00,9840,1275,3,22
2025-11-28T13:34:38.456000+00:00,9840,1275,6,27
2025-11-28T13:34:38.456000+00:00,9840,1275,7,30
2025-11-28T13:34:38.456000+00:00,9840,1275,10,31
2025-11-28T13:34:38.456000+00:00,9840,1275,9,43
2025-11-28T13:34:38.456000+00:00,9840,1275,5,44
2025-11-28T13:34:38.456000+00:00,9840,1275,11,55
2025-11-28T13:34:38.456000+00:00,9840,1275,1,63
2025-11-28T13:34:38.456000+00:00,9840,1275,4,87
2025-11-28T13:34:45.425000+00:00,9840,1275,4,22
2025-11-28T13:34:45.425000+00:00,9840,1275,7,27
2025-11-28T13:34:45.425000+00:00,9840,1275,3,30
2025-11-28T13:34:45.425000+00:00,9840,1275,6,44
2025-11-28T13:34:45.425000+00:00,9840,1275,5,87
2025-11-28T13:34:51.659000+00:00,9840,1275,3,6
2025-11-28T13:34:51.659000+00:00,9840,1275,5,22
2025-11-28T13:34:51.659000+00:00,9840,1275,8,27
2025-11-28T13:34:51.659000+00:00,9840,1275,4,30
2025-11-28T13:34:51.659000+00:00,9840,1275,7,44
2025-11-28T13:34:51.659000+00:00,9840,1275,6,87
2025-11-28T13:34:57.159000+00:00,9840,1275,14,10
2025-11-28T13:34:57.159000+00:00,9840,1275,13,12
2025-11-28T13:34:57.159000+00:00,9840,1275,15,16
2025-11-28T13:34:57.159000+00:00,9840,1275,6,22
2025-11-28T13:34:57.159000+00:00,9840,1275,9,27
2025-11-28T13:34:57.159000+00:00,9840,1275,5,30
2025-11-28T13:34:57.159000+00:00,9840,1275,11,31
2025-11-28T13:34:57.159000+00:00,9840,1275,10,43
2025-11-28T13:34:57.159000+00:00,9840,1275,8,44
2025-11-28T13:34:57.159000+00:00,9840,1275,12,55
2025-11-28T13:34:57.159000+00:00,9840,1275,4,81
2025-11-28T13:34:57.159000+00:00,9840,1275,7,87
2025-11-28T13:35:01.815000+00:00,9840,1275,7,22
2025-11-28T13:35:01.815000+00:00,9840,1275,10,27
2025-11-28T13:35:01.815000+00:00,9840,1275,6,31
2025-11-28T13:35:01.815000+00:00,9840,1275,11,43
2025-11-28T13:35:01.815000+00:00,9840,1275,9,44
2025-11-28T13:35:01.815000+00:00,9840,1275,8,87
2025-11-28T13:35:11.490000+00:00,9840,1275,14,5
2025-11-28T13:35:11.490000+00:00,9840,1275,15,10
2025-11-28T13:35:11.490000+00:00,9840,1275,16,16
2025-11-28T13:35:12.490000+00:00,9840,1275,8,22
2025-11-28T13:35:12.490000+00:00,9840,1275,7,87
2025-11-28T13:35:14.036000+00:00,9840,1275,9,4
2025-11-28T13:35:14.036000+00:00,9840,1275,15,5
2025-11-28T13:35:14.036000+00:00,9840,1275,16,10
2025-11-28T13:35:14.036000+00:00,9840,1275,14,12
2025-11-28T13:35:14.036000+00:00,9840,1275,17,16
2025-11-28T13:35:14.036000+00:00,9840,1275,18,23
2025-11-28T13:35:14.036000+00:00,9840,1275,11,27
2025-11-28T13:35:14.036000+00:00,9840,1275,12,43
2025-11-28T13:35:14.036000+00:00,9840,1275,10,44
2025-11-28T13:35:14.036000+00:00,9840,1275,13,55
2025-11-28T13:35:28.990000+00:00,9840,1275,10,4
2025-11-28T13:35:28.990000+00:00,9840,1275,5,12
2025-11-28T13:35:28.990000+00:00,9840,1275,9,22
2025-11-28T13:35:28.990000+00:00,9840,1275,12,27
2025-11-28T13:35:28.990000+00:00,9840,1275,6,30
2025-11-28T13:35:28.990000+00:00,9840,1275,7,31
2025-11-28T13:35:28.990000+00:00,9840,1275,13,43
2025-11-28T13:35:28.990000+00:00,9840,1275,11,44
2025-11-28T13:35:28.990000+00:00,9840,1275,14,55
2025-11-28T13:35:28.990000+00:00,9840,1275,8,87
2025-11-28T13:35:41.677000+00:00,9840,1275,11,4
2025-11-28T13:35:41.677000+00:00,9840,1275,10,22
2025-11-28T13:35:41.677000+00:00,9840,1275,13,27
2025-11-28T13:35:41.677000+00:00,9840,1275,8,43
2025-11-28T13:35:41.677000+00:00,9840,1275,12,44
2025-11-28T13:35:41.677000+00:00,9840,1275,9,87
2025-11-28T13:35:46.943000+00:00,9840,1275,3,1
2025-11-28T13:35:46.943000+00:00,9840,1275,12,4
2025-11-28T13:35:46.943000+00:00,9840,1275,4,6
2025-11-28T13:35:46.943000+00:00,9840,1275,6,12
2025-11-28T13:35:46.943000+00:00,9840,1275,11,22
2025-11-28T13:35:46.943000+00:00,9840,1275,14,27
2025-11-28T13:35:46.943000+00:00,9840,1275,7,30
2025-11-28T13:35:46.943000+00:00,9840,1275,8,31
2025-11-28T13:35:46.943000+00:00,9840,1275,9,43
2025-11-28T13:35:46.943000+00:00,9840,1275,13,44
2025-11-28T13:35:46.943000+00:00,9840,1275,1,55
2025-11-28T13:35:46.943000+00:00,9840,1275,2,63
2025-11-28T13:35:46.943000+00:00,9840,1275,5,81
2025-11-28T13:35:46.943000+00:00,9840,1275,10,87
2025-11-28T13:35:57.099000+00:00,9840,1275,13,4
2025-11-28T13:35:57.099000+00:00,9840,1275,16,5
2025-11-28T13:35:57.099000+00:00,9840,1275,5,6
2025-11-28T13:35:57.099000+00:00,9840,1275,4,10
2025-11-28T13:35:57.099000+00:00,9840,1275,7,12
2025-11-28T13:35:57.099000+00:00,9840,1275,12,22
2025-11-28T13:35:57.099000+00:00,9840,1275,15,27
2025-11-28T13:35:57.099000+00:00,9840,1275,8,30
2025-11-28T13:35:57.099000+00:00,9840,1275,9,31
2025-11-28T13:35:57.099000+00:00,9840,1275,10,43
2025-11-28T13:35:57.099000+00:00,9840,1275,14,44
2025-11-28T13:35:57.099000+00:00,9840,1275,6,81
2025-11-28T13:35:57.099000+00:00,9840,1275,11,87
2025-11-28T13:36:14.474000+00:00,9840,1275,14,4
2025-11-28T13:36:14.474000+00:00,9840,1275,17,5
2025-11-28T13:36:14.474000+00:00,9840,1275,18,16
2025-11-28T13:36:14.474000+00:00,9840,1275,10,18
2025-11-28T13:36:14.474000+00:00,9840,1275,13,22
2025-11-28T13:36:14.474000+00:00,9840,1275,19,23
2025-11-28T13:36:14.474000+00:00,9840,1275,16,27
2025-11-28T13:36:14.474000+00:00,9840,1275,11,43
2025-11-28T13:36:14.474000+00:00,9840,1275,15,44
2025-11-28T13:36:14.474000+00:00,9840,1275,12,87
2025-11-28T13:36:25.459000+00:00,9840,1275,4,1
2025-11-28T13:36:25.459000+00:00,9840,1275,15,4
2025-11-28T13:36:25.459000+00:00,9840,1275,18,5
2025-11-28T13:36:25.459000+00:00,9840,1275,6,6
2025-11-28T13:36:25.459000+00:00,9840,1275,5,10
2025-11-28T13:36:25.459000+00:00,9840,1275,8,12
2025-11-28T13:36:25.459000+00:00,9840,1275,2,16
2025-11-28T13:36:25.459000+00:00,9840,1275,11,18
2025-11-28T13:36:25.459000+00:00,9840,1275,14,22
2025-11-28T13:36:25.459000+00:00,9840,1275,17,27
2025-11-28T13:36:25.459000+00:00,9840,1275,9,30
2025-11-28T13:36:25.459000+00:00,9840,1275,10,31
2025-11-28T13:36:25.459000+00:00,9840,1275,12,43
2025-11-28T13:36:25.459000+00:00,9840,1275,16,44
2025-11-28T13:36:25.459000+00:00,9840,1275,3,63
2025-11-28T13:36:25.459000+00:00,9840,1275,7,81
2025-11-28T13:36:25.459000+00:00,9840,1275,13,87
2025-11-28T13:36:29.343000+00:00,9840,1275,5,1
2025-11-28T13:36:29.343000+00:00,9840,1275,16,4
2025-11-28T13:36:29.343000+00:00,9840,1275,7,6
2025-11-28T13:36:29.343000+00:00,9840,1275,6,10
2025-11-28T13:36:29.343000+00:00,9840,1275,9,12
2025-11-28T13:36:29.343000+00:00,9840,1275,3,16
2025-11-28T13:36:29.343000+00:00,9840,1275,12,18
2025-11-28T13:36:29.343000+00:00,9840,1275,15,22
2025-11-28T13:36:29.343000+00:00,9840,1275,1,27
2025-11-28T13:36:29.343000+00:00,9840,1275,10,30
2025-11-28T13:36:29.343000+00:00,9840,1275,11,31
2025-11-28T13:36:29.343000+00:00,9840,1275,13,43
2025-11-28T13:36:29.343000+00:00,9840,1275,17,44
2025-11-28T13:36:29.343000+00:00,9840,1275,2,55
2025-11-28T13:36:29.343000+00:00,9840,1275,4,63
2025-11-28T13:36:29.343000+00:00,9840,1275,8,81
2025-11-28T13:36:29.343000+00:00,9840,1275,14,87
2025-11-28T13:36:37.828000+00:00,9840,1275,17,5
2025-11-28T13:36:37.828000+00:00,9840,1275,18,44
2025-11-28T13:36:43.125000+00:00,9840,1275,17,4
2025-11-28T13:36:43.125000+00:00,9840,1275,18,5
2025-11-28T13:36:43.125000+00:00,9840,1275,8,6
2025-11-28T13:36:43.125000+00:00,9840,1275,10,12
2025-11-28T13:36:43.125000+00:00,9840,1275,13,18
2025-11-28T13:36:43.125000+00:00,9840,1275,16,22
2025-11-28T13:36:43.125000+00:00,9840,1275,7,23
2025-11-28T13:36:43.125000+00:00,9840,1275,11,30
2025-11-28T13:36:43.125000+00:00,9840,1275,12,31
2025-11-28T13:36:43.125000+00:00,9840,1275,14,43
2025-11-28T13:36:43.125000+00:00,9840,1275,19,44
2025-11-28T13:36:43.125000+00:00,9840,1275,9,81
2025-11-28T13:36:43.125000+00:00,9840,1275,15,87
2025-11-28T13:37:21.994000+00:00,9840,1275,1,1
2025-11-28T13:37:21.994000+00:00,9840,1275,4,16
2025-11-28T13:37:21.994000+00:00,9840,1275,2,27
2025-11-28T13:37:21.994000+00:00,9840,1275,3,55
2025-11-28T13:37:21.994000+00:00,9840,1275,5,63
2025-11-28T13:37:39.135000+00:00,9840,1275,9,6
2025-11-28T13:37:39.135000+00:00,9840,1275,7,10
2025-11-28T13:37:39.135000+00:00,9840,1275,11,12
2025-11-28T13:37:39.135000+00:00,9840,1275,5,18
2025-11-28T13:37:39.135000+00:00,9840,1275,8,23
2025-11-28T13:37:39.135000+00:00,9840,1275,12,30
2025-11-28T13:37:39.135000+00:00,9840,1275,13,31
2025-11-28T13:37:39.135000+00:00,9840,1275,6,63
2025-11-28T13:37:39.135000+00:00,9840,1275,10,81
2025-11-28T13:37:46.229000+00:00,9840,1275,10,6
2025-11-28T13:37:46.229000+00:00,9840,1275,8,10
2025-11-28T13:37:46.229000+00:00,9840,1275,12,12
2025-11-28T13:37:46.229000+00:00,9840,1275,5,16
2025-11-28T13:37:46.229000+00:00,9840,1275,6,18
2025-11-28T13:37:46.229000+00:00,9840,1275,2,22
2025-11-28T13:37:46.229000+00:00,9840,1275,9,23
2025-11-28T13:37:46.229000+00:00,9840,1275,3,27
2025-11-28T13:37:46.229000+00:00,9840,1275,13,30
2025-11-28T13:37:46.229000+00:00,9840,1275,14,31
2025-11-28T13:37:46.229000+00:00,9840,1275,15,43
2025-11-28T13:37:46.229000+00:00,9840,1275,4,55
2025-11-28T13:37:46.229000+00:00,9840,1275,7,63
2025-11-28T13:37:46.229000+00:00,9840,1275,11,81
2025-11-28T13:37:46.229000+00:00,9840,1275,16,87
2025-11-28T13:38:14.510000+00:00,9840,1275,18,4
2025-11-28T13:38:14.510000+00:00,9840,1275,19,5
2025-11-28T13:38:14.510000+00:00,9840,1275,11,6
2025-11-28T13:38:14.510000+00:00,9840,1275,9,10
2025-11-28T13:38:14.510000+00:00,9840,1275,13,12
2025-11-28T13:38:14.510000+00:00,9840,1275,2,14
2025-11-28T13:38:14.510000+00:00,9840,1275,6,16
2025-11-28T13:38:14.510000+00:00,9840,1275,7,18
2025-11-28T13:38:14.510000+00:00,9840,1275,3,22
2025-11-28T13:38:14.510000+00:00,9840,1275,10,23
2025-11-28T13:38:14.510000+00:00,9840,1275,4,27
2025-11-28T13:38:14.510000+00:00,9840,1275,14,30
2025-11-28T13:38:14.510000+00:00,9840,1275,15,31
2025-11-28T13:38:14.510000+00:00,9840,1275,16,43
2025-11-28T13:38:14.510000+00:00,9840,1275,20,44
2025-11-28T13:38:14.510000+00:00,9840,1275,5,55
2025-11-28T13:38:14.510000+00:00,9840,1275,8,63
2025-11-28T13:38:14.510000+00:00,9840,1275,12,81
2025-11-28T13:38:14.510000+00:00,9840,1275,17,87
2025-11-28T13:38:19.720000+00:00,9840,1275,3,14
2025-11-28T13:38:19.720000+00:00,9840,1275,7,16
2025-11-28T13:38:19.720000+00:00,9840,1275,8,18
2025-11-28T13:38:19.720000+00:00,9840,1275,4,22
2025-11-28T13:38:19.720000+00:00,9840,1275,5,27
2025-11-28T13:38:19.720000+00:00,9840,1275,6,55
2025-11-28T13:38:19.720000+00:00,9840,1275,2,63
2025-11-28T13:38:30.385000+00:00,9840,1275,12,6
2025-11-28T13:38:30.385000+00:00,9840,1275,10,10
2025-11-28T13:38:30.385000+00:00,9840,1275,4,14
2025-11-28T13:38:30.385000+00:00,9840,1275,8,16
2025-11-28T13:38:30.385000+00:00,9840,1275,9,18
2025-11-28T13:38:30.385000+00:00,9840,1275,5,22
2025-11-28T13:38:30.385000+00:00,9840,1275,11,23
2025-11-28T13:38:30.385000+00:00,9840,1275,6,27
2025-11-28T13:38:30.385000+00:00,9840,1275,7,55
2025-11-28T13:38:30.385000+00:00,9840,1275,3,63
2025-11-28T13:38:30.385000+00:00,9840,1275,2,81
2025-11-28T13:38:36.728000+00:00,9840,1275,13,6
2025-11-28T13:38:36.728000+00:00,9840,1275,11,10
2025-11-28T13:38:36.728000+00:00,9840,1275,14,12
2025-11-28T13:38:36.728000+00:00,9840,1275,12,23
2025-11-28T13:38:36.728000+00:00,9840,1275,15,30
2025-11-28T13:38:36.728000+00:00,9840,1275,10,31
2025-11-28T13:38:51.525000+00:00,9840,1275,6,4
2025-11-28T13:38:51.525000+00:00,9840,1275,14,6
2025-11-28T13:38:51.525000+00:00,9840,1275,12,10
2025-11-28T13:38:51.525000+00:00,9840,1275,15,12
2025-11-28T13:38:51.525000+00:00,9840,1275,9,16
2025-11-28T13:38:51.525000+00:00,9840,1275,10,18
2025-11-28T13:38:51.525000+00:00,9840,1275,13,23
2025-11-28T13:38:51.525000+00:00,9840,1275,7,27
2025-11-28T13:38:51.525000+00:00,9840,1275,16,30
2025-11-28T13:38:51.525000+00:00,9840,1275,11,31
2025-11-28T13:38:51.525000+00:00,9840,1275,17,43
2025-11-28T13:38:51.525000+00:00,9840,1275,8,55
2025-11-28T13:38:51.525000+00:00,9840,1275,18,87
2025-11-28T13:38:59.397000+00:00,9840,1275,15,6
2025-11-28T13:38:59.397000+00:00,9840,1275,13,10
2025-11-28T13:38:59.397000+00:00,9840,1275,16,12
2025-11-28T13:38:59.397000+00:00,9840,1275,11,18
2025-11-28T13:38:59.397000+00:00,9840,1275,14,23
2025-11-28T13:38:59.397000+00:00,9840,1275,17,30
2025-11-28T13:38:59.397000+00:00,9840,1275,12,31
2025-11-28T13:38:59.397000+00:00,9840,1275,18,43
2025-11-28T13:38:59.397000+00:00,9840,1275,10,87
2025-11-28T13:39:15.919000+00:00,9840,1275,7,4
2025-11-28T13:39:15.919000+00:00,9840,1275,16,6
2025-11-28T13:39:15.919000+00:00,9840,1275,14,10
2025-11-28T13:39:15.919000+00:00,9840,1275,6,12
2025-11-28T13:39:15.919000+00:00,9840,1275,10,16
2025-11-28T13:39:15.919000+00:00,9840,1275,12,18
2025-11-28T13:39:15.919000+00:00,9840,1275,15,23
2025-11-28T13:39:15.919000+00:00,9840,1275,8,27
2025-11-28T13:39:15.919000+00:00,9840,1275,13,31
2025-11-28T13:39:15.919000+00:00,9840,1275,9,55
2025-11-28T13:39:15.919000+00:00,9840,1275,11,87
2025-11-28T13:39:22.810000+00:00,9840,1275,8,4
2025-11-28T13:39:22.810000+00:00,9840,1275,7,12
2025-11-28T13:39:22.810000+00:00,9840,1275,5,14
2025-11-28T13:39:22.810000+00:00,9840,1275,6,22
2025-11-28T13:39:22.810000+00:00,9840,1275,9,27
2025-11-28T13:39:22.810000+00:00,9840,1275,2,55
2025-11-28T13:39:22.810000+00:00,9840,1275,4,63
2025-11-28T13:39:22.810000+00:00,9840,1275,3,81
