date,session_key,meeting_key,driver_number,position
2025-11-29T18:00:39.690000+00:00,9846,1275,31,6
2025-11-29T18:00:47.877000+00:00,9846,1275,81,8
2025-11-29T18:00:47.877000+00:00,9846,1275,4,9
2025-11-29T18:00:47.877000+00:00,9846,1275,14,10
2025-11-29T18:00:47.877000+00:00,9846,1275,6,11
2025-11-29T18:00:47.877000+00:00,9846,1275,1,12
2025-11-29T18:00:47.877000+00:00,9846,1275,16,13
2025-11-29T18:00:47.877000+00:00,9846,1275,18,14
2025-11-29T18:00:47.877000+00:00,9846,1275,12,15
2025-11-29T18:00:47.877000+00:00,9846,1275,44,16
2025-11-29T18:00:47.877000+00:00,9846,1275,22,17
2025-11-29T18:00:47.877000+00:00,9846,1275,63,18
2025-11-29T18:00:47.877000+00:00,9846,1275,10,19
2025-11-29T18:00:47.877000+00:00,9846,1275,30,7
2025-11-29T18:00:58.799000+00:00,9846,1275,81,9
2025-11-29T18:00:58.799000+00:00,9846,1275,4,10
2025-11-29T18:00:58.799000+00:00,9846,1275,14,11
2025-11-29T18:00:58.799000+00:00,9846,1275,6,2
2025-11-29T18:00:58.799000+00:00,9846,1275,23,3
2025-11-29T18:00:58.799000+00:00,9846,1275,27,4
2025-11-29T18:00:58.799000+00:00,9846,1275,87,5
2025-11-29T18:00:58.799000+00:00,9846,1275,5,6
2025-11-29T18:00:58.799000+00:00,9846,1275,31,7
2025-11-29T18:00:58.799000+00:00,9846,1275,30,8
2025-11-29T18:01:03.815000+00:00,9846,1275,81,10
2025-11-29T18:01:03.815000+00:00,9846,1275,4,11
2025-11-29T18:01:03.815000+00:00,9846,1275,14,12
2025-11-29T18:01:03.815000+00:00,9846,1275,1,13
2025-11-29T18:01:03.815000+00:00,9846,1275,16,14
2025-11-29T18:01:03.815000+00:00,9846,1275,18,15
2025-11-29T18:01:03.815000+00:00,9846,1275,12,4
2025-11-29T18:01:03.815000+00:00,9846,1275,27,5
2025-11-29T18:01:03.815000+00:00,9846,1275,87,6
2025-11-29T18:01:03.815000+00:00,9846,1275,5,7
2025-11-29T18:01:03.815000+00:00,9846,1275,31,8
2025-11-29T18:01:03.815000+00:00,9846,1275,30,9
2025-11-29T18:01:06.268000+00:00,9846,1275,81,11
2025-11-29T18:01:06.268000+00:00,9846,1275,4,12
2025-11-29T18:01:06.268000+00:00,9846,1275,14,13
2025-11-29T18:01:06.268000+00:00,9846,1275,1,14
2025-11-29T18:01:06.268000+00:00,9846,1275,16,15
2025-11-29T18:01:06.268000+00:00,9846,1275,18,16
2025-11-29T18:01:06.268000+00:00,9846,1275,44,17
2025-11-29T18:01:06.268000+00:00,9846,1275,22,18
2025-11-29T18:01:06.268000+00:00,9846,1275,63,6
2025-11-29T18:01:06.268000+00:00,9846,1275,87,7
2025-11-29T18:01:06.268000+00:00,9846,1275,5,8
2025-11-29T18:01:06.268000+00:00,9846,1275,31,9
2025-11-29T18:01:06.268000+00:00,9846,1275,30,10
2025-11-29T18:01:15.783000+00:00,9846,1275,81,12
2025-11-29T18:01:15.783000+00:00,9846,1275,4,13
2025-11-29T18:01:15.783000+00:00,9846,1275,14,14
2025-11-29T18:01:15.783000+00:00,9846,1275,1,15
2025-11-29T18:01:15.783000+00:00,9846,1275,16,16
2025-11-29T18:01:15.783000+00:00,9846,1275,18,4
2025-11-29T18:01:15.783000+00:00,9846,1275,12,5
2025-11-29T18:01:15.783000+00:00,9846,1275,27,6
2025-11-29T18:01:15.783000+00:00,9846,1275,63,7
2025-11-29T18:01:15.783000+00:00,9846,1275,87,8
2025-11-29T18:01:15.783000+00:00,9846,1275,5,9
2025-11-29T18:01:15.783000+00:00,9846,1275,31,10
2025-11-29T18:01:15.783000+00:00,9846,1275,30,11
2025-11-29T18:01:22.502000+00:00,9846,1275,81,13
2025-11-29T18:01:22.502000+00:00,9846,1275,4,14
2025-11-29T18:01:22.502000+00:00,9846,1275,14,15
2025-11-29T18:01:22.502000+00:00,9846,1275,1,16
2025-11-29T18:01:22.502000+00:00,9846,1275,16,4
2025-11-29T18:01:22.502000+00:00,9846,1275,18,5
2025-11-29T18:01:22.502000+00:00,9846,1275,12,6
2025-11-29T18:01:22.502000+00:00,9846,1275,27,7
2025-11-29T18:01:22.502000+00:00,9846,1275,63,8
2025-11-29T18:01:22.502000+00:00,9846,1275,87,9
2025-11-29T18:01:22.502000+00:00,9846,1275,5,10
2025-11-29T18:01:22.502000+00:00,9846,1275,31,11
2025-11-29T18:01:22.502000+00:00,9846,1275,30,12
2025-11-29T18:01:28.971000+00:00,9846,1275,81,14
2025-11-29T18:01:28.971000+00:00,9846,1275,4,15
2025-11-29T18:01:28.971000+00:00,9846,1275,14,1
2025-11-29T18:01:28.971000+00:00,9846,1275,55,2
2025-11-29T18:01:28.971000+00:00,9846,1275,6,3
2025-11-29T18:01:28.971000+00:00,9846,1275,23,4
2025-11-29T18:01:28.971000+00:00,9846,1275,16,5
2025-11-29T18:01:28.971000+00:00,9846,1275,18,6
2025-11-29T18:01:28.971000+00:00,9846,1275,12,7
2025-11-29T18:01:28.971000+00:00,9846,1275,27,8
2025-11-29T18:01:28.971000+00:00,9846,1275,63,9
2025-11-29T18:01:28.971000+00:00,9846,1275,87,10
2025-11-29T18:01:28.971000+00:00,9846,1275,5,11
2025-11-29T18:01:28.971000+00:00,9846,1275,31,12
2025-11-29T18:01:28.971000+00:00,9846,1275,30,13
2025-11-29T18:01:34.721000+00:00,9846,1275,14,2
2025-11-29T18:01:34.721000+00:00,9846,1275,55,1
2025-11-29T18:01:39.012000+00:00,9846,1275,81,15
2025-11-29T18:01:39.012000+00:00,9846,1275,4,16
2025-11-29T18:01:39.012000+00:00,9846,1275,1,17
2025-11-29T18:01:39.012000+00:00,9846,1275,44,9
2025-11-29T18:01:39.012000+00:00,9846,1275,63,10
2025-11-29T18:01:39.012000+00:00,9846,1275,87,11
2025-11-29T18:01:39.012000+00:00,9846,1275,5,12
2025-11-29T18:01:39.012000+00:00,9846,1275,31,13
2025-11-29T18:01:39.012000+00:00,9846,1275,30,14
2025-11-29T18:01:42.087000+00:00,9846,1275,14,3
2025-11-29T18:01:42.087000+00:00,9846,1275,6,4
2025-11-29T18:01:42.087000+00:00,9846,1275,23,5
2025-11-29T18:01:42.087000+00:00,9846,1275,16,6
2025-11-29T18:01:42.087000+00:00,9846,1275,18,7
2025-11-29T18:01:42.087000+00:00,9846,1275,12,8
2025-11-29T18:01:42.087000+00:00,9846,1275,27,2
2025-11-29T18:01:47.650000+00:00,9846,1275,81,16
2025-11-29T18:01:47.650000+00:00,9846,1275,4,17
2025-11-29T18:01:47.650000+00:00,9846,1275,1,18
2025-11-29T18:01:47.650000+00:00,9846,1275,22,19
2025-11-29T18:01:47.650000+00:00,9846,1275,10,14
2025-11-29T18:01:47.650000+00:00,9846,1275,30,15
2025-11-29T18:01:48.922000+00:00,9846,1275,14,4
2025-11-29T18:01:48.922000+00:00,9846,1275,6,5
2025-11-29T18:01:48.922000+00:00,9846,1275,23,2
2025-11-29T18:01:48.922000+00:00,9846,1275,27,3
2025-11-29T18:01:53.956000+00:00,9846,1275,81,17
2025-11-29T18:01:53.956000+00:00,9846,1275,4,18
2025-11-29T18:01:53.956000+00:00,9846,1275,1,19
2025-11-29T18:01:53.956000+00:00,9846,1275,22,20
2025-11-29T18:01:53.956000+00:00,9846,1275,43,16
2025-11-29T18:01:55.629000+00:00,9846,1275,14,5
2025-11-29T18:01:55.629000+00:00,9846,1275,6,6
2025-11-29T18:01:55.629000+00:00,9846,1275,16,7
2025-11-29T18:01:55.629000+00:00,9846,1275,18,8
2025-11-29T18:01:55.629000+00:00,9846,1275,12,9
2025-11-29T18:01:55.629000+00:00,9846,1275,44,10
2025-11-29T18:01:55.629000+00:00,9846,1275,63,11
2025-11-29T18:01:55.629000+00:00,9846,1275,87,12
2025-11-29T18:01:55.629000+00:00,9846,1275,5,4
2025-11-29T18:02:05.962000+00:00,9846,1275,14,6
2025-11-29T18:02:05.962000+00:00,9846,1275,6,7
2025-11-29T18:02:05.962000+00:00,9846,1275,16,8
2025-11-29T18:02:05.962000+00:00,9846,1275,18,9
2025-11-29T18:02:05.962000+00:00,9846,1275,12,10
2025-11-29T18:02:05.962000+00:00,9846,1275,44,11
2025-11-29T18:02:05.962000+00:00,9846,1275,63,12
2025-11-29T18:02:05.962000+00:00,9846,1275,87,13
2025-11-29T18:02:05.962000+00:00,9846,1275,31,5
2025-11-29T18:02:06.102000+00:00,9846,1275,81,18
2025-11-29T18:02:06.102000+00:00,9846,1275,4,19
2025-11-29T18:02:06.102000+00:00,9846,1275,1,8
2025-11-29T18:02:06.102000+00:00,9846,1275,16,9
2025-11-29T18:02:06.102000+00:00,9846,1275,18,10
2025-11-29T18:02:06.102000+00:00,9846,1275,12,11
2025-11-29T18:02:06.102000+00:00,9846,1275,44,12
2025-11-29T18:02:06.102000+00:00,9846,1275,63,13
2025-11-29T18:02:06.102000+00:00,9846,1275,87,14
2025-11-29T18:02:06.102000+00:00,9846,1275,10,15
2025-11-29T18:02:06.102000+00:00,9846,1275,30,16
2025-11-29T18:02:06.102000+00:00,9846,1275,43,17
2025-11-29T18:02:12.165000+00:00,9846,1275,14,7
2025-11-29T18:02:12.165000+00:00,9846,1275,6,8
2025-11-29T18:02:12.165000+00:00,9846,1275,1,9
2025-11-29T18:02:12.165000+00:00,9846,1275,16,10
2025-11-29T18:02:12.165000+00:00,9846,1275,18,11
2025-11-29T18:02:12.165000+00:00,9846,1275,12,12
2025-11-29T18:02:12.165000+00:00,9846,1275,44,13
2025-11-29T18:02:12.165000+00:00,9846,1275,63,14
2025-11-29T18:02:12.165000+00:00,9846,1275,87,4
2025-11-29T18:02:12.165000+00:00,9846,1275,5,5
2025-11-29T18:02:12.165000+00:00,9846,1275,31,6
2025-11-29T18:02:16.149000+00:00,9846,1275,81,19
2025-11-29T18:02:16.149000+00:00,9846,1275,4,20
2025-11-29T18:02:16.149000+00:00,9846,1275,22,14
2025-11-29T18:02:16.149000+00:00,9846,1275,63,15
2025-11-29T18:02:16.149000+00:00,9846,1275,10,16
2025-11-29T18:02:16.149000+00:00,9846,1275,30,17
2025-11-29T18:02:16.149000+00:00,9846,1275,43,18
2025-11-29T18:02:20.556000+00:00,9846,1275,14,8
2025-11-29T18:02:20.556000+00:00,9846,1275,6,9
2025-11-29T18:02:20.556000+00:00,9846,1275,1,10
2025-11-29T18:02:20.556000+00:00,9846,1275,16,11
2025-11-29T18:02:20.556000+00:00,9846,1275,18,12
2025-11-29T18:02:20.556000+00:00,9846,1275,12,13
2025-11-29T18:02:20.556000+00:00,9846,1275,44,14
2025-11-29T18:02:20.556000+00:00,9846,1275,22,15
2025-11-29T18:02:20.556000+00:00,9846,1275,63,16
2025-11-29T18:02:20.556000+00:00,9846,1275,10,17
2025-11-29T18:02:20.556000+00:00,9846,1275,30,7
2025-11-29T18:02:25.946000+00:00,9846,1275,81,20
2025-11-29T18:02:25.946000+00:00,9846,1275,4,8
2025-11-29T18:02:25.946000+00:00,9846,1275,14,9
2025-11-29T18:02:25.946000+00:00,9846,1275,6,10
2025-11-29T18:02:25.946000+00:00,9846,1275,1,11
2025-11-29T18:02:25.946000+00:00,9846,1275,16,12
2025-11-29T18:02:25.946000+00:00,9846,1275,18,13
2025-11-29T18:02:25.946000+00:00,9846,1275,12,14
2025-11-29T18:02:25.946000+00:00,9846,1275,44,15
2025-11-29T18:02:25.946000+00:00,9846,1275,22,16
2025-11-29T18:02:25.946000+00:00,9846,1275,63,17
2025-11-29T18:02:25.946000+00:00,9846,1275,10,18
2025-11-29T18:02:25.946000+00:00,9846,1275,43,19
2025-11-29T18:02:28.165000+00:00,9846,1275,4,9
2025-11-29T18:02:28.165000+00:00,9846,1275,14,10
2025-11-29T18:02:28.165000+00:00,9846,1275,6,2
2025-11-29T18:02:28.165000+00:00,9846,1275,23,3
2025-11-29T18:02:28.165000+00:00,9846,1275,27,4
2025-11-29T18:02:28.165000+00:00,9846,1275,87,5
2025-11-29T18:02:28.165000+00:00,9846,1275,5,6
2025-11-29T18:02:28.165000+00:00,9846,1275,31,7
2025-11-29T18:02:28.165000+00:00,9846,1275,30,8
2025-11-29T18:02:38.118000+00:00,9846,1275,4,10
2025-11-29T18:02:38.118000+00:00,9846,1275,14,11
2025-11-29T18:02:38.118000+00:00,9846,1275,1,12
2025-11-29T18:02:38.118000+00:00,9846,1275,16,13
2025-11-29T18:02:38.118000+00:00,9846,1275,18,14
2025-11-29T18:02:38.118000+00:00,9846,1275,12,4
2025-11-29T18:02:38.118000+00:00,9846,1275,27,5
2025-11-29T18:02:38.118000+00:00,9846,1275,87,6
2025-11-29T18:02:38.118000+00:00,9846,1275,5,7
2025-11-29T18:02:38.118000+00:00,9846,1275,31,8
2025-11-29T18:02:38.118000+00:00,9846,1275,30,9
2025-11-29T18:02:41.165000+00:00,9846,1275,4,11
2025-11-29T18:02:41.165000+00:00,9846,1275,14,12
2025-11-29T18:02:41.165000+00:00,9846,1275,1,13
2025-11-29T18:02:41.165000+00:00,9846,1275,16,14
2025-11-29T18:02:41.165000+00:00,9846,1275,18,15
2025-11-29T18:02:41.165000+00:00,9846,1275,44,16
2025-11-29T18:02:41.165000+00:00,9846,1275,22,17
2025-11-29T18:02:41.165000+00:00,9846,1275,63,6
2025-11-29T18:02:41.165000+00:00,9846,1275,87,7
2025-11-29T18:02:41.165000+00:00,9846,1275,5,8
2025-11-29T18:02:41.165000+00:00,9846,1275,31,9
2025-11-29T18:02:41.165000+00:00,9846,1275,30,10
2025-11-29T18:02:43.712000+00:00,9846,1275,81,11
2025-11-29T18:02:43.712000+00:00,9846,1275,4,12
2025-11-29T18:02:43.712000+00:00,9846,1275,14,13
2025-11-29T18:02:43.712000+00:00,9846,1275,1,14
2025-11-29T18:02:43.712000+00:00,9846,1275,16,15
2025-11-29T18:02:43.712000+00:00,9846,1275,18,16
2025-11-29T18:02:43.712000+00:00,9846,1275,44,17
2025-11-29T18:02:43.712000+00:00,9846,1275,22,18
2025-11-29T18:02:43.712000+00:00,9846,1275,10,19
2025-11-29T18:02:43.712000+00:00,9846,1275,43,20
2025-11-29T18:02:46.915000+00:00,9846,1275,81,12
2025-11-29T18:02:46.915000+00:00,9846,1275,4,13
2025-11-29T18:02:46.915000+00:00,9846,1275,14,14
2025-11-29T18:02:46.915000+00:00,9846,1275,1,15
2025-11-29T18:02:46.915000+00:00,9846,1275,16,16
2025-11-29T18:02:46.915000+00:00,9846,1275,18,4
2025-11-29T18:02:46.915000+00:00,9846,1275,12,5
2025-11-29T18:02:46.915000+00:00,9846,1275,27,6
2025-11-29T18:02:46.915000+00:00,9846,1275,63,7
2025-11-29T18:02:46.915000+00:00,9846,1275,87,8
2025-11-29T18:02:46.915000+00:00,9846,1275,5,9
2025-11-29T18:02:46.915000+00:00,9846,1275,31,10
2025-11-29T18:02:46.915000+00:00,9846,1275,30,11
2025-11-29T18:02:59.243000+00:00,9846,1275,81,13
2025-11-29T18:02:59.243000+00:00,9846,1275,4,14
2025-11-29T18:02:59.243000+00:00,9846,1275,14,15
2025-11-29T18:02:59.243000+00:00,9846,1275,1,16
2025-11-29T18:02:59.243000+00:00,9846,1275,16,4
2025-11-29T18:02:59.243000+00:00,9846,1275,18,5
2025-11-29T18:02:59.243000+00:00,9846,1275,12,6
2025-11-29T18:02:59.243000+00:00,9846,1275,27,7
2025-11-29T18:02:59.243000+00:00,9846,1275,63,8
2025-11-29T18:02:59.243000+00:00,9846,1275,87,9
2025-11-29T18:02:59.243000+00:00,9846,1275,5,10
2025-11-29T18:02:59.243000+00:00,9846,1275,31,11
2025-11-29T18:02:59.243000+00:00,9846,1275,30,12
2025-11-29T18:03:04.571000+00:00,9846,1275,6,3
2025-11-29T18:03:04.571000+00:00,9846,1275,23,4
2025-11-29T18:03:04.571000+00:00,9846,1275,16,5
2025-11-29T18:03:04.571000+00:00,9846,1275,18,6
2025-11-29T18:03:04.571000+00:00,9846,1275,12,7
2025-11-29T18:03:04.571000+00:00,9846,1275,27,2
2025-11-29T18:03:05.524000+00:00,9846,1275,81,14
2025-11-29T18:03:05.524000+00:00,9846,1275,4,15
2025-11-29T18:03:05.524000+00:00,9846,1275,14,3
2025-11-29T18:03:05.524000+00:00,9846,1275,6,4
2025-11-29T18:03:05.524000+00:00,9846,1275,23,5
2025-11-29T18:03:05.524000+00:00,9846,1275,16,6
2025-11-29T18:03:05.524000+00:00,9846,1275,18,7
2025-11-29T18:03:05.524000+00:00,9846,1275,12,8
2025-11-29T18:03:05.524000+00:00,9846,1275,63,9
2025-11-29T18:03:05.524000+00:00,9846,1275,87,10
2025-11-29T18:03:05.524000+00:00,9846,1275,5,11
2025-11-29T18:03:05.524000+00:00,9846,1275,31,12
2025-11-29T18:03:05.524000+00:00,9846,1275,30,13
2025-11-29T18:03:11.431000+00:00,9846,1275,14,4
2025-11-29T18:03:11.431000+00:00,9846,1275,6,5
2025-11-29T18:03:11.431000+00:00,9846,1275,23,2
2025-11-29T18:03:11.431000+00:00,9846,1275,27,3
2025-11-29T18:03:17.716000+00:00,9846,1275,14,5
2025-11-29T18:03:17.716000+00:00,9846,1275,55,2
2025-11-29T18:03:17.716000+00:00,9846,1275,6,6
2025-11-29T18:03:17.716000+00:00,9846,1275,23,3
2025-11-29T18:03:17.716000+00:00,9846,1275,16,7
2025-11-29T18:03:17.716000+00:00,9846,1275,18,8
2025-11-29T18:03:17.716000+00:00,9846,1275,12,9
2025-11-29T18:03:17.716000+00:00,9846,1275,27,4
2025-11-29T18:03:17.716000+00:00,9846,1275,63,10
2025-11-29T18:03:17.716000+00:00,9846,1275,87,11
2025-11-29T18:03:17.716000+00:00,9846,1275,5,1
2025-11-29T18:03:24.956000+00:00,9846,1275,81,15
2025-11-29T18:03:24.956000+00:00,9846,1275,4,16
2025-11-29T18:03:24.956000+00:00,9846,1275,1,17
2025-11-29T18:03:24.956000+00:00,9846,1275,44,10
2025-11-29T18:03:24.956000+00:00,9846,1275,63,11
2025-11-29T18:03:24.956000+00:00,9846,1275,87,12
2025-11-29T18:03:24.956000+00:00,9846,1275,31,13
2025-11-29T18:03:24.956000+00:00,9846,1275,30,14
2025-11-29T18:03:27.987000+00:00,9846,1275,14,6
2025-11-29T18:03:27.987000+00:00,9846,1275,55,3
2025-11-29T18:03:27.987000+00:00,9846,1275,6,7
2025-11-29T18:03:27.987000+00:00,9846,1275,23,4
2025-11-29T18:03:27.987000+00:00,9846,1275,16,8
2025-11-29T18:03:27.987000+00:00,9846,1275,18,9
2025-11-29T18:03:27.987000+00:00,9846,1275,12,10
2025-11-29T18:03:27.987000+00:00,9846,1275,27,5
2025-11-29T18:03:27.987000+00:00,9846,1275,44,11
2025-11-29T18:03:27.987000+00:00,9846,1275,63,12
2025-11-29T18:03:27.987000+00:00,9846,1275,87,13
2025-11-29T18:03:27.987000+00:00,9846,1275,31,2
2025-11-29T18:03:31.722000+00:00,9846,1275,81,16
2025-11-29T18:03:31.722000+00:00,9846,1275,4,17
2025-11-29T18:03:31.722000+00:00,9846,1275,1,18
2025-11-29T18:03:31.722000+00:00,9846,1275,22,19
2025-11-29T18:03:31.722000+00:00,9846,1275,10,14
2025-11-29T18:03:31.722000+00:00,9846,1275,30,15
2025-11-29T18:03:33.800000+00:00,9846,1275,14,7
2025-11-29T18:03:33.800000+00:00,9846,1275,55,4
2025-11-29T18:03:33.800000+00:00,9846,1275,6,8
2025-11-29T18:03:33.800000+00:00,9846,1275,23,5
2025-11-29T18:03:33.800000+00:00,9846,1275,16,9
2025-11-29T18:03:33.800000+00:00,9846,1275,18,10
2025-11-29T18:03:33.800000+00:00,9846,1275,12,11
2025-11-29T18:03:33.800000+00:00,9846,1275,27,6
2025-11-29T18:03:33.800000+00:00,9846,1275,44,12
2025-11-29T18:03:33.800000+00:00,9846,1275,63,13
2025-11-29T18:03:33.800000+00:00,9846,1275,87,1
2025-11-29T18:03:33.800000+00:00,9846,1275,5,2
2025-11-29T18:03:33.800000+00:00,9846,1275,31,3
2025-11-29T18:03:37.987000+00:00,9846,1275,81,17
2025-11-29T18:03:37.987000+00:00,9846,1275,4,18
2025-11-29T18:03:37.987000+00:00,9846,1275,1,9
2025-11-29T18:03:37.987000+00:00,9846,1275,16,10
2025-11-29T18:03:37.987000+00:00,9846,1275,18,11
2025-11-29T18:03:37.987000+00:00,9846,1275,12,12
2025-11-29T18:03:37.987000+00:00,9846,1275,44,13
2025-11-29T18:03:37.987000+00:00,9846,1275,63,14
2025-11-29T18:03:37.987000+00:00,9846,1275,10,15
2025-11-29T18:03:37.987000+00:00,9846,1275,30,16
2025-11-29T18:03:42.003000+00:00,9846,1275,14,6
2025-11-29T18:03:42.003000+00:00,9846,1275,6,7
2025-11-29T18:03:42.003000+00:00,9846,1275,1,8
2025-11-29T18:03:42.003000+00:00,9846,1275,23,9
2025-11-29T18:03:42.003000+00:00,9846,1275,27,5
2025-11-29T18:03:42.222000+00:00,9846,1275,14,7
2025-11-29T18:03:42.222000+00:00,9846,1275,55,5
2025-11-29T18:03:42.222000+00:00,9846,1275,6,8
2025-11-29T18:03:42.222000+00:00,9846,1275,1,9
2025-11-29T18:03:42.222000+00:00,9846,1275,23,10
2025-11-29T18:03:42.222000+00:00,9846,1275,16,11
2025-11-29T18:03:42.222000+00:00,9846,1275,18,12
2025-11-29T18:03:42.222000+00:00,9846,1275,12,13
2025-11-29T18:03:42.222000+00:00,9846,1275,27,6
2025-11-29T18:03:42.222000+00:00,9846,1275,44,14
2025-11-29T18:03:42.222000+00:00,9846,1275,63,15
2025-11-29T18:03:42.222000+00:00,9846,1275,5,3
2025-11-29T18:03:42.222000+00:00,9846,1275,31,4
2025-11-29T18:03:42.222000+00:00,9846,1275,10,16
2025-11-29T18:03:42.222000+00:00,9846,1275,30,2
2025-11-29T18:03:43.644000+00:00,9846,1275,81,18
2025-11-29T18:03:43.644000+00:00,9846,1275,4,19
2025-11-29T18:03:43.644000+00:00,9846,1275,22,20
2025-11-29T18:03:43.644000+00:00,9846,1275,43,17
2025-11-29T18:03:49.565000+00:00,9846,1275,14,8
2025-11-29T18:03:49.565000+00:00,9846,1275,55,6
2025-11-29T18:03:49.565000+00:00,9846,1275,6,1
2025-11-29T18:03:49.565000+00:00,9846,1275,27,7
2025-11-29T18:03:49.565000+00:00,9846,1275,87,2
2025-11-29T18:03:49.565000+00:00,9846,1275,5,4
2025-11-29T18:03:49.565000+00:00,9846,1275,31,5
2025-11-29T18:03:49.565000+00:00,9846,1275,30,3
2025-11-29T18:03:50.300000+00:00,9846,1275,81,19
2025-11-29T18:03:50.300000+00:00,9846,1275,4,20
2025-11-29T18:03:50.300000+00:00,9846,1275,22,15
2025-11-29T18:03:50.300000+00:00,9846,1275,63,16
2025-11-29T18:03:50.300000+00:00,9846,1275,10,17
2025-11-29T18:03:50.300000+00:00,9846,1275,43,18
2025-11-29T18:03:59.191000+00:00,9846,1275,81,20
