meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1271,9878,1,1,,,43.935,35.675,198.0,170.0,True,,"[2064, 2064, 2051, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2051, 2051, 2051, 2051, 2051]",280.0
1271,9878,30,1,2025-10-17T17:30:09.623000+00:00,,46.621,36.594,179.0,167.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",276.0
1271,9878,87,1,2025-10-17T17:30:11.937000+00:00,,46.071,37.993,177.0,167.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2051, 2051, 2049, 2049, 2049, 2051]",274.0
1271,9878,31,1,2025-10-17T17:30:14.775000+00:00,,46.944,37.859,181.0,168.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",258.0
1271,9878,22,1,2025-10-17T17:30:17.155000+00:00,,46.525,37.234,170.0,153.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]",272.0
1271,9878,10,1,2025-10-17T17:30:19.168000+00:00,,45.056,39.374,188.0,165.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",299.0
1271,9878,43,1,2025-10-17T17:30:22.732000+00:00,,44.672,39.306,178.0,169.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]",291.0
1271,9878,55,1,2025-10-17T17:30:27.417000+00:00,,43.947,38.723,203.0,139.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2051, 2051, 2051]",301.0
1271,9878,44,1,2025-10-17T17:30:49.827000+00:00,,47.89,36.451,171.0,159.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",263.0
1271,9878,12,1,2025-10-17T17:30:54.889000+00:00,,48.526,37.576,153.0,156.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",239.0
1271,9878,16,1,2025-10-17T17:30:58.256000+00:00,,49.304,57.831,167.0,161.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",243.0
1271,9878,14,1,2025-10-17T17:31:02.501000+00:00,,50.85,47.026,162.0,143.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2064, 2064, 2064]",223.0
1271,9878,18,1,2025-10-17T17:31:08.145000+00:00,,48.846,50.226,127.0,121.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2064, 2064, 2064]",242.0
