date,session_key,driver_number,position,meeting_key
2025-09-20T12:00:31.420000+00:00,9900,5,6,1269
2025-09-20T12:00:39.497000+00:00,9900,4,8,1269
2025-09-20T12:00:39.497000+00:00,9900,1,9,1269
2025-09-20T12:00:39.497000+00:00,9900,81,10,1269
2025-09-20T12:00:39.497000+00:00,9900,44,11,1269
2025-09-20T12:00:39.497000+00:00,9900,12,12,1269
2025-09-20T12:00:39.497000+00:00,9900,63,13,1269
2025-09-20T12:00:39.497000+00:00,9900,30,14,1269
2025-09-20T12:00:39.497000+00:00,9900,16,15,1269
2025-09-20T12:00:39.497000+00:00,9900,6,16,1269
2025-09-20T12:00:39.497000+00:00,9900,55,4,1269
2025-09-20T12:00:39.497000+00:00,9900,43,5,1269
2025-09-20T12:00:39.497000+00:00,9900,31,6,1269
2025-09-20T12:00:39.497000+00:00,9900,5,7,1269
2025-09-20T12:00:46.302000+00:00,9900,4,9,1269
2025-09-20T12:00:46.302000+00:00,9900,1,10,1269
2025-09-20T12:00:46.302000+00:00,9900,81,11,1269
2025-09-20T12:00:46.302000+00:00,9900,44,12,1269
2025-09-20T12:00:46.302000+00:00,9900,12,13,1269
2025-09-20T12:00:46.302000+00:00,9900,63,14,1269
2025-09-20T12:00:46.302000+00:00,9900,30,15,1269
2025-09-20T12:00:46.302000+00:00,9900,16,16,1269
2025-09-20T12:00:46.302000+00:00,9900,6,3,1269
2025-09-20T12:00:46.302000+00:00,9900,27,4,1269
2025-09-20T12:00:46.302000+00:00,9900,55,5,1269
2025-09-20T12:00:46.302000+00:00,9900,43,6,1269
2025-09-20T12:00:46.302000+00:00,9900,31,7,1269
2025-09-20T12:00:46.302000+00:00,9900,5,8,1269
2025-09-20T12:00:56.095000+00:00,9900,4,10,1269
2025-09-20T12:00:56.095000+00:00,9900,1,11,1269
2025-09-20T12:00:56.095000+00:00,9900,81,12,1269
2025-09-20T12:00:56.095000+00:00,9900,44,13,1269
2025-09-20T12:00:56.095000+00:00,9900,12,14,1269
2025-09-20T12:00:56.095000+00:00,9900,63,15,1269
2025-09-20T12:00:56.095000+00:00,9900,30,16,1269
2025-09-20T12:00:56.095000+00:00,9900,16,17,1269
2025-09-20T12:00:56.095000+00:00,9900,14,18,1269
2025-09-20T12:00:56.095000+00:00,9900,22,19,1269
2025-09-20T12:00:56.095000+00:00,9900,10,9,1269
2025-09-20T12:01:00.395000+00:00,9900,4,11,1269
2025-09-20T12:01:00.395000+00:00,9900,1,12,1269
2025-09-20T12:01:00.395000+00:00,9900,81,13,1269
2025-09-20T12:01:00.395000+00:00,9900,44,14,1269
2025-09-20T12:01:00.395000+00:00,9900,12,15,1269
2025-09-20T12:01:00.395000+00:00,9900,63,16,1269
2025-09-20T12:01:00.395000+00:00,9900,30,3,1269
2025-09-20T12:01:00.395000+00:00,9900,6,4,1269
2025-09-20T12:01:00.395000+00:00,9900,27,5,1269
2025-09-20T12:01:00.395000+00:00,9900,55,6,1269
2025-09-20T12:01:00.395000+00:00,9900,43,7,1269
2025-09-20T12:01:00.395000+00:00,9900,31,8,1269
2025-09-20T12:01:00.395000+00:00,9900,5,9,1269
2025-09-20T12:01:00.395000+00:00,9900,10,10,1269
2025-09-20T12:01:14.898000+00:00,9900,4,12,1269
2025-09-20T12:01:14.898000+00:00,9900,1,13,1269
2025-09-20T12:01:14.898000+00:00,9900,81,14,1269
2025-09-20T12:01:14.898000+00:00,9900,44,15,1269
2025-09-20T12:01:14.898000+00:00,9900,12,16,1269
2025-09-20T12:01:14.898000+00:00,9900,63,17,1269
2025-09-20T12:01:14.898000+00:00,9900,16,18,1269
2025-09-20T12:01:14.898000+00:00,9900,14,7,1269
2025-09-20T12:01:14.898000+00:00,9900,43,8,1269
2025-09-20T12:01:14.898000+00:00,9900,31,9,1269
2025-09-20T12:01:14.898000+00:00,9900,5,10,1269
2025-09-20T12:01:14.898000+00:00,9900,10,11,1269
2025-09-20T12:01:23.379000+00:00,9900,4,13,1269
2025-09-20T12:01:23.379000+00:00,9900,1,14,1269
2025-09-20T12:01:23.379000+00:00,9900,81,15,1269
2025-09-20T12:01:23.379000+00:00,9900,44,16,1269
2025-09-20T12:01:23.379000+00:00,9900,12,17,1269
2025-09-20T12:01:23.379000+00:00,9900,63,18,1269
2025-09-20T12:01:23.379000+00:00,9900,16,19,1269
2025-09-20T12:01:23.379000+00:00,9900,22,20,1269
2025-09-20T12:01:23.379000+00:00,9900,18,12,1269
2025-09-20T12:01:34.563000+00:00,9900,4,14,1269
2025-09-20T12:01:34.563000+00:00,9900,1,15,1269
2025-09-20T12:01:34.563000+00:00,9900,81,16,1269
2025-09-20T12:01:34.563000+00:00,9900,44,17,1269
2025-09-20T12:01:34.563000+00:00,9900,12,18,1269
2025-09-20T12:01:34.563000+00:00,9900,63,19,1269
2025-09-20T12:01:34.563000+00:00,9900,16,20,1269
2025-09-20T12:01:34.563000+00:00,9900,22,9,1269
2025-09-20T12:01:34.563000+00:00,9900,31,10,1269
2025-09-20T12:01:34.563000+00:00,9900,5,11,1269
2025-09-20T12:01:34.563000+00:00,9900,10,12,1269
2025-09-20T12:01:34.563000+00:00,9900,18,13,1269
2025-09-20T12:01:44.248000+00:00,9900,4,15,1269
2025-09-20T12:01:44.248000+00:00,9900,1,16,1269
2025-09-20T12:01:44.248000+00:00,9900,81,17,1269
2025-09-20T12:01:44.248000+00:00,9900,44,18,1269
2025-09-20T12:01:44.248000+00:00,9900,12,19,1269
2025-09-20T12:01:44.248000+00:00,9900,63,20,1269
2025-09-20T12:01:44.248000+00:00,9900,16,4,1269
2025-09-20T12:01:44.248000+00:00,9900,6,5,1269
2025-09-20T12:01:44.248000+00:00,9900,27,6,1269
2025-09-20T12:01:44.248000+00:00,9900,55,7,1269
2025-09-20T12:01:44.248000+00:00,9900,14,8,1269
2025-09-20T12:01:44.248000+00:00,9900,43,9,1269
2025-09-20T12:01:44.248000+00:00,9900,22,10,1269
2025-09-20T12:01:44.248000+00:00,9900,31,11,1269
2025-09-20T12:01:44.248000+00:00,9900,5,12,1269
2025-09-20T12:01:44.248000+00:00,9900,10,13,1269
2025-09-20T12:01:44.248000+00:00,9900,18,14,1269
2025-09-20T12:01:49.581000+00:00,9900,4,16,1269
2025-09-20T12:01:49.581000+00:00,9900,1,17,1269
2025-09-20T12:01:49.581000+00:00,9900,81,18,1269
2025-09-20T12:01:49.581000+00:00,9900,44,1,1269
2025-09-20T12:01:49.581000+00:00,9900,23,2,1269
2025-09-20T12:01:49.581000+00:00,9900,87,3,1269
2025-09-20T12:01:49.581000+00:00,9900,30,4,1269
2025-09-20T12:01:49.581000+00:00,9900,16,5,1269
2025-09-20T12:01:49.581000+00:00,9900,6,6,1269
2025-09-20T12:01:49.581000+00:00,9900,27,7,1269
2025-09-20T12:01:49.581000+00:00,9900,55,8,1269
2025-09-20T12:01:49.581000+00:00,9900,14,9,1269
2025-09-20T12:01:49.581000+00:00,9900,43,10,1269
2025-09-20T12:01:49.581000+00:00,9900,22,11,1269
2025-09-20T12:01:49.581000+00:00,9900,31,12,1269
2025-09-20T12:01:49.581000+00:00,9900,5,13,1269
2025-09-20T12:01:49.581000+00:00,9900,10,14,1269
2025-09-20T12:01:49.581000+00:00,9900,18,15,1269
2025-09-20T12:01:57.751000+00:00,9900,44,2,1269
2025-09-20T12:01:57.751000+00:00,9900,23,1,1269
2025-09-20T12:02:00.292000+00:00,9900,4,2,1269
2025-09-20T12:02:00.292000+00:00,9900,44,3,1269
2025-09-20T12:02:00.292000+00:00,9900,87,4,1269
2025-09-20T12:02:00.292000+00:00,9900,30,5,1269
2025-09-20T12:02:00.292000+00:00,9900,16,6,1269
2025-09-20T12:02:00.292000+00:00,9900,6,7,1269
