date,session_key,meeting_key,position,driver_number
2025-11-08T18:10:34.207000+00:00,9865,1273,7,16
2025-11-08T18:10:34.207000+00:00,9865,1273,1,44
2025-11-08T18:10:34.207000+00:00,9865,1273,14,22
2025-11-08T18:10:37.305000+00:00,9865,1273,19,5
2025-11-08T18:10:37.305000+00:00,9865,1273,18,63
2025-11-08T18:10:40.757000+00:00,9865,1273,20,5
2025-11-08T18:10:40.757000+00:00,9865,1273,19,12
2025-11-08T18:10:50.126000+00:00,9865,1273,16,81
2025-11-08T18:10:50.126000+00:00,9865,1273,3,27
2025-11-08T18:10:50.126000+00:00,9865,1273,11,14
2025-11-08T18:10:50.126000+00:00,9865,1273,14,10
2025-11-08T18:10:50.126000+00:00,9865,1273,13,55
2025-11-08T18:10:50.126000+00:00,9865,1273,12,6
2025-11-08T18:10:50.126000+00:00,9865,1273,4,30
2025-11-08T18:10:50.126000+00:00,9865,1273,7,23
2025-11-08T18:10:50.126000+00:00,9865,1273,9,31
2025-11-08T18:10:50.126000+00:00,9865,1273,5,87
2025-11-08T18:10:50.126000+00:00,9865,1273,10,18
2025-11-08T18:10:50.126000+00:00,9865,1273,17,43
2025-11-08T18:10:50.126000+00:00,9865,1273,6,1
2025-11-08T18:10:50.126000+00:00,9865,1273,8,16
2025-11-08T18:10:50.126000+00:00,9865,1273,15,22
2025-11-08T18:12:35.720000+00:00,9865,1273,8,31
2025-11-08T18:12:35.720000+00:00,9865,1273,9,16
2025-11-08T18:13:10.465000+00:00,9865,1273,3,4
2025-11-08T18:13:10.465000+00:00,9865,1273,17,81
2025-11-08T18:13:10.465000+00:00,9865,1273,4,27
2025-11-08T18:13:10.465000+00:00,9865,1273,12,14
2025-11-08T18:13:10.465000+00:00,9865,1273,2,63
2025-11-08T18:13:10.465000+00:00,9865,1273,15,10
2025-11-08T18:13:10.465000+00:00,9865,1273,14,55
2025-11-08T18:13:10.465000+00:00,9865,1273,13,6
2025-11-08T18:13:10.465000+00:00,9865,1273,5,30
2025-11-08T18:13:10.465000+00:00,9865,1273,8,23
2025-11-08T18:13:10.465000+00:00,9865,1273,9,31
2025-11-08T18:13:10.465000+00:00,9865,1273,6,87
2025-11-08T18:13:10.465000+00:00,9865,1273,11,18
2025-11-08T18:13:10.465000+00:00,9865,1273,18,43
2025-11-08T18:13:10.465000+00:00,9865,1273,7,1
2025-11-08T18:13:10.465000+00:00,9865,1273,10,16
2025-11-08T18:13:10.465000+00:00,9865,1273,16,22
2025-11-08T18:13:18.148000+00:00,9865,1273,4,4
2025-11-08T18:13:18.148000+00:00,9865,1273,18,81
2025-11-08T18:13:18.148000+00:00,9865,1273,5,27
2025-11-08T18:13:18.148000+00:00,9865,1273,13,14
2025-11-08T18:13:18.148000+00:00,9865,1273,3,63
2025-11-08T18:13:18.148000+00:00,9865,1273,16,10
2025-11-08T18:13:18.148000+00:00,9865,1273,15,55
2025-11-08T18:13:18.148000+00:00,9865,1273,14,6
2025-11-08T18:13:18.148000+00:00,9865,1273,1,12
2025-11-08T18:13:18.148000+00:00,9865,1273,6,30
2025-11-08T18:13:18.148000+00:00,9865,1273,9,23
2025-11-08T18:13:18.148000+00:00,9865,1273,10,31
2025-11-08T18:13:18.148000+00:00,9865,1273,7,87
2025-11-08T18:13:18.148000+00:00,9865,1273,12,18
2025-11-08T18:13:18.148000+00:00,9865,1273,19,43
2025-11-08T18:13:18.148000+00:00,9865,1273,8,1
2025-11-08T18:13:18.148000+00:00,9865,1273,11,16
2025-11-08T18:13:18.148000+00:00,9865,1273,2,44
2025-11-08T18:13:18.148000+00:00,9865,1273,17,22
2025-11-08T18:13:24.737000+00:00,9865,1273,5,4
2025-11-08T18:13:24.737000+00:00,9865,1273,6,27
2025-11-08T18:13:24.737000+00:00,9865,1273,4,63
2025-11-08T18:13:24.737000+00:00,9865,1273,2,12
2025-11-08T18:13:24.737000+00:00,9865,1273,7,30
2025-11-08T18:13:24.737000+00:00,9865,1273,1,87
2025-11-08T18:13:24.737000+00:00,9865,1273,3,44
2025-11-08T18:13:55.137000+00:00,9865,1273,6,4
2025-11-08T18:13:55.137000+00:00,9865,1273,7,27
2025-11-08T18:13:55.137000+00:00,9865,1273,14,14
2025-11-08T18:13:55.137000+00:00,9865,1273,5,63
2025-11-08T18:13:55.137000+00:00,9865,1273,4,6
2025-11-08T18:13:55.137000+00:00,9865,1273,8,30
2025-11-08T18:13:55.137000+00:00,9865,1273,10,23
2025-11-08T18:13:55.137000+00:00,9865,1273,11,31
2025-11-08T18:13:55.137000+00:00,9865,1273,13,18
2025-11-08T18:13:55.137000+00:00,9865,1273,9,1
2025-11-08T18:13:55.137000+00:00,9865,1273,12,16
2025-11-08T18:14:04.597000+00:00,9865,1273,15,14
2025-11-08T18:14:04.597000+00:00,9865,1273,17,10
2025-11-08T18:14:04.597000+00:00,9865,1273,16,55
2025-11-08T18:14:04.597000+00:00,9865,1273,14,22
2025-11-08T18:14:10.558000+00:00,9865,1273,8,27
2025-11-08T18:14:10.558000+00:00,9865,1273,9,30
2025-11-08T18:14:10.558000+00:00,9865,1273,11,23
2025-11-08T18:14:10.558000+00:00,9865,1273,12,31
2025-11-08T18:14:10.558000+00:00,9865,1273,10,1
2025-11-08T18:14:10.558000+00:00,9865,1273,7,16
2025-11-08T18:14:18.345000+00:00,9865,1273,7,4
2025-11-08T18:14:18.345000+00:00,9865,1273,9,27
2025-11-08T18:14:18.345000+00:00,9865,1273,6,63
2025-11-08T18:14:18.345000+00:00,9865,1273,5,6
2025-11-08T18:14:18.345000+00:00,9865,1273,10,30
2025-11-08T18:14:18.345000+00:00,9865,1273,12,23
2025-11-08T18:14:18.345000+00:00,9865,1273,13,31
2025-11-08T18:14:18.345000+00:00,9865,1273,3,18
2025-11-08T18:14:18.345000+00:00,9865,1273,11,1
2025-11-08T18:14:18.345000+00:00,9865,1273,8,16
2025-11-08T18:14:18.345000+00:00,9865,1273,4,44
2025-11-08T18:14:25.315000+00:00,9865,1273,8,4
2025-11-08T18:14:25.315000+00:00,9865,1273,10,27
2025-11-08T18:14:25.315000+00:00,9865,1273,4,14
2025-11-08T18:14:25.315000+00:00,9865,1273,7,63
2025-11-08T18:14:25.315000+00:00,9865,1273,6,6
2025-11-08T18:14:25.315000+00:00,9865,1273,11,30
2025-11-08T18:14:25.315000+00:00,9865,1273,13,23
2025-11-08T18:14:25.315000+00:00,9865,1273,14,31
2025-11-08T18:14:25.315000+00:00,9865,1273,12,1
2025-11-08T18:14:25.315000+00:00,9865,1273,9,16
2025-11-08T18:14:25.315000+00:00,9865,1273,5,44
2025-11-08T18:14:25.315000+00:00,9865,1273,15,22
2025-11-08T18:14:30.245000+00:00,9865,1273,19,81
2025-11-08T18:14:30.245000+00:00,9865,1273,18,10
2025-11-08T18:14:30.245000+00:00,9865,1273,17,55
2025-11-08T18:14:30.245000+00:00,9865,1273,14,23
2025-11-08T18:14:30.245000+00:00,9865,1273,15,31
2025-11-08T18:14:30.245000+00:00,9865,1273,13,43
2025-11-08T18:14:30.245000+00:00,9865,1273,16,22
2025-11-08T18:14:36.390000+00:00,9865,1273,6,4
2025-11-08T18:14:36.390000+00:00,9865,1273,8,63
2025-11-08T18:14:36.390000+00:00,9865,1273,7,6
2025-11-08T18:14:42.658000+00:00,9865,1273,7,4
2025-11-08T18:14:42.658000+00:00,9865,1273,11,27
2025-11-08T18:14:42.658000+00:00,9865,1273,5,14
2025-11-08T18:14:42.658000+00:00,9865,1273,9,63
2025-11-08T18:14:42.658000+00:00,9865,1273,2,10
2025-11-08T18:14:42.658000+00:00,9865,1273,18,55
2025-11-08T18:14:42.658000+00:00,9865,1273,8,6
2025-11-08T18:14:42.658000+00:00,9865,1273,3,12
2025-11-08T18:14:42.658000+00:00,9865,1273,12,30
2025-11-08T18:14:42.658000+00:00,9865,1273,15,23
2025-11-08T18:14:42.658000+00:00,9865,1273,16,31
2025-11-08T18:14:42.658000+00:00,9865,1273,4,18
2025-11-08T18:14:42.658000+00:00,9865,1273,14,43
2025-11-08T18:14:42.658000+00:00,9865,1273,13,1
2025-11-08T18:14:42.658000+00:00,9865,1273,10,16
2025-11-08T18:14:42.658000+00:00,9865,1273,6,44
2025-11-08T18:14:42.658000+00:00,9865,1273,17,22
2025-11-08T18:14:50.252000+00:00,9865,1273,13,55
2025-11-08T18:14:50.252000+00:00,9865,1273,16,23
2025-11-08T18:14:50.252000+00:00,9865,1273,17,31
2025-11-08T18:14:50.252000+00:00,9865,1273,15,43
2025-11-08T18:14:50.252000+00:00,9865,1273,14,1
2025-11-08T18:14:50.252000+00:00,9865,1273,18,22
2025-11-08T18:14:59.678000+00:00,9865,1273,8,4
2025-11-08T18:14:59.678000+00:00,9865,1273,2,81
2025-11-08T18:14:59.678000+00:00,9865,1273,12,27
2025-11-08T18:14:59.678000+00:00,9865,1273,6,14
2025-11-08T18:14:59.678000+00:00,9865,1273,10,63
2025-11-08T18:14:59.678000+00:00,9865,1273,3,10
2025-11-08T18:14:59.678000+00:00,9865,1273,14,55
2025-11-08T18:14:59.678000+00:00,9865,1273,9,6
2025-11-08T18:14:59.678000+00:00,9865,1273,4,12
2025-11-08T18:14:59.678000+00:00,9865,1273,13,30
2025-11-08T18:14:59.678000+00:00,9865,1273,17,23
2025-11-08T18:14:59.678000+00:00,9865,1273,18,31
2025-11-08T18:14:59.678000+00:00,9865,1273,5,18
2025-11-08T18:14:59.678000+00:00,9865,1273,16,43
2025-11-08T18:14:59.678000+00:00,9865,1273,15,1
2025-11-08T18:14:59.678000+00:00,9865,1273,11,16
2025-11-08T18:14:59.678000+00:00,9865,1273,7,44
2025-11-08T18:14:59.678000+00:00,9865,1273,19,22
2025-11-08T18:15:07.348000+00:00,9865,1273,9,4
2025-11-08T18:15:07.348000+00:00,9865,1273,13,27
2025-11-08T18:15:07.348000+00:00,9865,1273,7,14
2025-11-08T18:15:07.348000+00:00,9865,1273,11,63
2025-11-08T18:15:07.348000+00:00,9865,1273,4,10
2025-11-08T18:15:07.348000+00:00,9865,1273,15,55
2025-11-08T18:15:07.348000+00:00,9865,1273,10,6
2025-11-08T18:15:07.348000+00:00,9865,1273,5,12
2025-11-08T18:15:07.348000+00:00,9865,1273,14,30
2025-11-08T18:15:07.348000+00:00,9865,1273,3,23
2025-11-08T18:15:07.348000+00:00,9865,1273,6,18
2025-11-08T18:15:07.348000+00:00,9865,1273,17,43
2025-11-08T18:15:07.348000+00:00,9865,1273,16,1
2025-11-08T18:15:07.348000+00:00,9865,1273,12,16
2025-11-08T18:15:07.348000+00:00,9865,1273,8,44
2025-11-08T18:15:49.284000+00:00,9865,1273,11,27
2025-11-08T18:15:49.284000+00:00,9865,1273,12,63
2025-11-08T18:15:49.284000+00:00,9865,1273,13,16
2025-11-08T18:21:09.036000+00:00,9865,1273,1,4
2025-11-08T18:21:09.036000+00:00,9865,1273,3,81
2025-11-08T18:21:09.036000+00:00,9865,1273,8,14
2025-11-08T18:21:09.036000+00:00,9865,1273,5,10
2025-11-08T18:21:09.036000+00:00,9865,1273,6,12
2025-11-08T18:21:09.036000+00:00,9865,1273,4,23
2025-11-08T18:21:09.036000+00:00,9865,1273,2,87
2025-11-08T18:21:09.036000+00:00,9865,1273,7,18
2025-11-08T18:21:09.036000+00:00,9865,1273,9,44
2025-11-08T18:21:16.718000+00:00,9865,1273,12,27
2025-11-08T18:21:16.718000+00:00,9865,1273,9,14
2025-11-08T18:21:16.718000+00:00,9865,1273,4,63
2025-11-08T18:21:16.718000+00:00,9865,1273,6,10
2025-11-08T18:21:16.718000+00:00,9865,1273,11,6
2025-11-08T18:21:16.718000+00:00,9865,1273,7,12
2025-11-08T18:21:16.718000+00:00,9865,1273,5,23
2025-11-08T18:21:16.718000+00:00,9865,1273,8,18
2025-11-08T18:21:16.718000+00:00,9865,1273,10,44
2025-11-08T18:21:25.336000+00:00,9865,1273,13,27
2025-11-08T18:21:25.336000+00:00,9865,1273,10,14
2025-11-08T18:21:25.336000+00:00,9865,1273,7,10
2025-11-08T18:21:25.336000+00:00,9865,1273,12,6
2025-11-08T18:21:25.336000+00:00,9865,1273,8,12
2025-11-08T18:21:25.336000+00:00,9865,1273,5,30
2025-11-08T18:21:25.336000+00:00,9865,1273,6,23
2025-11-08T18:21:25.336000+00:00,9865,1273,9,18
2025-11-08T18:21:25.336000+00:00,9865,1273,14,16
2025-11-08T18:21:25.336000+00:00,9865,1273,11,44
2025-11-08T18:21:39.761000+00:00,9865,1273,8,10
2025-11-08T18:21:39.761000+00:00,9865,1273,9,12
2025-11-08T18:21:39.761000+00:00,9865,1273,6,30
2025-11-08T18:21:39.761000+00:00,9865,1273,7,23
2025-11-08T18:21:39.761000+00:00,9865,1273,5,18
2025-11-08T18:21:47.699000+00:00,9865,1273,11,14
2025-11-08T18:21:47.699000+00:00,9865,1273,9,10
2025-11-08T18:21:47.699000+00:00,9865,1273,6,6
2025-11-08T18:21:47.699000+00:00,9865,1273,10,12
2025-11-08T18:21:47.699000+00:00,9865,1273,7,30
2025-11-08T18:21:47.699000+00:00,9865,1273,8,23
2025-11-08T18:21:47.699000+00:00,9865,1273,12,44
2025-11-08T18:21:56.076000+00:00,9865,1273,14,27
2025-11-08T18:21:56.076000+00:00,9865,1273,12,14
2025-11-08T18:21:56.076000+00:00,9865,1273,5,63
2025-11-08T18:21:56.076000+00:00,9865,1273,10,10
2025-11-08T18:21:56.076000+00:00,9865,1273,7,6
2025-11-08T18:21:56.076000+00:00,9865,1273,11,12
2025-11-08T18:21:56.076000+00:00,9865,1273,8,30
2025-11-08T18:21:56.076000+00:00,9865,1273,9,23
2025-11-08T18:21:56.076000+00:00,9865,1273,6,18
2025-11-08T18:21:56.076000+00:00,9865,1273,4,16
2025-11-08T18:21:56.076000+00:00,9865,1273,13,44
2025-11-08T18:22:02.117000+00:00,9865,1273,16,55
2025-11-08T18:22:02.117000+00:00,9865,1273,15,31
2025-11-08T18:22:02.117000+00:00,9865,1273,18,43
2025-11-08T18:22:02.117000+00:00,9865,1273,17,1
2025-11-08T18:22:13.670000+00:00,9865,1273,11,14
2025-11-08T18:22:13.670000+00:00,9865,1273,12,12
2025-11-08T18:22:21.281000+00:00,9865,1273,19,43
2025-11-08T18:22:21.281000+00:00,9865,1273,18,22
2025-11-08T18:22:26.351000+00:00,9865,1273,15,27
2025-11-08T18:22:26.351000+00:00,9865,1273,12,55
2025-11-08T18:22:26.351000+00:00,9865,1273,13,12
2025-11-08T18:22:26.351000+00:00,9865,1273,16,31
2025-11-08T18:22:26.351000+00:00,9865,1273,14,44
2025-11-08T18:22:36.390000+00:00,9865,1273,4,81
2025-11-08T18:22:36.390000+00:00,9865,1273,6,63
2025-11-08T18:22:36.390000+00:00,9865,1273,2,10
2025-11-08T18:22:36.390000+00:00,9865,1273,8,6
2025-11-08T18:22:36.390000+00:00,9865,1273,9,30
2025-11-08T18:22:36.390000+00:00,9865,1273,10,23
2025-11-08T18:22:36.390000+00:00,9865,1273,3,87
2025-11-08T18:22:36.390000+00:00,9865,1273,7,18
2025-11-08T18:22:36.390000+00:00,9865,1273,5,16
2025-11-08T18:22:44.448000+00:00,9865,1273,17,43
2025-11-08T18:22:44.448000+00:00,9865,1273,18,1
2025-11-08T18:22:44.448000+00:00,9865,1273,19,22
2025-11-08T18:22:51.210000+00:00,9865,1273,12,14
2025-11-08T18:22:51.210000+00:00,9865,1273,13,55
2025-11-08T18:22:51.210000+00:00,9865,1273,9,6
2025-11-08T18:22:51.210000+00:00,9865,1273,14,12
2025-11-08T18:22:51.210000+00:00,9865,1273,10,30
2025-11-08T18:22:51.210000+00:00,9865,1273,11,23
2025-11-08T18:22:51.210000+00:00,9865,1273,8,18
2025-11-08T18:22:51.210000+00:00,9865,1273,7,44
2025-11-08T18:23:08.655000+00:00,9865,1273,17,31
2025-11-08T18:23:08.655000+00:00,9865,1273,18,43
2025-11-08T18:23:08.655000+00:00,9865,1273,16,1
2025-11-08T18:30:12.269000+00:00,9865,1273,2,4
2025-11-08T18:30:12.269000+00:00,9865,1273,5,81
2025-11-08T18:30:12.269000+00:00,9865,1273,7,63
2025-11-08T18:30:12.269000+00:00,9865,1273,3,10
2025-11-08T18:30:12.269000+00:00,9865,1273,10,6
2025-11-08T18:30:12.269000+00:00,9865,1273,11,30
2025-11-08T18:30:12.269000+00:00,9865,1273,1,23
2025-11-08T18:30:12.269000+00:00,9865,1273,4,87
2025-11-08T18:30:12.269000+00:00,9865,1273,9,18
2025-11-08T18:30:12.269000+00:00,9865,1273,6,16
2025-11-08T18:30:12.269000+00:00,9865,1273,8,44
2025-11-08T18:30:15.293000+00:00,9865,1273,3,4
2025-11-08T18:30:15.293000+00:00,9865,1273,6,81
2025-11-08T18:30:15.293000+00:00,9865,1273,13,14
2025-11-08T18:30:15.293000+00:00,9865,1273,8,63
2025-11-08T18:30:15.293000+00:00,9865,1273,4,10
2025-11-08T18:30:15.293000+00:00,9865,1273,2,55
2025-11-08T18:30:15.293000+00:00,9865,1273,11,6
2025-11-08T18:30:15.293000+00:00,9865,1273,12,30
2025-11-08T18:30:15.293000+00:00,9865,1273,5,87
2025-11-08T18:30:15.293000+00:00,9865,1273,10,18
2025-11-08T18:30:15.293000+00:00,9865,1273,7,16
2025-11-08T18:30:15.293000+00:00,9865,1273,9,44
2025-11-08T18:32:49.814000+00:00,9865,1273,4,4
2025-11-08T18:32:49.814000+00:00,9865,1273,7,81
2025-11-08T18:32:49.814000+00:00,9865,1273,5,10
2025-11-08T18:32:49.814000+00:00,9865,1273,6,87
2025-11-08T18:32:49.814000+00:00,9865,1273,3,16
2025-11-08T18:32:52.021000+00:00,9865,1273,5,4
2025-11-08T18:32:52.021000+00:00,9865,1273,3,81
2025-11-08T18:32:52.021000+00:00,9865,1273,6,10
2025-11-08T18:32:52.021000+00:00,9865,1273,7,87
2025-11-08T18:32:52.021000+00:00,9865,1273,4,16
2025-11-08T18:32:53.981000+00:00,9865,1273,6,4
2025-11-08T18:32:53.981000+00:00,9865,1273,9,63
2025-11-08T18:32:53.981000+00:00,9865,1273,7,10
2025-11-08T18:32:53.981000+00:00,9865,1273,8,87
2025-11-08T18:32:53.981000+00:00,9865,1273,5,44
2025-11-08T18:32:56.028000+00:00,9865,1273,7,4
2025-11-08T18:32:56.028000+00:00,9865,1273,4,81
2025-11-08T18:32:56.028000+00:00,9865,1273,8,10
2025-11-08T18:32:56.028000+00:00,9865,1273,3,87
2025-11-08T18:32:56.028000+00:00,9865,1273,5,16
2025-11-08T18:32:56.028000+00:00,9865,1273,6,44
2025-11-08T18:33:00.237000+00:00,9865,1273,8,4
2025-11-08T18:33:00.237000+00:00,9865,1273,10,63
2025-11-08T18:33:00.237000+00:00,9865,1273,9,10
2025-11-08T18:33:00.237000+00:00,9865,1273,7,6
2025-11-08T18:33:00.237000+00:00,9865,1273,11,18
2025-11-08T18:33:09.895000+00:00,9865,1273,9,4
2025-11-08T18:33:09.895000+00:00,9865,1273,8,14
2025-11-08T18:33:09.895000+00:00,9865,1273,11,63
2025-11-08T18:33:09.895000+00:00,9865,1273,10,10
2025-11-08T18:33:09.895000+00:00,9865,1273,13,30
2025-11-08T18:33:09.895000+00:00,9865,1273,12,18
2025-11-08T18:33:16.437000+00:00,9865,1273,10,4
2025-11-08T18:33:16.437000+00:00,9865,1273,9,14
2025-11-08T18:33:16.437000+00:00,9865,1273,12,63
2025-11-08T18:33:16.437000+00:00,9865,1273,11,10
2025-11-08T18:33:16.437000+00:00,9865,1273,8,30
2025-11-08T18:33:16.437000+00:00,9865,1273,13,18
2025-11-08T18:33:20.266000+00:00,9865,1273,11,4
2025-11-08T18:33:20.266000+00:00,9865,1273,10,14
2025-11-08T18:33:20.266000+00:00,9865,1273,13,63
2025-11-08T18:33:20.266000+00:00,9865,1273,12,10
2025-11-08T18:33:20.266000+00:00,9865,1273,8,6
2025-11-08T18:33:20.266000+00:00,9865,1273,9,30
2025-11-08T18:33:20.266000+00:00,9865,1273,7,18
2025-11-08T18:33:32.306000+00:00,9865,1273,12,4
2025-11-08T18:33:32.306000+00:00,9865,1273,11,27
2025-11-08T18:33:32.306000+00:00,9865,1273,14,63
2025-11-08T18:33:32.306000+00:00,9865,1273,13,10
2025-11-08T18:33:32.306000+00:00,9865,1273,15,12
2025-11-08T18:33:36.894000+00:00,9865,1273,13,4
2025-11-08T18:33:36.894000+00:00,9865,1273,5,81
2025-11-08T18:33:36.894000+00:00,9865,1273,12,27
2025-11-08T18:33:36.894000+00:00,9865,1273,11,14
2025-11-08T18:33:36.894000+00:00,9865,1273,3,10
2025-11-08T18:33:36.894000+00:00,9865,1273,9,6
2025-11-08T18:33:36.894000+00:00,9865,1273,10,30
2025-11-08T18:33:36.894000+00:00,9865,1273,4,87
2025-11-08T18:33:36.894000+00:00,9865,1273,8,18
2025-11-08T18:33:36.894000+00:00,9865,1273,6,16
2025-11-08T18:33:36.894000+00:00,9865,1273,7,44
2025-11-08T18:33:42.638000+00:00,9865,1273,3,4
2025-11-08T18:33:42.638000+00:00,9865,1273,6,81
2025-11-08T18:33:42.638000+00:00,9865,1273,13,27
2025-11-08T18:33:42.638000+00:00,9865,1273,12,14
2025-11-08T18:33:42.638000+00:00,9865,1273,4,10
2025-11-08T18:33:42.638000+00:00,9865,1273,10,6
2025-11-08T18:33:42.638000+00:00,9865,1273,11,30
2025-11-08T18:33:42.638000+00:00,9865,1273,5,87
2025-11-08T18:33:42.638000+00:00,9865,1273,9,18
2025-11-08T18:33:42.638000+00:00,9865,1273,7,16
2025-11-08T18:33:42.638000+00:00,9865,1273,8,44
2025-11-08T18:34:12.521000+00:00,9865,1273,4,4
2025-11-08T18:34:12.521000+00:00,9865,1273,7,81
2025-11-08T18:34:12.521000+00:00,9865,1273,5,10
2025-11-08T18:34:12.521000+00:00,9865,1273,3,55
2025-11-08T18:34:12.521000+00:00,9865,1273,6,87
2025-11-08T18:34:12.521000+00:00,9865,1273,2,16
2025-11-08T18:34:21.338000+00:00,9865,1273,5,4
2025-11-08T18:34:21.338000+00:00,9865,1273,2,81
2025-11-08T18:34:21.338000+00:00,9865,1273,6,10
2025-11-08T18:34:21.338000+00:00,9865,1273,4,55
2025-11-08T18:34:21.338000+00:00,9865,1273,7,87
2025-11-08T18:34:21.338000+00:00,9865,1273,3,16
2025-11-08T18:34:27.038000+00:00,9865,1273,6,4
2025-11-08T18:34:27.038000+00:00,9865,1273,7,10
2025-11-08T18:34:27.038000+00:00,9865,1273,5,55
2025-11-08T18:34:27.038000+00:00,9865,1273,8,87
2025-11-08T18:34:27.038000+00:00,9865,1273,4,44
2025-11-08T18:34:36.154000+00:00,9865,1273,7,4
2025-11-08T18:34:36.154000+00:00,9865,1273,3,81
2025-11-08T18:34:36.154000+00:00,9865,1273,8,10
2025-11-08T18:34:36.154000+00:00,9865,1273,6,55
2025-11-08T18:34:36.154000+00:00,9865,1273,2,87
2025-11-08T18:34:36.154000+00:00,9865,1273,4,16
2025-11-08T18:34:36.154000+00:00,9865,1273,5,44
2025-11-08T18:34:37.404000+00:00,9865,1273,14,27
2025-11-08T18:34:37.404000+00:00,9865,1273,13,14
2025-11-08T18:34:37.404000+00:00,9865,1273,9,63
2025-11-08T18:34:37.404000+00:00,9865,1273,11,6
2025-11-08T18:34:37.404000+00:00,9865,1273,12,30
2025-11-08T18:34:37.404000+00:00,9865,1273,10,18
2025-11-08T18:34:42.994000+00:00,9865,1273,15,27
2025-11-08T18:34:42.994000+00:00,9865,1273,14,12
2025-11-08T18:34:47.256000+00:00,9865,1273,8,4
2025-11-08T18:34:47.256000+00:00,9865,1273,10,63
2025-11-08T18:34:47.256000+00:00,9865,1273,9,10
2025-11-08T18:34:47.256000+00:00,9865,1273,7,55
2025-11-08T18:34:47.256000+00:00,9865,1273,6,6
2025-11-08T18:34:47.256000+00:00,9865,1273,11,18
2025-11-08T18:35:03.452000+00:00,9865,1273,9,4
2025-11-08T18:35:03.452000+00:00,9865,1273,7,14
2025-11-08T18:35:03.452000+00:00,9865,1273,11,63
2025-11-08T18:35:03.452000+00:00,9865,1273,10,10
2025-11-08T18:35:03.452000+00:00,9865,1273,8,55
2025-11-08T18:35:03.452000+00:00,9865,1273,13,30
2025-11-08T18:35:03.452000+00:00,9865,1273,12,18
2025-11-08T18:35:10.366000+00:00,9865,1273,10,4
2025-11-08T18:35:10.366000+00:00,9865,1273,8,14
2025-11-08T18:35:10.366000+00:00,9865,1273,12,63
2025-11-08T18:35:10.366000+00:00,9865,1273,11,10
2025-11-08T18:35:10.366000+00:00,9865,1273,9,55
2025-11-08T18:35:10.366000+00:00,9865,1273,7,30
2025-11-08T18:35:10.366000+00:00,9865,1273,13,18
2025-11-08T18:35:18.180000+00:00,9865,1273,11,4
2025-11-08T18:35:18.180000+00:00,9865,1273,9,14
2025-11-08T18:35:18.180000+00:00,9865,1273,13,63
2025-11-08T18:35:18.180000+00:00,9865,1273,12,10
2025-11-08T18:35:18.180000+00:00,9865,1273,10,55
2025-11-08T18:35:18.180000+00:00,9865,1273,7,6
2025-11-08T18:35:18.180000+00:00,9865,1273,8,30
2025-11-08T18:35:18.180000+00:00,9865,1273,6,18
2025-11-08T18:35:26.334000+00:00,9865,1273,12,4
2025-11-08T18:35:26.334000+00:00,9865,1273,4,81
2025-11-08T18:35:26.334000+00:00,9865,1273,10,14
2025-11-08T18:35:26.334000+00:00,9865,1273,2,10
2025-11-08T18:35:26.334000+00:00,9865,1273,11,55
2025-11-08T18:35:26.334000+00:00,9865,1273,8,6
2025-11-08T18:35:26.334000+00:00,9865,1273,9,30
2025-11-08T18:35:26.334000+00:00,9865,1273,3,87
2025-11-08T18:35:26.334000+00:00,9865,1273,7,18
2025-11-08T18:35:26.334000+00:00,9865,1273,5,16
2025-11-08T18:35:26.334000+00:00,9865,1273,6,44
2025-11-08T18:35:31.307000+00:00,9865,1273,1,81
2025-11-08T18:35:31.307000+00:00,9865,1273,3,10
2025-11-08T18:35:31.307000+00:00,9865,1273,2,23
2025-11-08T18:35:31.307000+00:00,9865,1273,4,87
2025-11-08T18:35:37.209000+00:00,9865,1273,4,10
2025-11-08T18:35:37.209000+00:00,9865,1273,3,23
2025-11-08T18:35:37.209000+00:00,9865,1273,5,87
2025-11-08T18:35:37.209000+00:00,9865,1273,6,16
2025-11-08T18:35:37.209000+00:00,9865,1273,2,44
2025-11-08T18:35:38.531000+00:00,9865,1273,5,10
2025-11-08T18:35:38.531000+00:00,9865,1273,6,87
2025-11-08T18:35:38.531000+00:00,9865,1273,4,16
2025-11-08T18:35:42.644000+00:00,9865,1273,13,4
2025-11-08T18:35:42.644000+00:00,9865,1273,12,27
2025-11-08T18:35:42.644000+00:00,9865,1273,14,63
2025-11-08T18:35:42.644000+00:00,9865,1273,15,12
2025-11-08T18:35:45.946000+00:00,9865,1273,2,81
2025-11-08T18:35:45.946000+00:00,9865,1273,6,10
2025-11-08T18:35:45.946000+00:00,9865,1273,4,23
2025-11-08T18:35:45.946000+00:00,9865,1273,1,87
2025-11-08T18:35:45.946000+00:00,9865,1273,5,16
2025-11-08T18:35:45.946000+00:00,9865,1273,3,44
2025-11-08T18:35:50.396000+00:00,9865,1273,6,4
2025-11-08T18:35:50.396000+00:00,9865,1273,13,27
2025-11-08T18:35:50.396000+00:00,9865,1273,11,14
2025-11-08T18:35:50.396000+00:00,9865,1273,7,10
2025-11-08T18:35:50.396000+00:00,9865,1273,12,55
2025-11-08T18:35:50.396000+00:00,9865,1273,9,6
2025-11-08T18:35:50.396000+00:00,9865,1273,10,30
2025-11-08T18:35:50.396000+00:00,9865,1273,8,18
2025-11-08T18:35:57.135000+00:00,9865,1273,7,4
2025-11-08T18:35:57.135000+00:00,9865,1273,8,10
2025-11-08T18:35:57.135000+00:00,9865,1273,3,6
